Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
8.1273e-08,9,300,1,1e+05,0
