Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
9.0571e-07,9,306.32,1,8.5635e+07,0
9.0571e-07,9,306.36,1,8.6156e+07,0
9.0571e-07,9,306.39,1,8.6691e+07,0
9.0571e-07,9,306.43,1,8.7246e+07,0
9.0571e-07,9,306.47,1,8.7827e+07,0
9.0571e-07,9,306.51,1,8.8434e+07,0
9.0571e-07,9,306.55,1,8.9062e+07,0
9.0571e-07,9,306.59,1,8.9708e+07,0
9.0571e-07,9,306.64,1,9.0371e+07,0
9.0571e-07,9,306.69,1,9.106e+07,0
9.0571e-07,9,306.73,1,9.1784e+07,0
9.0571e-07,9,306.78,1,9.2538e+07,0
9.0571e-07,9,306.84,1,9.3323e+07,0
9.0571e-07,9,306.89,1,9.4147e+07,0
9.0571e-07,9,306.95,1,9.5015e+07,0
9.0571e-07,9,307.01,1,9.5922e+07,0
9.0571e-07,9,307.07,1,9.6842e+07,0
9.0571e-07,9,307.14,1,9.7782e+07,0
9.0571e-07,9,307.2,1,9.8755e+07,0
9.0571e-07,9,307.27,1,9.9736e+07,0
9.0571e-07,9,306.36,1,8.5679e+07,0
9.0571e-07,9,306.39,1,8.6189e+07,0
9.0571e-07,9,306.43,1,8.6723e+07,0
9.0571e-07,9,306.46,1,8.7284e+07,0
9.0571e-07,9,306.5,1,8.7872e+07,0
9.0571e-07,9,306.54,1,8.8485e+07,0
9.0571e-07,9,306.58,1,8.9116e+07,0
9.0571e-07,9,306.63,1,8.9762e+07,0
9.0571e-07,9,306.67,1,9.0428e+07,0
9.0571e-07,9,306.72,1,9.1123e+07,0
9.0571e-07,9,306.77,1,9.1852e+07,0
9.0571e-07,9,306.82,1,9.2608e+07,0
9.0571e-07,9,306.87,1,9.3389e+07,0
9.0571e-07,9,306.92,1,9.4207e+07,0
9.0571e-07,9,306.98,1,9.5064e+07,0
9.0571e-07,9,307.04,1,9.5954e+07,0
9.0571e-07,9,307.1,1,9.6868e+07,0
9.0571e-07,9,307.17,1,9.7815e+07,0
9.0571e-07,9,307.23,1,9.8797e+07,0
9.0571e-07,9,307.3,1,9.979e+07,0
9.0571e-07,9,305.87,1,7.8637e+07,0
9.0571e-07,9,305.87,1,7.8642e+07,0
9.0571e-07,9,305.87,1,7.8668e+07,0
9.0571e-07,9,305.88,1,7.8716e+07,0
9.0571e-07,9,305.88,1,7.8788e+07,0
9.0571e-07,9,305.89,1,7.888e+07,0
9.0571e-07,9,305.89,1,7.8982e+07,0
9.0571e-07,9,305.9,1,7.9086e+07,0
9.0571e-07,9,305.91,1,7.9185e+07,0
9.0571e-07,9,305.91,1,7.9282e+07,0
9.0571e-07,9,305.92,1,7.9383e+07,0
9.0571e-07,9,305.92,1,7.9495e+07,0
9.0571e-07,9,305.93,1,7.9626e+07,0
9.0571e-07,9,305.94,1,7.9775e+07,0
9.0571e-07,9,305.95,1,7.994e+07,0
9.0571e-07,9,305.96,1,8.0116e+07,0
9.0571e-07,9,305.98,1,8.0299e+07,0
9.0571e-07,9,305.99,1,8.0489e+07,0
9.0571e-07,9,306,1,8.0688e+07,0
9.0571e-07,9,306.01,1,8.0903e+07,0
9.0571e-07,9,306.03,1,8.1137e+07,0
9.0571e-07,9,306.05,1,8.1395e+07,0
9.0571e-07,9,306.06,1,8.1675e+07,0
9.0571e-07,9,306.08,1,8.1976e+07,0
9.0571e-07,9,306.1,1,8.2294e+07,0
9.0571e-07,9,306.13,1,8.2627e+07,0
9.0571e-07,9,306.15,1,8.2976e+07,0
9.0571e-07,9,306.17,1,8.3347e+07,0
9.0571e-07,9,306.2,1,8.3747e+07,0
9.0571e-07,9,306.23,1,8.4178e+07,0
9.0571e-07,9,306.26,1,8.464e+07,0
9.0571e-07,9,306.29,1,8.5127e+07,0
9.0571e-07,9,305.9,1,7.8638e+07,0
9.0571e-07,9,305.9,1,7.8646e+07,0
9.0571e-07,9,305.9,1,7.8672e+07,0
9.0571e-07,9,305.9,1,7.8719e+07,0
9.0571e-07,9,305.91,1,7.8788e+07,0
9.0571e-07,9,305.91,1,7.8875e+07,0
9.0571e-07,9,305.92,1,7.897e+07,0
9.0571e-07,9,305.93,1,7.9067e+07,0
9.0571e-07,9,305.93,1,7.9163e+07,0
9.0571e-07,9,305.94,1,7.9265e+07,0
9.0571e-07,9,305.95,1,7.9378e+07,0
9.0571e-07,9,305.96,1,7.9502e+07,0
9.0571e-07,9,305.96,1,7.9641e+07,0
9.0571e-07,9,305.97,1,7.9796e+07,0
9.0571e-07,9,305.98,1,7.9966e+07,0
9.0571e-07,9,306,1,8.0146e+07,0
9.0571e-07,9,306.01,1,8.0336e+07,0
9.0571e-07,9,306.02,1,8.0533e+07,0
9.0571e-07,9,306.03,1,8.074e+07,0
9.0571e-07,9,306.05,1,8.0962e+07,0
9.0571e-07,9,306.06,1,8.1201e+07,0
9.0571e-07,9,306.08,1,8.146e+07,0
9.0571e-07,9,306.1,1,8.174e+07,0
9.0571e-07,9,306.12,1,8.2039e+07,0
9.0571e-07,9,306.14,1,8.2356e+07,0
9.0571e-07,9,306.16,1,8.2691e+07,0
9.0571e-07,9,306.18,1,8.3044e+07,0
9.0571e-07,9,306.21,1,8.342e+07,0
9.0571e-07,9,306.23,1,8.3823e+07,0
9.0571e-07,9,306.26,1,8.4252e+07,0
9.0571e-07,9,306.29,1,8.4707e+07,0
9.0571e-07,9,306.32,1,8.5184e+07,0
