Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
7.692e-07,9,301.49,1,1.968e+07,0
7.692e-07,9,301.49,1,1.9666e+07,0
7.692e-07,9,301.49,1,1.9653e+07,0
7.692e-07,9,301.49,1,1.9646e+07,0
7.692e-07,9,301.49,1,1.9653e+07,0
7.692e-07,9,301.49,1,1.968e+07,0
7.692e-07,9,301.49,1,1.973e+07,0
7.692e-07,9,301.5,1,1.9801e+07,0
7.692e-07,9,301.5,1,1.9889e+07,0
7.692e-07,9,301.51,1,1.9988e+07,0
7.692e-07,9,301.52,1,2.0094e+07,0
7.692e-07,9,301.53,1,2.0197e+07,0
7.692e-07,9,301.53,1,2.0299e+07,0
7.692e-07,9,301.54,1,2.0402e+07,0
7.692e-07,9,301.55,1,2.0512e+07,0
7.692e-07,9,301.56,1,2.0633e+07,0
7.692e-07,9,301.57,1,2.0765e+07,0
7.692e-07,9,301.58,1,2.0907e+07,0
7.692e-07,9,301.59,1,2.1057e+07,0
7.692e-07,9,301.6,1,2.1213e+07,0
7.692e-07,9,301.62,1,2.1377e+07,0
7.692e-07,9,301.63,1,2.155e+07,0
7.692e-07,9,301.64,1,2.1731e+07,0
7.692e-07,9,301.66,1,2.1919e+07,0
7.692e-07,9,301.67,1,2.2111e+07,0
7.692e-07,9,301.68,1,2.23e+07,0
