Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
9.3684e-08,9,300,1,1e+05,0
