Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
9.3921e-07,9,300.34,1,3.1343e+06,0
9.3921e-07,9,300.34,1,3.1627e+06,0
9.3921e-07,9,300.35,1,3.246e+06,0
9.3921e-07,9,300.35,1,3.3013e+06,0
9.3921e-07,9,300.36,1,3.3499e+06,0
9.3921e-07,9,300.36,1,3.3708e+06,0
9.3921e-07,9,300.36,1,3.4095e+06,0
9.3921e-07,9,300.37,1,3.507e+06,0
9.3921e-07,9,300.37,1,3.6004e+06,0
9.3921e-07,9,300.38,1,3.6831e+06,0
9.3921e-07,9,300.38,1,3.769e+06,0
9.3921e-07,9,300.39,1,3.8585e+06,0
9.3921e-07,9,300.4,1,3.9842e+06,0
9.3921e-07,9,300.41,1,4.1259e+06,0
9.3921e-07,9,300.42,1,4.2556e+06,0
9.3921e-07,9,300.43,1,4.3735e+06,0
9.3921e-07,9,300.43,1,4.4949e+06,0
9.3921e-07,9,300.44,1,4.6298e+06,0
9.3921e-07,9,300.45,1,4.7754e+06,0
9.3921e-07,9,300.46,1,4.9112e+06,0
9.3921e-07,9,300.47,1,5.0148e+06,0
9.3921e-07,9,300.47,1,5.0674e+06,0
9.3921e-07,9,300.47,1,5.063e+06,0
9.3921e-07,9,300.46,1,4.9852e+06,0
9.3921e-07,9,300.45,1,4.8279e+06,0
9.3921e-07,9,300.43,1,4.5886e+06,0
9.3921e-07,9,300.4,1,4.2516e+06,0
9.3921e-07,9,300.36,1,3.809e+06,0
9.3921e-07,9,300.32,1,3.3075e+06,0
9.3921e-07,9,300.29,1,2.868e+06,0
9.3921e-07,9,300.26,1,2.5736e+06,0
9.3921e-07,9,300.25,1,2.4587e+06,0
9.3921e-07,9,300.26,1,2.4968e+06,0
9.3921e-07,9,300.27,1,2.6582e+06,0
9.3921e-07,9,300.29,1,2.9202e+06,0
9.3921e-07,9,300.31,1,3.2815e+06,0
9.3921e-07,9,300.35,1,3.767e+06,0
9.3921e-07,9,300.4,1,4.4243e+06,0
9.3921e-07,9,300.47,1,5.2844e+06,0
9.3921e-07,9,300.55,1,6.3799e+06,0
9.3921e-07,9,300.65,1,7.7419e+06,0
9.3921e-07,9,300.78,1,9.403e+06,0
9.3921e-07,9,300.93,1,1.1405e+07,0
9.3921e-07,9,301.12,1,1.38e+07,0
9.3921e-07,9,301.33,1,1.6611e+07,0
9.3921e-07,9,301.55,1,1.9595e+07,0
9.3921e-07,9,301.75,1,2.2273e+07,0
9.3921e-07,9,301.91,1,2.4434e+07,0
9.3921e-07,9,302.04,1,2.6142e+07,0
9.3921e-07,9,302.14,1,2.752e+07,0
9.3921e-07,9,302.22,1,2.862e+07,0
9.3921e-07,9,302.28,1,2.9485e+07,0
9.3921e-07,9,300.37,1,3.1972e+06,0
9.3921e-07,9,300.38,1,3.2323e+06,0
9.3921e-07,9,300.38,1,3.2895e+06,0
9.3921e-07,9,300.38,1,3.3486e+06,0
9.3921e-07,9,300.39,1,3.3891e+06,0
9.3921e-07,9,300.39,1,3.4055e+06,0
9.3921e-07,9,300.39,1,3.431e+06,0
9.3921e-07,9,300.39,1,3.4801e+06,0
9.3921e-07,9,300.4,1,3.5502e+06,0
9.3921e-07,9,300.4,1,3.6321e+06,0
9.3921e-07,9,300.41,1,3.7141e+06,0
9.3921e-07,9,300.42,1,3.8018e+06,0
9.3921e-07,9,300.42,1,3.902e+06,0
9.3921e-07,9,300.43,1,4.0033e+06,0
9.3921e-07,9,300.44,1,4.1068e+06,0
9.3921e-07,9,300.44,1,4.2171e+06,0
9.3921e-07,9,300.45,1,4.3351e+06,0
9.3921e-07,9,300.46,1,4.4497e+06,0
9.3921e-07,9,300.46,1,4.551e+06,0
9.3921e-07,9,300.47,1,4.6313e+06,0
9.3921e-07,9,300.47,1,4.6786e+06,0
9.3921e-07,9,300.47,1,4.6794e+06,0
9.3921e-07,9,300.46,1,4.6169e+06,0
9.3921e-07,9,300.45,1,4.4815e+06,0
9.3921e-07,9,300.43,1,4.2853e+06,0
9.3921e-07,9,300.42,1,4.0641e+06,0
9.3921e-07,9,300.4,1,3.8584e+06,0
9.3921e-07,9,300.38,1,3.6818e+06,0
9.3921e-07,9,300.37,1,3.5073e+06,0
9.3921e-07,9,300.35,1,3.316e+06,0
9.3921e-07,9,300.34,1,3.1239e+06,0
9.3921e-07,9,300.32,1,2.975e+06,0
9.3921e-07,9,300.32,1,2.924e+06,0
9.3921e-07,9,300.32,1,3.0074e+06,0
9.3921e-07,9,300.34,1,3.2515e+06,0
9.3921e-07,9,300.37,1,3.6409e+06,0
9.3921e-07,9,300.41,1,4.1962e+06,0
9.3921e-07,9,300.47,1,4.9402e+06,0
9.3921e-07,9,300.54,1,5.8886e+06,0
9.3921e-07,9,300.63,1,7.058e+06,0
9.3921e-07,9,300.74,1,8.4734e+06,0
9.3921e-07,9,300.87,1,1.0176e+07,0
9.3921e-07,9,301.02,1,1.2211e+07,0
9.3921e-07,9,301.2,1,1.4539e+07,0
9.3921e-07,9,301.37,1,1.6879e+07,0
9.3921e-07,9,301.54,1,1.9113e+07,0
9.3921e-07,9,301.71,1,2.1367e+07,0
9.3921e-07,9,301.87,1,2.3622e+07,0
9.3921e-07,9,302.02,1,2.5498e+07,0
9.3921e-07,9,302.13,1,2.7016e+07,0
9.3921e-07,9,302.21,1,2.8231e+07,0
9.3921e-07,9,302.28,1,2.9199e+07,0
