Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
8.363e-07,9,302.87,1,3.8302e+07,0
8.363e-07,9,302.87,1,3.829e+07,0
8.363e-07,9,302.87,1,3.8268e+07,0
8.363e-07,9,302.86,1,3.8237e+07,0
8.363e-07,9,302.86,1,3.8196e+07,0
8.363e-07,9,302.86,1,3.8146e+07,0
8.363e-07,9,302.85,1,3.8085e+07,0
8.363e-07,9,302.85,1,3.8012e+07,0
8.363e-07,9,302.84,1,3.7923e+07,0
8.363e-07,9,302.83,1,3.7815e+07,0
8.363e-07,9,302.82,1,3.7685e+07,0
8.363e-07,9,302.81,1,3.7529e+07,0
8.363e-07,9,302.8,1,3.7349e+07,0
8.363e-07,9,302.78,1,3.7145e+07,0
8.363e-07,9,302.77,1,3.6922e+07,0
8.363e-07,9,302.75,1,3.668e+07,0
8.363e-07,9,302.73,1,3.6423e+07,0
8.363e-07,9,302.71,1,3.616e+07,0
8.363e-07,9,302.69,1,3.5894e+07,0
8.363e-07,9,302.67,1,3.5631e+07,0
8.363e-07,9,302.65,1,3.5373e+07,0
8.363e-07,9,302.63,1,3.5126e+07,0
8.363e-07,9,302.62,1,3.4891e+07,0
8.363e-07,9,302.6,1,3.4667e+07,0
8.363e-07,9,302.58,1,3.445e+07,0
8.363e-07,9,302.57,1,3.4238e+07,0
