Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
6.4805e-09,9,300,1,1e+05,0
