Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
7.8029e-07,9,301.57,1,2.0719e+07,0
7.8029e-07,9,301.57,1,2.0734e+07,0
7.8029e-07,9,301.57,1,2.0757e+07,0
7.8029e-07,9,301.57,1,2.0783e+07,0
7.8029e-07,9,301.57,1,2.0812e+07,0
7.8029e-07,9,301.57,1,2.0845e+07,0
7.8029e-07,9,301.58,1,2.0883e+07,0
7.8029e-07,9,301.58,1,2.0926e+07,0
7.8029e-07,9,301.58,1,2.0975e+07,0
7.8029e-07,9,301.59,1,2.103e+07,0
7.8029e-07,9,301.59,1,2.109e+07,0
7.8029e-07,9,301.6,1,2.116e+07,0
7.8029e-07,9,301.61,1,2.1242e+07,0
7.8029e-07,9,301.61,1,2.1336e+07,0
7.8029e-07,9,301.62,1,2.1441e+07,0
7.8029e-07,9,301.63,1,2.1547e+07,0
7.8029e-07,9,301.64,1,2.165e+07,0
7.8029e-07,9,301.64,1,2.1754e+07,0
7.8029e-07,9,301.65,1,2.1859e+07,0
7.8029e-07,9,301.66,1,2.197e+07,0
7.8029e-07,9,301.67,1,2.2089e+07,0
7.8029e-07,9,301.68,1,2.2215e+07,0
7.8029e-07,9,301.69,1,2.2345e+07,0
7.8029e-07,9,301.7,1,2.2478e+07,0
7.8029e-07,9,301.71,1,2.2611e+07,0
7.8029e-07,9,301.72,1,2.2748e+07,0
