Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
6.6992e-07,9,300.01,1,2.2602e+05,0
6.6992e-07,9,300.01,1,2.3845e+05,0
6.6992e-07,9,300.01,1,2.5955e+05,0
6.6992e-07,9,300.01,1,2.9591e+05,0
6.6992e-07,9,300.02,1,3.4858e+05,0
6.6992e-07,9,300.02,1,4.2024e+05,0
6.6992e-07,9,300.03,1,5.1385e+05,0
6.6992e-07,9,300.04,1,6.3816e+05,0
6.6992e-07,9,300.05,1,7.9237e+05,0
6.6992e-07,9,300.07,1,9.9141e+05,0
6.6992e-07,9,300.08,1,1.2328e+06,0
6.6992e-07,9,300.11,1,1.5369e+06,0
6.6992e-07,9,300.13,1,1.9001e+06,0
6.6992e-07,9,300.17,1,2.3485e+06,0
6.6992e-07,9,300.2,1,2.8835e+06,0
6.6992e-07,9,300.25,1,3.5395e+06,0
6.6992e-07,9,300.31,1,4.2963e+06,0
6.6992e-07,9,300.37,1,5.1469e+06,0
6.6992e-07,9,300.44,1,6.0386e+06,0
6.6992e-07,9,300.51,1,6.9289e+06,0
6.6992e-07,9,300.58,1,7.82e+06,0
6.6992e-07,9,300.64,1,8.6903e+06,0
6.6992e-07,9,300.71,1,9.5516e+06,0
6.6992e-07,9,300.77,1,1.0376e+07,0
6.6992e-07,9,300.84,1,1.1192e+07,0
6.6992e-07,9,300.9,1,1.1992e+07,0
6.6992e-07,9,300.96,1,1.2792e+07,0
6.6992e-07,9,301.02,1,1.3596e+07,0
6.6992e-07,9,301.08,1,1.4397e+07,0
6.6992e-07,9,301.14,1,1.5154e+07,0
6.6992e-07,9,301.19,1,1.5879e+07,0
6.6992e-07,9,301.24,1,1.6543e+07,0
6.6992e-07,9,301.3,1,1.7213e+07,0
6.6992e-07,9,301.35,1,1.7846e+07,0
6.6992e-07,9,301.4,1,1.8481e+07,0
6.6992e-07,9,301.44,1,1.9103e+07,0
6.6992e-07,9,301.49,1,1.9717e+07,0
6.6992e-07,9,301.53,1,2.0327e+07,0
6.6992e-07,9,301.58,1,2.0903e+07,0
6.6992e-07,9,301.62,1,2.1454e+07,0
6.6992e-07,9,301.66,1,2.2005e+07,0
6.6992e-07,9,301.7,1,2.2553e+07,0
6.6992e-07,9,301.74,1,2.309e+07,0
6.6992e-07,9,301.78,1,2.3619e+07,0
6.6992e-07,9,301.82,1,2.4147e+07,0
6.6992e-07,9,301.86,1,2.4677e+07,0
6.6992e-07,9,301.9,1,2.5207e+07,0
6.6992e-07,9,301.94,1,2.574e+07,0
6.6992e-07,9,301.98,1,2.6266e+07,0
6.6992e-07,9,302.02,1,2.6784e+07,0
6.6992e-07,9,302.06,1,2.7269e+07,0
6.6992e-07,9,302.09,1,2.7735e+07,0
6.6992e-07,9,300.01,1,2.6134e+05,0
6.6992e-07,9,300.01,1,2.7684e+05,0
6.6992e-07,9,300.01,1,3.0312e+05,0
6.6992e-07,9,300.02,1,3.4797e+05,0
6.6992e-07,9,300.02,1,4.1271e+05,0
6.6992e-07,9,300.03,1,4.999e+05,0
6.6992e-07,9,300.04,1,6.1299e+05,0
6.6992e-07,9,300.05,1,7.6158e+05,0
6.6992e-07,9,300.06,1,9.4479e+05,0
6.6992e-07,9,300.08,1,1.1786e+06,0
6.6992e-07,9,300.1,1,1.4606e+06,0
6.6992e-07,9,300.13,1,1.8118e+06,0
6.6992e-07,9,300.16,1,2.229e+06,0
6.6992e-07,9,300.19,1,2.7345e+06,0
6.6992e-07,9,300.24,1,3.3095e+06,0
6.6992e-07,9,300.28,1,3.937e+06,0
6.6992e-07,9,300.33,1,4.5919e+06,0
6.6992e-07,9,300.39,1,5.2861e+06,0
6.6992e-07,9,300.44,1,6.0168e+06,0
6.6992e-07,9,300.5,1,6.7939e+06,0
6.6992e-07,9,300.56,1,7.5889e+06,0
6.6992e-07,9,300.62,1,8.4088e+06,0
6.6992e-07,9,300.69,1,9.24e+06,0
6.6992e-07,9,300.75,1,1.0064e+07,0
6.6992e-07,9,300.81,1,1.0877e+07,0
6.6992e-07,9,300.87,1,1.1671e+07,0
6.6992e-07,9,300.93,1,1.2456e+07,0
6.6992e-07,9,300.99,1,1.3248e+07,0
6.6992e-07,9,301.05,1,1.405e+07,0
6.6992e-07,9,301.11,1,1.4831e+07,0
6.6992e-07,9,301.17,1,1.5577e+07,0
6.6992e-07,9,301.22,1,1.6279e+07,0
6.6992e-07,9,301.28,1,1.695e+07,0
6.6992e-07,9,301.33,1,1.7617e+07,0
6.6992e-07,9,301.38,1,1.8271e+07,0
6.6992e-07,9,301.43,1,1.8908e+07,0
6.6992e-07,9,301.48,1,1.9539e+07,0
6.6992e-07,9,301.52,1,2.0146e+07,0
6.6992e-07,9,301.56,1,2.072e+07,0
6.6992e-07,9,301.61,1,2.1289e+07,0
6.6992e-07,9,301.65,1,2.1859e+07,0
6.6992e-07,9,301.69,1,2.2427e+07,0
6.6992e-07,9,301.73,1,2.2981e+07,0
6.6992e-07,9,301.77,1,2.3521e+07,0
6.6992e-07,9,301.81,1,2.4058e+07,0
6.6992e-07,9,301.85,1,2.4592e+07,0
6.6992e-07,9,301.89,1,2.5112e+07,0
6.6992e-07,9,301.93,1,2.562e+07,0
6.6992e-07,9,301.97,1,2.6122e+07,0
6.6992e-07,9,302.01,1,2.6608e+07,0
6.6992e-07,9,302.04,1,2.7093e+07,0
6.6992e-07,9,302.08,1,2.7592e+07,0
