Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
7.0573e-07,9,302.46,1,3.2676e+07,0
7.0573e-07,9,302.47,1,3.2819e+07,0
7.0573e-07,9,302.47,1,3.2942e+07,0
7.0573e-07,9,302.48,1,3.3043e+07,0
7.0573e-07,9,302.49,1,3.314e+07,0
7.0573e-07,9,302.5,1,3.3255e+07,0
7.0573e-07,9,302.51,1,3.3375e+07,0
7.0573e-07,9,302.51,1,3.3472e+07,0
7.0573e-07,9,302.52,1,3.3554e+07,0
7.0573e-07,9,302.53,1,3.363e+07,0
7.0573e-07,9,302.36,1,3.143e+07,0
7.0573e-07,9,302.36,1,3.1442e+07,0
7.0573e-07,9,302.37,1,3.1463e+07,0
7.0573e-07,9,302.37,1,3.1487e+07,0
7.0573e-07,9,302.37,1,3.1524e+07,0
7.0573e-07,9,302.37,1,3.1563e+07,0
7.0573e-07,9,302.38,1,3.1598e+07,0
7.0573e-07,9,302.38,1,3.1625e+07,0
7.0573e-07,9,302.38,1,3.1647e+07,0
7.0573e-07,9,302.38,1,3.1664e+07,0
7.0573e-07,9,302.38,1,3.1681e+07,0
7.0573e-07,9,302.38,1,3.1699e+07,0
7.0573e-07,9,302.38,1,3.1722e+07,0
7.0573e-07,9,302.39,1,3.175e+07,0
7.0573e-07,9,302.39,1,3.1785e+07,0
7.0573e-07,9,302.39,1,3.1822e+07,0
7.0573e-07,9,302.39,1,3.1858e+07,0
7.0573e-07,9,302.4,1,3.1892e+07,0
7.0573e-07,9,302.4,1,3.1923e+07,0
7.0573e-07,9,302.4,1,3.1954e+07,0
7.0573e-07,9,302.4,1,3.1988e+07,0
7.0573e-07,9,302.41,1,3.2028e+07,0
7.0573e-07,9,302.41,1,3.2076e+07,0
7.0573e-07,9,302.42,1,3.2133e+07,0
7.0573e-07,9,302.42,1,3.2193e+07,0
7.0573e-07,9,302.42,1,3.2248e+07,0
7.0573e-07,9,302.43,1,3.2299e+07,0
7.0573e-07,9,302.43,1,3.2348e+07,0
7.0573e-07,9,302.43,1,3.2396e+07,0
7.0573e-07,9,302.44,1,3.2448e+07,0
7.0573e-07,9,302.44,1,3.2504e+07,0
7.0573e-07,9,302.45,1,3.2565e+07,0
7.0573e-07,9,302.37,1,3.1453e+07,0
7.0573e-07,9,302.37,1,3.1462e+07,0
7.0573e-07,9,302.37,1,3.1478e+07,0
7.0573e-07,9,302.37,1,3.1496e+07,0
7.0573e-07,9,302.37,1,3.1526e+07,0
7.0573e-07,9,302.37,1,3.1556e+07,0
7.0573e-07,9,302.37,1,3.1586e+07,0
7.0573e-07,9,302.38,1,3.1612e+07,0
7.0573e-07,9,302.38,1,3.1635e+07,0
7.0573e-07,9,302.38,1,3.1655e+07,0
7.0573e-07,9,302.38,1,3.1673e+07,0
7.0573e-07,9,302.38,1,3.1693e+07,0
7.0573e-07,9,302.38,1,3.1716e+07,0
7.0573e-07,9,302.39,1,3.1744e+07,0
7.0573e-07,9,302.39,1,3.1776e+07,0
7.0573e-07,9,302.39,1,3.181e+07,0
7.0573e-07,9,302.39,1,3.1846e+07,0
7.0573e-07,9,302.4,1,3.188e+07,0
7.0573e-07,9,302.4,1,3.1914e+07,0
7.0573e-07,9,302.4,1,3.1948e+07,0
7.0573e-07,9,302.4,1,3.1984e+07,0
7.0573e-07,9,302.41,1,3.2025e+07,0
7.0573e-07,9,302.41,1,3.2073e+07,0
7.0573e-07,9,302.41,1,3.2126e+07,0
7.0573e-07,9,302.42,1,3.2183e+07,0
7.0573e-07,9,302.42,1,3.2239e+07,0
7.0573e-07,9,302.43,1,3.2293e+07,0
7.0573e-07,9,302.43,1,3.2346e+07,0
7.0573e-07,9,302.43,1,3.2398e+07,0
7.0573e-07,9,302.44,1,3.245e+07,0
7.0573e-07,9,302.44,1,3.2506e+07,0
7.0573e-07,9,302.45,1,3.2566e+07,0
