Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
1.1e-06,9,302.81,1,3.575e+07,0
1.1e-06,9,302.79,1,3.5503e+07,0
1.1e-06,9,302.75,1,3.5061e+07,0
1.1e-06,9,302.7,1,3.4392e+07,0
1.1e-06,9,302.64,1,3.3569e+07,0
1.1e-06,9,302.57,1,3.2607e+07,0
1.1e-06,9,302.49,1,3.1562e+07,0
1.1e-06,9,302.41,1,3.0492e+07,0
1.1e-06,9,302.33,1,2.9366e+07,0
1.1e-06,9,302.24,1,2.8218e+07,0
1.1e-06,9,302.16,1,2.7097e+07,0
1.1e-06,9,302.07,1,2.6013e+07,0
1.1e-06,9,301.99,1,2.4937e+07,0
1.1e-06,9,301.92,1,2.3947e+07,0
1.1e-06,9,301.85,1,2.3095e+07,0
1.1e-06,9,301.79,1,2.2324e+07,0
1.1e-06,9,301.74,1,2.1633e+07,0
1.1e-06,9,301.69,1,2.0989e+07,0
1.1e-06,9,301.64,1,2.0386e+07,0
1.1e-06,9,301.6,1,1.982e+07,0
1.1e-06,9,301.56,1,1.9297e+07,0
1.1e-06,9,301.52,1,1.8819e+07,0
1.1e-06,9,301.49,1,1.8389e+07,0
1.1e-06,9,301.46,1,1.8009e+07,0
1.1e-06,9,301.43,1,1.7645e+07,0
1.1e-06,9,301.4,1,1.7302e+07,0
1.1e-06,9,301.37,1,1.6986e+07,0
1.1e-06,9,301.35,1,1.6687e+07,0
1.1e-06,9,301.33,1,1.6414e+07,0
1.1e-06,9,301.31,1,1.6168e+07,0
1.1e-06,9,301.29,1,1.5937e+07,0
1.1e-06,9,301.27,1,1.5709e+07,0
1.1e-06,9,301.25,1,1.5483e+07,0
1.1e-06,9,301.23,1,1.529e+07,0
1.1e-06,9,301.22,1,1.5122e+07,0
1.1e-06,9,301.21,1,1.496e+07,0
1.1e-06,9,301.19,1,1.4796e+07,0
1.1e-06,9,301.18,1,1.4639e+07,0
1.1e-06,9,301.17,1,1.4498e+07,0
1.1e-06,9,301.15,1,1.4372e+07,0
1.1e-06,9,301.14,1,1.4253e+07,0
1.1e-06,9,301.13,1,1.4135e+07,0
1.1e-06,9,301.12,1,1.4018e+07,0
1.1e-06,9,301.11,1,1.3901e+07,0
1.1e-06,9,301.1,1,1.3791e+07,0
1.1e-06,9,301.09,1,1.369e+07,0
1.1e-06,9,301.09,1,1.3602e+07,0
1.1e-06,9,301.08,1,1.3528e+07,0
1.1e-06,9,301.07,1,1.3464e+07,0
1.1e-06,9,301.07,1,1.3409e+07,0
1.1e-06,9,301.06,1,1.3359e+07,0
1.1e-06,9,301.06,1,1.3311e+07,0
1.1e-06,9,302.84,1,3.5776e+07,0
1.1e-06,9,302.82,1,3.5563e+07,0
1.1e-06,9,302.79,1,3.513e+07,0
1.1e-06,9,302.74,1,3.4477e+07,0
1.1e-06,9,302.68,1,3.3643e+07,0
1.1e-06,9,302.61,1,3.268e+07,0
1.1e-06,9,302.53,1,3.1636e+07,0
1.1e-06,9,302.45,1,3.0536e+07,0
1.1e-06,9,302.36,1,2.9401e+07,0
1.1e-06,9,302.27,1,2.8248e+07,0
1.1e-06,9,302.19,1,2.7108e+07,0
1.1e-06,9,302.1,1,2.6017e+07,0
1.1e-06,9,302.02,1,2.493e+07,0
1.1e-06,9,301.95,1,2.3956e+07,0
1.1e-06,9,301.88,1,2.3094e+07,0
1.1e-06,9,301.82,1,2.2307e+07,0
1.1e-06,9,301.77,1,2.1595e+07,0
1.1e-06,9,301.71,1,2.0938e+07,0
1.1e-06,9,301.67,1,2.0338e+07,0
1.1e-06,9,301.62,1,1.9782e+07,0
1.1e-06,9,301.58,1,1.9263e+07,0
1.1e-06,9,301.55,1,1.8782e+07,0
1.1e-06,9,301.51,1,1.8356e+07,0
1.1e-06,9,301.48,1,1.7978e+07,0
1.1e-06,9,301.45,1,1.7621e+07,0
1.1e-06,9,301.43,1,1.728e+07,0
1.1e-06,9,301.4,1,1.6965e+07,0
1.1e-06,9,301.38,1,1.6671e+07,0
1.1e-06,9,301.35,1,1.6402e+07,0
1.1e-06,9,301.33,1,1.6153e+07,0
1.1e-06,9,301.31,1,1.5916e+07,0
1.1e-06,9,301.3,1,1.5689e+07,0
1.1e-06,9,301.28,1,1.5474e+07,0
1.1e-06,9,301.26,1,1.5282e+07,0
1.1e-06,9,301.25,1,1.5106e+07,0
1.1e-06,9,301.23,1,1.494e+07,0
1.1e-06,9,301.22,1,1.4782e+07,0
1.1e-06,9,301.2,1,1.4633e+07,0
1.1e-06,9,301.19,1,1.4495e+07,0
1.1e-06,9,301.18,1,1.4369e+07,0
1.1e-06,9,301.17,1,1.425e+07,0
1.1e-06,9,301.16,1,1.4134e+07,0
1.1e-06,9,301.15,1,1.4018e+07,0
1.1e-06,9,301.14,1,1.3902e+07,0
1.1e-06,9,301.13,1,1.3792e+07,0
1.1e-06,9,301.12,1,1.3691e+07,0
1.1e-06,9,301.11,1,1.3603e+07,0
1.1e-06,9,301.1,1,1.3529e+07,0
1.1e-06,9,301.1,1,1.3465e+07,0
1.1e-06,9,301.09,1,1.341e+07,0
1.1e-06,9,301.09,1,1.336e+07,0
1.1e-06,9,301.08,1,1.3312e+07,0
