Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
8.2546e-07,9,302.45,1,3.2577e+07,0
8.2546e-07,9,302.45,1,3.2568e+07,0
8.2546e-07,9,302.44,1,3.2554e+07,0
8.2546e-07,9,302.44,1,3.2532e+07,0
8.2546e-07,9,302.44,1,3.2505e+07,0
8.2546e-07,9,302.44,1,3.2472e+07,0
8.2546e-07,9,302.44,1,3.2432e+07,0
8.2546e-07,9,302.43,1,3.2385e+07,0
8.2546e-07,9,302.43,1,3.233e+07,0
8.2546e-07,9,302.42,1,3.2265e+07,0
8.2546e-07,9,302.42,1,3.2192e+07,0
8.2546e-07,9,302.41,1,3.2112e+07,0
8.2546e-07,9,302.41,1,3.2028e+07,0
8.2546e-07,9,302.4,1,3.1941e+07,0
8.2546e-07,9,302.39,1,3.185e+07,0
8.2546e-07,9,302.39,1,3.1754e+07,0
8.2546e-07,9,302.38,1,3.1653e+07,0
8.2546e-07,9,302.37,1,3.1548e+07,0
8.2546e-07,9,302.36,1,3.144e+07,0
8.2546e-07,9,302.35,1,3.1329e+07,0
8.2546e-07,9,302.35,1,3.1217e+07,0
8.2546e-07,9,302.34,1,3.1104e+07,0
8.2546e-07,9,302.33,1,3.0987e+07,0
8.2546e-07,9,302.32,1,3.0866e+07,0
8.2546e-07,9,302.31,1,3.0738e+07,0
8.2546e-07,9,302.3,1,3.0605e+07,0
