Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
1.0757e-06,9,302.38,1,3.0077e+07,0
1.0757e-06,9,302.37,1,2.9938e+07,0
1.0757e-06,9,302.35,1,2.9716e+07,0
1.0757e-06,9,302.33,1,2.9367e+07,0
1.0757e-06,9,302.29,1,2.8953e+07,0
1.0757e-06,9,302.26,1,2.846e+07,0
1.0757e-06,9,302.22,1,2.7907e+07,0
1.0757e-06,9,302.17,1,2.7339e+07,0
1.0757e-06,9,302.13,1,2.6727e+07,0
1.0757e-06,9,302.08,1,2.6099e+07,0
1.0757e-06,9,302.03,1,2.5481e+07,0
1.0757e-06,9,301.98,1,2.4848e+07,0
1.0757e-06,9,301.93,1,2.4213e+07,0
1.0757e-06,9,301.89,1,2.3593e+07,0
1.0757e-06,9,301.84,1,2.2976e+07,0
1.0757e-06,9,301.79,1,2.2375e+07,0
1.0757e-06,9,301.75,1,2.1845e+07,0
1.0757e-06,9,301.71,1,2.1327e+07,0
1.0757e-06,9,301.67,1,2.0836e+07,0
1.0757e-06,9,301.64,1,2.0377e+07,0
1.0757e-06,9,301.6,1,1.9947e+07,0
1.0757e-06,9,301.57,1,1.9545e+07,0
1.0757e-06,9,301.54,1,1.9169e+07,0
1.0757e-06,9,301.52,1,1.8819e+07,0
1.0757e-06,9,301.49,1,1.8494e+07,0
1.0757e-06,9,301.46,1,1.8194e+07,0
1.0757e-06,9,301.44,1,1.7923e+07,0
1.0757e-06,9,301.42,1,1.7681e+07,0
1.0757e-06,9,301.41,1,1.747e+07,0
1.0757e-06,9,301.39,1,1.7287e+07,0
1.0757e-06,9,301.38,1,1.7127e+07,0
1.0757e-06,9,301.36,1,1.6979e+07,0
1.0757e-06,9,301.35,1,1.6831e+07,0
1.0757e-06,9,301.34,1,1.6678e+07,0
1.0757e-06,9,301.32,1,1.6513e+07,0
1.0757e-06,9,301.31,1,1.6347e+07,0
1.0757e-06,9,301.3,1,1.6198e+07,0
1.0757e-06,9,301.29,1,1.607e+07,0
1.0757e-06,9,301.28,1,1.5967e+07,0
1.0757e-06,9,301.27,1,1.5888e+07,0
1.0757e-06,9,301.26,1,1.5828e+07,0
1.0757e-06,9,301.26,1,1.5784e+07,0
1.0757e-06,9,301.25,1,1.575e+07,0
1.0757e-06,9,301.25,1,1.5721e+07,0
1.0757e-06,9,301.25,1,1.5692e+07,0
1.0757e-06,9,301.24,1,1.5654e+07,0
1.0757e-06,9,301.24,1,1.5595e+07,0
1.0757e-06,9,301.23,1,1.553e+07,0
1.0757e-06,9,301.22,1,1.5473e+07,0
1.0757e-06,9,301.22,1,1.5419e+07,0
1.0757e-06,9,301.21,1,1.5363e+07,0
1.0757e-06,9,301.21,1,1.5306e+07,0
1.0757e-06,9,302.41,1,3.0108e+07,0
1.0757e-06,9,302.4,1,3.0009e+07,0
1.0757e-06,9,302.39,1,2.9794e+07,0
1.0757e-06,9,302.36,1,2.9467e+07,0
1.0757e-06,9,302.33,1,2.9041e+07,0
1.0757e-06,9,302.29,1,2.8543e+07,0
1.0757e-06,9,302.25,1,2.7995e+07,0
1.0757e-06,9,302.21,1,2.741e+07,0
1.0757e-06,9,302.16,1,2.6796e+07,0
1.0757e-06,9,302.11,1,2.6162e+07,0
1.0757e-06,9,302.06,1,2.5519e+07,0
1.0757e-06,9,302.01,1,2.4876e+07,0
1.0757e-06,9,301.97,1,2.4231e+07,0
1.0757e-06,9,301.92,1,2.36e+07,0
1.0757e-06,9,301.87,1,2.2967e+07,0
1.0757e-06,9,301.82,1,2.237e+07,0
1.0757e-06,9,301.78,1,2.1835e+07,0
1.0757e-06,9,301.74,1,2.1316e+07,0
1.0757e-06,9,301.7,1,2.0824e+07,0
1.0757e-06,9,301.67,1,2.0363e+07,0
1.0757e-06,9,301.63,1,1.9931e+07,0
1.0757e-06,9,301.6,1,1.9529e+07,0
1.0757e-06,9,301.57,1,1.9153e+07,0
1.0757e-06,9,301.54,1,1.8802e+07,0
1.0757e-06,9,301.52,1,1.8477e+07,0
1.0757e-06,9,301.49,1,1.8181e+07,0
1.0757e-06,9,301.47,1,1.7919e+07,0
1.0757e-06,9,301.45,1,1.7674e+07,0
1.0757e-06,9,301.43,1,1.7462e+07,0
1.0757e-06,9,301.42,1,1.7276e+07,0
1.0757e-06,9,301.4,1,1.7114e+07,0
1.0757e-06,9,301.39,1,1.6965e+07,0
1.0757e-06,9,301.38,1,1.6819e+07,0
1.0757e-06,9,301.37,1,1.6668e+07,0
1.0757e-06,9,301.35,1,1.6504e+07,0
1.0757e-06,9,301.34,1,1.6339e+07,0
1.0757e-06,9,301.32,1,1.619e+07,0
1.0757e-06,9,301.31,1,1.6065e+07,0
1.0757e-06,9,301.3,1,1.5966e+07,0
1.0757e-06,9,301.3,1,1.5889e+07,0
1.0757e-06,9,301.29,1,1.5831e+07,0
1.0757e-06,9,301.29,1,1.5787e+07,0
1.0757e-06,9,301.28,1,1.5753e+07,0
1.0757e-06,9,301.28,1,1.5722e+07,0
1.0757e-06,9,301.27,1,1.5691e+07,0
1.0757e-06,9,301.27,1,1.5652e+07,0
1.0757e-06,9,301.26,1,1.5596e+07,0
1.0757e-06,9,301.26,1,1.5533e+07,0
1.0757e-06,9,301.25,1,1.5475e+07,0
1.0757e-06,9,301.24,1,1.5421e+07,0
1.0757e-06,9,301.24,1,1.5364e+07,0
1.0757e-06,9,301.23,1,1.5309e+07,0
