Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
1.0908e-06,9,302.67,1,3.3981e+07,0
1.0908e-06,9,302.66,1,3.3809e+07,0
1.0908e-06,9,302.64,1,3.3515e+07,0
1.0908e-06,9,302.6,1,3.3041e+07,0
1.0908e-06,9,302.56,1,3.2436e+07,0
1.0908e-06,9,302.5,1,3.1695e+07,0
1.0908e-06,9,302.44,1,3.086e+07,0
1.0908e-06,9,302.37,1,2.9994e+07,0
1.0908e-06,9,302.3,1,2.9074e+07,0
1.0908e-06,9,302.23,1,2.813e+07,0
1.0908e-06,9,302.16,1,2.7194e+07,0
1.0908e-06,9,302.09,1,2.6248e+07,0
1.0908e-06,9,302.02,1,2.534e+07,0
1.0908e-06,9,301.95,1,2.4419e+07,0
1.0908e-06,9,301.89,1,2.3594e+07,0
1.0908e-06,9,301.83,1,2.2829e+07,0
1.0908e-06,9,301.78,1,2.2138e+07,0
1.0908e-06,9,301.73,1,2.1483e+07,0
1.0908e-06,9,301.68,1,2.0874e+07,0
1.0908e-06,9,301.63,1,2.031e+07,0
1.0908e-06,9,301.59,1,1.9786e+07,0
1.0908e-06,9,301.56,1,1.9298e+07,0
1.0908e-06,9,301.52,1,1.8844e+07,0
1.0908e-06,9,301.49,1,1.8425e+07,0
1.0908e-06,9,301.46,1,1.8052e+07,0
1.0908e-06,9,301.43,1,1.7709e+07,0
1.0908e-06,9,301.4,1,1.7397e+07,0
1.0908e-06,9,301.38,1,1.7104e+07,0
1.0908e-06,9,301.36,1,1.6835e+07,0
1.0908e-06,9,301.34,1,1.6596e+07,0
1.0908e-06,9,301.32,1,1.638e+07,0
1.0908e-06,9,301.3,1,1.6175e+07,0
1.0908e-06,9,301.29,1,1.5976e+07,0
1.0908e-06,9,301.27,1,1.5792e+07,0
1.0908e-06,9,301.26,1,1.5628e+07,0
1.0908e-06,9,301.24,1,1.5485e+07,0
1.0908e-06,9,301.23,1,1.5359e+07,0
1.0908e-06,9,301.22,1,1.5238e+07,0
1.0908e-06,9,301.21,1,1.5117e+07,0
1.0908e-06,9,301.2,1,1.4986e+07,0
1.0908e-06,9,301.19,1,1.4848e+07,0
1.0908e-06,9,301.18,1,1.4714e+07,0
1.0908e-06,9,301.17,1,1.4589e+07,0
1.0908e-06,9,301.16,1,1.4477e+07,0
1.0908e-06,9,301.15,1,1.4382e+07,0
1.0908e-06,9,301.14,1,1.4299e+07,0
1.0908e-06,9,301.13,1,1.4221e+07,0
1.0908e-06,9,301.13,1,1.4144e+07,0
1.0908e-06,9,301.12,1,1.4065e+07,0
1.0908e-06,9,301.11,1,1.3977e+07,0
1.0908e-06,9,301.1,1,1.3891e+07,0
1.0908e-06,9,301.1,1,1.3818e+07,0
1.0908e-06,9,302.71,1,3.4127e+07,0
1.0908e-06,9,302.7,1,3.3959e+07,0
1.0908e-06,9,302.68,1,3.3621e+07,0
1.0908e-06,9,302.64,1,3.3124e+07,0
1.0908e-06,9,302.59,1,3.249e+07,0
1.0908e-06,9,302.53,1,3.1745e+07,0
1.0908e-06,9,302.47,1,3.0921e+07,0
1.0908e-06,9,302.41,1,3.004e+07,0
1.0908e-06,9,302.34,1,2.9114e+07,0
1.0908e-06,9,302.26,1,2.8162e+07,0
1.0908e-06,9,302.19,1,2.7199e+07,0
1.0908e-06,9,302.12,1,2.6252e+07,0
1.0908e-06,9,302.05,1,2.5329e+07,0
1.0908e-06,9,301.98,1,2.4405e+07,0
1.0908e-06,9,301.92,1,2.3581e+07,0
1.0908e-06,9,301.86,1,2.2811e+07,0
1.0908e-06,9,301.8,1,2.2111e+07,0
1.0908e-06,9,301.75,1,2.1452e+07,0
1.0908e-06,9,301.71,1,2.0841e+07,0
1.0908e-06,9,301.66,1,2.0274e+07,0
1.0908e-06,9,301.62,1,1.9748e+07,0
1.0908e-06,9,301.58,1,1.9259e+07,0
1.0908e-06,9,301.55,1,1.8808e+07,0
1.0908e-06,9,301.51,1,1.8401e+07,0
1.0908e-06,9,301.48,1,1.8033e+07,0
1.0908e-06,9,301.46,1,1.769e+07,0
1.0908e-06,9,301.43,1,1.7379e+07,0
1.0908e-06,9,301.41,1,1.709e+07,0
1.0908e-06,9,301.39,1,1.6823e+07,0
1.0908e-06,9,301.37,1,1.6578e+07,0
1.0908e-06,9,301.35,1,1.6357e+07,0
1.0908e-06,9,301.33,1,1.6154e+07,0
1.0908e-06,9,301.31,1,1.596e+07,0
1.0908e-06,9,301.3,1,1.578e+07,0
1.0908e-06,9,301.28,1,1.5619e+07,0
1.0908e-06,9,301.27,1,1.5477e+07,0
1.0908e-06,9,301.26,1,1.5349e+07,0
1.0908e-06,9,301.25,1,1.5226e+07,0
1.0908e-06,9,301.24,1,1.5104e+07,0
1.0908e-06,9,301.23,1,1.4976e+07,0
1.0908e-06,9,301.22,1,1.4843e+07,0
1.0908e-06,9,301.2,1,1.4711e+07,0
1.0908e-06,9,301.19,1,1.4586e+07,0
1.0908e-06,9,301.18,1,1.4474e+07,0
1.0908e-06,9,301.17,1,1.4378e+07,0
1.0908e-06,9,301.17,1,1.4294e+07,0
1.0908e-06,9,301.16,1,1.4215e+07,0
1.0908e-06,9,301.15,1,1.4137e+07,0
1.0908e-06,9,301.14,1,1.4056e+07,0
1.0908e-06,9,301.13,1,1.3969e+07,0
1.0908e-06,9,301.13,1,1.3885e+07,0
1.0908e-06,9,301.12,1,1.3814e+07,0
