Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
9.9249e-07,9,302.06,1,2.5902e+07,0
9.9249e-07,9,302.06,1,2.5895e+07,0
9.9249e-07,9,302.06,1,2.592e+07,0
9.9249e-07,9,302.06,1,2.5911e+07,0
9.9249e-07,9,302.06,1,2.5905e+07,0
9.9249e-07,9,302.06,1,2.5873e+07,0
9.9249e-07,9,302.06,1,2.5826e+07,0
9.9249e-07,9,302.05,1,2.5804e+07,0
9.9249e-07,9,302.05,1,2.5768e+07,0
9.9249e-07,9,302.05,1,2.5728e+07,0
9.9249e-07,9,302.04,1,2.5703e+07,0
9.9249e-07,9,302.04,1,2.5666e+07,0
9.9249e-07,9,302.04,1,2.5627e+07,0
9.9249e-07,9,302.03,1,2.5583e+07,0
9.9249e-07,9,302.03,1,2.5529e+07,0
9.9249e-07,9,302.02,1,2.5463e+07,0
9.9249e-07,9,302.01,1,2.5387e+07,0
9.9249e-07,9,302.01,1,2.531e+07,0
9.9249e-07,9,302,1,2.5238e+07,0
9.9249e-07,9,301.99,1,2.5169e+07,0
9.9249e-07,9,301.99,1,2.5105e+07,0
9.9249e-07,9,301.98,1,2.5039e+07,0
9.9249e-07,9,301.97,1,2.4968e+07,0
9.9249e-07,9,301.97,1,2.4903e+07,0
9.9249e-07,9,301.96,1,2.4834e+07,0
9.9249e-07,9,301.95,1,2.4759e+07,0
9.9249e-07,9,301.95,1,2.4676e+07,0
9.9249e-07,9,301.94,1,2.4593e+07,0
9.9249e-07,9,301.93,1,2.451e+07,0
9.9249e-07,9,301.92,1,2.4431e+07,0
9.9249e-07,9,301.92,1,2.4356e+07,0
9.9249e-07,9,301.91,1,2.4284e+07,0
9.9249e-07,9,301.9,1,2.4214e+07,0
9.9249e-07,9,301.89,1,2.414e+07,0
9.9249e-07,9,301.89,1,2.406e+07,0
9.9249e-07,9,301.88,1,2.3969e+07,0
9.9249e-07,9,301.87,1,2.3866e+07,0
9.9249e-07,9,301.86,1,2.3743e+07,0
9.9249e-07,9,301.85,1,2.3601e+07,0
9.9249e-07,9,301.83,1,2.3432e+07,0
9.9249e-07,9,301.82,1,2.3244e+07,0
9.9249e-07,9,301.8,1,2.3075e+07,0
9.9249e-07,9,301.79,1,2.2929e+07,0
9.9249e-07,9,301.78,1,2.2804e+07,0
9.9249e-07,9,301.77,1,2.2691e+07,0
9.9249e-07,9,301.76,1,2.2587e+07,0
9.9249e-07,9,301.75,1,2.2482e+07,0
9.9249e-07,9,301.74,1,2.2368e+07,0
9.9249e-07,9,301.73,1,2.224e+07,0
9.9249e-07,9,301.72,1,2.208e+07,0
9.9249e-07,9,301.7,1,2.1883e+07,0
9.9249e-07,9,301.68,1,2.1637e+07,0
9.9249e-07,9,302.09,1,2.5954e+07,0
9.9249e-07,9,302.09,1,2.5959e+07,0
9.9249e-07,9,302.09,1,2.5959e+07,0
9.9249e-07,9,302.09,1,2.5952e+07,0
9.9249e-07,9,302.09,1,2.5934e+07,0
9.9249e-07,9,302.09,1,2.5907e+07,0
9.9249e-07,9,302.09,1,2.5869e+07,0
9.9249e-07,9,302.08,1,2.5826e+07,0
9.9249e-07,9,302.08,1,2.5783e+07,0
9.9249e-07,9,302.08,1,2.5742e+07,0
9.9249e-07,9,302.07,1,2.5702e+07,0
9.9249e-07,9,302.07,1,2.5661e+07,0
9.9249e-07,9,302.06,1,2.5616e+07,0
9.9249e-07,9,302.06,1,2.5567e+07,0
9.9249e-07,9,302.05,1,2.5511e+07,0
9.9249e-07,9,302.05,1,2.5445e+07,0
9.9249e-07,9,302.04,1,2.5372e+07,0
9.9249e-07,9,302.03,1,2.5297e+07,0
9.9249e-07,9,302.03,1,2.5226e+07,0
9.9249e-07,9,302.02,1,2.5158e+07,0
9.9249e-07,9,302.02,1,2.5094e+07,0
9.9249e-07,9,302.01,1,2.503e+07,0
9.9249e-07,9,302,1,2.4959e+07,0
9.9249e-07,9,302,1,2.4895e+07,0
9.9249e-07,9,301.99,1,2.4827e+07,0
9.9249e-07,9,301.98,1,2.4754e+07,0
9.9249e-07,9,301.97,1,2.4675e+07,0
9.9249e-07,9,301.97,1,2.4595e+07,0
9.9249e-07,9,301.96,1,2.4513e+07,0
9.9249e-07,9,301.95,1,2.4433e+07,0
9.9249e-07,9,301.94,1,2.4356e+07,0
9.9249e-07,9,301.94,1,2.4281e+07,0
9.9249e-07,9,301.93,1,2.4206e+07,0
9.9249e-07,9,301.92,1,2.4128e+07,0
9.9249e-07,9,301.91,1,2.4044e+07,0
9.9249e-07,9,301.91,1,2.395e+07,0
9.9249e-07,9,301.9,1,2.3844e+07,0
9.9249e-07,9,301.88,1,2.3722e+07,0
9.9249e-07,9,301.87,1,2.3583e+07,0
9.9249e-07,9,301.86,1,2.3426e+07,0
9.9249e-07,9,301.85,1,2.3261e+07,0
9.9249e-07,9,301.83,1,2.3097e+07,0
9.9249e-07,9,301.82,1,2.2949e+07,0
9.9249e-07,9,301.81,1,2.2818e+07,0
9.9249e-07,9,301.8,1,2.2699e+07,0
9.9249e-07,9,301.79,1,2.2588e+07,0
9.9249e-07,9,301.78,1,2.2476e+07,0
9.9249e-07,9,301.77,1,2.2354e+07,0
9.9249e-07,9,301.75,1,2.2218e+07,0
9.9249e-07,9,301.74,1,2.2052e+07,0
9.9249e-07,9,301.72,1,2.1852e+07,0
9.9249e-07,9,301.7,1,2.1603e+07,0
