Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
8.4541e-07,9,303.16,1,4.2241e+07,0
8.4541e-07,9,303.15,1,4.2221e+07,0
8.4541e-07,9,303.15,1,4.2186e+07,0
8.4541e-07,9,303.15,1,4.2134e+07,0
8.4541e-07,9,303.14,1,4.2066e+07,0
8.4541e-07,9,303.14,1,4.1984e+07,0
8.4541e-07,9,303.13,1,4.1888e+07,0
8.4541e-07,9,303.12,1,4.1779e+07,0
8.4541e-07,9,303.11,1,4.1658e+07,0
8.4541e-07,9,303.1,1,4.1526e+07,0
8.4541e-07,9,303.09,1,4.1384e+07,0
8.4541e-07,9,303.08,1,4.1232e+07,0
8.4541e-07,9,303.07,1,4.1073e+07,0
8.4541e-07,9,303.06,1,4.0909e+07,0
8.4541e-07,9,303.05,1,4.0741e+07,0
8.4541e-07,9,303.03,1,4.057e+07,0
8.4541e-07,9,303.02,1,4.0396e+07,0
8.4541e-07,9,303.01,1,4.022e+07,0
8.4541e-07,9,303,1,4.004e+07,0
8.4541e-07,9,302.98,1,3.9855e+07,0
8.4541e-07,9,302.97,1,3.9665e+07,0
8.4541e-07,9,302.95,1,3.9467e+07,0
8.4541e-07,9,302.94,1,3.9262e+07,0
8.4541e-07,9,302.92,1,3.9046e+07,0
8.4541e-07,9,302.91,1,3.8812e+07,0
8.4541e-07,9,302.89,1,3.8551e+07,0
