Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
7.5225e-07,9,301.43,1,1.8885e+07,0
7.5225e-07,9,301.43,1,1.888e+07,0
7.5225e-07,9,301.43,1,1.888e+07,0
7.5225e-07,9,301.43,1,1.8894e+07,0
7.5225e-07,9,301.43,1,1.8929e+07,0
7.5225e-07,9,301.44,1,1.8987e+07,0
7.5225e-07,9,301.44,1,1.9062e+07,0
7.5225e-07,9,301.45,1,1.9151e+07,0
7.5225e-07,9,301.46,1,1.9251e+07,0
7.5225e-07,9,301.47,1,1.9368e+07,0
7.5225e-07,9,301.48,1,1.9509e+07,0
7.5225e-07,9,301.49,1,1.9681e+07,0
7.5225e-07,9,301.5,1,1.9883e+07,0
7.5225e-07,9,301.52,1,2.0112e+07,0
7.5225e-07,9,301.54,1,2.036e+07,0
7.5225e-07,9,301.56,1,2.0619e+07,0
7.5225e-07,9,301.58,1,2.0881e+07,0
7.5225e-07,9,301.6,1,2.1146e+07,0
7.5225e-07,9,301.62,1,2.1415e+07,0
7.5225e-07,9,301.64,1,2.1691e+07,0
7.5225e-07,9,301.66,1,2.1984e+07,0
7.5225e-07,9,301.69,1,2.2304e+07,0
7.5225e-07,9,301.71,1,2.2661e+07,0
7.5225e-07,9,301.74,1,2.3063e+07,0
7.5225e-07,9,301.78,1,2.3519e+07,0
7.5225e-07,9,301.82,1,2.4037e+07,0
