Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
1.0858e-06,9,302.55,1,3.2414e+07,0
1.0858e-06,9,302.54,1,3.2267e+07,0
1.0858e-06,9,302.52,1,3.2018e+07,0
1.0858e-06,9,302.49,1,3.1609e+07,0
1.0858e-06,9,302.45,1,3.1092e+07,0
1.0858e-06,9,302.41,1,3.0458e+07,0
1.0858e-06,9,302.35,1,2.9742e+07,0
1.0858e-06,9,302.3,1,2.9002e+07,0
1.0858e-06,9,302.24,1,2.8207e+07,0
1.0858e-06,9,302.18,1,2.7383e+07,0
1.0858e-06,9,302.11,1,2.6563e+07,0
1.0858e-06,9,302.05,1,2.5737e+07,0
1.0858e-06,9,301.99,1,2.4944e+07,0
1.0858e-06,9,301.93,1,2.4175e+07,0
1.0858e-06,9,301.87,1,2.3426e+07,0
1.0858e-06,9,301.82,1,2.2754e+07,0
1.0858e-06,9,301.78,1,2.2144e+07,0
1.0858e-06,9,301.73,1,2.156e+07,0
1.0858e-06,9,301.69,1,2.1015e+07,0
1.0858e-06,9,301.65,1,2.051e+07,0
1.0858e-06,9,301.61,1,2.0038e+07,0
1.0858e-06,9,301.58,1,1.9596e+07,0
1.0858e-06,9,301.54,1,1.9182e+07,0
1.0858e-06,9,301.51,1,1.8795e+07,0
1.0858e-06,9,301.49,1,1.8436e+07,0
1.0858e-06,9,301.46,1,1.8118e+07,0
1.0858e-06,9,301.44,1,1.7819e+07,0
1.0858e-06,9,301.41,1,1.7548e+07,0
1.0858e-06,9,301.39,1,1.7301e+07,0
1.0858e-06,9,301.37,1,1.7063e+07,0
1.0858e-06,9,301.35,1,1.6832e+07,0
1.0858e-06,9,301.34,1,1.6604e+07,0
1.0858e-06,9,301.32,1,1.6377e+07,0
1.0858e-06,9,301.3,1,1.6162e+07,0
1.0858e-06,9,301.28,1,1.5966e+07,0
1.0858e-06,9,301.27,1,1.5785e+07,0
1.0858e-06,9,301.25,1,1.5616e+07,0
1.0858e-06,9,301.24,1,1.5463e+07,0
1.0858e-06,9,301.23,1,1.5329e+07,0
1.0858e-06,9,301.22,1,1.5206e+07,0
1.0858e-06,9,301.21,1,1.5084e+07,0
1.0858e-06,9,301.19,1,1.4956e+07,0
1.0858e-06,9,301.18,1,1.4828e+07,0
1.0858e-06,9,301.17,1,1.4717e+07,0
1.0858e-06,9,301.17,1,1.4628e+07,0
1.0858e-06,9,301.16,1,1.4559e+07,0
1.0858e-06,9,301.15,1,1.4504e+07,0
1.0858e-06,9,301.15,1,1.4455e+07,0
1.0858e-06,9,301.14,1,1.4406e+07,0
1.0858e-06,9,301.14,1,1.4349e+07,0
1.0858e-06,9,301.13,1,1.4274e+07,0
1.0858e-06,9,301.12,1,1.4179e+07,0
1.0858e-06,9,302.59,1,3.2547e+07,0
1.0858e-06,9,302.58,1,3.2402e+07,0
1.0858e-06,9,302.56,1,3.2111e+07,0
1.0858e-06,9,302.53,1,3.1685e+07,0
1.0858e-06,9,302.49,1,3.1146e+07,0
1.0858e-06,9,302.44,1,3.0519e+07,0
1.0858e-06,9,302.39,1,2.9821e+07,0
1.0858e-06,9,302.33,1,2.9064e+07,0
1.0858e-06,9,302.27,1,2.8262e+07,0
1.0858e-06,9,302.21,1,2.7433e+07,0
1.0858e-06,9,302.15,1,2.6595e+07,0
1.0858e-06,9,302.08,1,2.5762e+07,0
1.0858e-06,9,302.02,1,2.496e+07,0
1.0858e-06,9,301.96,1,2.4165e+07,0
1.0858e-06,9,301.9,1,2.3418e+07,0
1.0858e-06,9,301.85,1,2.2742e+07,0
1.0858e-06,9,301.8,1,2.2126e+07,0
1.0858e-06,9,301.76,1,2.1542e+07,0
1.0858e-06,9,301.72,1,2.0997e+07,0
1.0858e-06,9,301.68,1,2.0488e+07,0
1.0858e-06,9,301.64,1,2.0012e+07,0
1.0858e-06,9,301.6,1,1.9566e+07,0
1.0858e-06,9,301.57,1,1.9148e+07,0
1.0858e-06,9,301.54,1,1.8761e+07,0
1.0858e-06,9,301.51,1,1.8411e+07,0
1.0858e-06,9,301.49,1,1.8093e+07,0
1.0858e-06,9,301.46,1,1.7792e+07,0
1.0858e-06,9,301.44,1,1.7518e+07,0
1.0858e-06,9,301.42,1,1.727e+07,0
1.0858e-06,9,301.4,1,1.7035e+07,0
1.0858e-06,9,301.38,1,1.6807e+07,0
1.0858e-06,9,301.36,1,1.6581e+07,0
1.0858e-06,9,301.34,1,1.6359e+07,0
1.0858e-06,9,301.33,1,1.6146e+07,0
1.0858e-06,9,301.31,1,1.5949e+07,0
1.0858e-06,9,301.29,1,1.577e+07,0
1.0858e-06,9,301.28,1,1.5605e+07,0
1.0858e-06,9,301.27,1,1.5455e+07,0
1.0858e-06,9,301.25,1,1.5322e+07,0
1.0858e-06,9,301.24,1,1.5198e+07,0
1.0858e-06,9,301.23,1,1.5076e+07,0
1.0858e-06,9,301.22,1,1.4949e+07,0
1.0858e-06,9,301.21,1,1.4824e+07,0
1.0858e-06,9,301.2,1,1.4716e+07,0
1.0858e-06,9,301.19,1,1.4627e+07,0
1.0858e-06,9,301.19,1,1.4558e+07,0
1.0858e-06,9,301.18,1,1.4503e+07,0
1.0858e-06,9,301.17,1,1.4452e+07,0
1.0858e-06,9,301.17,1,1.4402e+07,0
1.0858e-06,9,301.16,1,1.4345e+07,0
1.0858e-06,9,301.16,1,1.4271e+07,0
1.0858e-06,9,301.15,1,1.4178e+07,0
