Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
8.6238e-07,9,304.23,1,5.712e+07,0
8.6238e-07,9,304.23,1,5.7111e+07,0
8.6238e-07,9,304.23,1,5.7096e+07,0
8.6238e-07,9,304.23,1,5.7073e+07,0
8.6238e-07,9,304.22,1,5.7041e+07,0
8.6238e-07,9,304.22,1,5.7e+07,0
8.6238e-07,9,304.22,1,5.695e+07,0
8.6238e-07,9,304.21,1,5.6891e+07,0
8.6238e-07,9,304.21,1,5.6822e+07,0
8.6238e-07,9,304.2,1,5.6742e+07,0
8.6238e-07,9,304.2,1,5.6652e+07,0
8.6238e-07,9,304.19,1,5.655e+07,0
8.6238e-07,9,304.18,1,5.6437e+07,0
8.6238e-07,9,304.17,1,5.6313e+07,0
8.6238e-07,9,304.16,1,5.6179e+07,0
8.6238e-07,9,304.15,1,5.6036e+07,0
8.6238e-07,9,304.14,1,5.5884e+07,0
8.6238e-07,9,304.13,1,5.5725e+07,0
8.6238e-07,9,304.12,1,5.5558e+07,0
8.6238e-07,9,304.1,1,5.5384e+07,0
8.6238e-07,9,304.09,1,5.5204e+07,0
8.6238e-07,9,304.08,1,5.5018e+07,0
8.6238e-07,9,304.06,1,5.4825e+07,0
8.6238e-07,9,304.05,1,5.4625e+07,0
8.6238e-07,9,304.04,1,5.4419e+07,0
8.6238e-07,9,304.02,1,5.4206e+07,0
8.6238e-07,9,304,1,5.3988e+07,0
8.6238e-07,9,303.99,1,5.3764e+07,0
8.6238e-07,9,303.97,1,5.3535e+07,0
8.6238e-07,9,303.96,1,5.3301e+07,0
8.6238e-07,9,303.94,1,5.3063e+07,0
8.6238e-07,9,303.92,1,5.2821e+07,0
8.6238e-07,9,303.9,1,5.2575e+07,0
8.6238e-07,9,303.88,1,5.2325e+07,0
8.6238e-07,9,303.87,1,5.2073e+07,0
8.6238e-07,9,303.85,1,5.1818e+07,0
8.6238e-07,9,303.83,1,5.156e+07,0
8.6238e-07,9,303.81,1,5.1299e+07,0
8.6238e-07,9,303.79,1,5.1036e+07,0
8.6238e-07,9,303.77,1,5.0771e+07,0
8.6238e-07,9,303.75,1,5.0503e+07,0
8.6238e-07,9,303.73,1,5.0232e+07,0
8.6238e-07,9,303.71,1,4.9958e+07,0
8.6238e-07,9,303.69,1,4.9681e+07,0
8.6238e-07,9,303.67,1,4.9402e+07,0
8.6238e-07,9,303.65,1,4.9121e+07,0
8.6238e-07,9,303.63,1,4.8839e+07,0
8.6238e-07,9,303.61,1,4.8556e+07,0
8.6238e-07,9,303.59,1,4.8273e+07,0
8.6238e-07,9,303.57,1,4.7989e+07,0
8.6238e-07,9,303.55,1,4.7707e+07,0
8.6238e-07,9,303.53,1,4.7425e+07,0
8.6238e-07,9,304.23,1,5.7167e+07,0
8.6238e-07,9,304.23,1,5.7158e+07,0
8.6238e-07,9,304.23,1,5.7143e+07,0
8.6238e-07,9,304.23,1,5.712e+07,0
8.6238e-07,9,304.23,1,5.7087e+07,0
8.6238e-07,9,304.22,1,5.7046e+07,0
8.6238e-07,9,304.22,1,5.6995e+07,0
8.6238e-07,9,304.22,1,5.6935e+07,0
8.6238e-07,9,304.21,1,5.6865e+07,0
8.6238e-07,9,304.2,1,5.6784e+07,0
8.6238e-07,9,304.2,1,5.6693e+07,0
8.6238e-07,9,304.19,1,5.6591e+07,0
8.6238e-07,9,304.18,1,5.6478e+07,0
8.6238e-07,9,304.17,1,5.6354e+07,0
8.6238e-07,9,304.16,1,5.622e+07,0
8.6238e-07,9,304.15,1,5.6077e+07,0
8.6238e-07,9,304.14,1,5.5926e+07,0
8.6238e-07,9,304.13,1,5.5766e+07,0
8.6238e-07,9,304.12,1,5.5599e+07,0
8.6238e-07,9,304.11,1,5.5425e+07,0
8.6238e-07,9,304.09,1,5.5245e+07,0
8.6238e-07,9,304.08,1,5.5057e+07,0
8.6238e-07,9,304.07,1,5.4863e+07,0
8.6238e-07,9,304.05,1,5.4662e+07,0
8.6238e-07,9,304.04,1,5.4455e+07,0
8.6238e-07,9,304.02,1,5.4241e+07,0
8.6238e-07,9,304.01,1,5.4022e+07,0
8.6238e-07,9,303.99,1,5.3797e+07,0
8.6238e-07,9,303.97,1,5.3567e+07,0
8.6238e-07,9,303.96,1,5.3333e+07,0
8.6238e-07,9,303.94,1,5.3094e+07,0
8.6238e-07,9,303.92,1,5.2851e+07,0
8.6238e-07,9,303.9,1,5.2605e+07,0
8.6238e-07,9,303.89,1,5.2355e+07,0
8.6238e-07,9,303.87,1,5.2102e+07,0
8.6238e-07,9,303.85,1,5.1846e+07,0
8.6238e-07,9,303.83,1,5.1587e+07,0
8.6238e-07,9,303.81,1,5.1325e+07,0
8.6238e-07,9,303.79,1,5.1061e+07,0
8.6238e-07,9,303.77,1,5.0794e+07,0
8.6238e-07,9,303.76,1,5.0524e+07,0
8.6238e-07,9,303.74,1,5.0252e+07,0
8.6238e-07,9,303.72,1,4.9977e+07,0
8.6238e-07,9,303.7,1,4.9699e+07,0
8.6238e-07,9,303.68,1,4.942e+07,0
8.6238e-07,9,303.66,1,4.9139e+07,0
8.6238e-07,9,303.64,1,4.8856e+07,0
8.6238e-07,9,303.61,1,4.8573e+07,0
8.6238e-07,9,303.59,1,4.829e+07,0
8.6238e-07,9,303.57,1,4.8006e+07,0
8.6238e-07,9,303.55,1,4.7723e+07,0
8.6238e-07,9,303.53,1,4.744e+07,0
