Time,"Cell Type","T3","alpha3","pressure","vtkGhostType"
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
5.0251e-08,9,300,1,1e+05,0
