Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
9.6984e-07,9,309.58,0.98968,306.39,1.8163e+08,0
9.6984e-07,9,312.12,0.98743,308.2,1.7996e+08,0
9.6984e-07,9,319.77,0.95491,305.35,1.7723e+08,0
9.6984e-07,9,317.37,0.90745,287.99,1.7328e+08,0
9.6984e-07,9,291.74,0.91997,268.39,1.6518e+08,0
9.6984e-07,9,272.5,0.92888,253.12,1.4376e+08,0
9.6984e-07,9,268.14,0.91304,244.83,1.1628e+08,0
9.6984e-07,9,273.92,0.86987,238.28,8.7806e+07,0
9.6984e-07,9,286.1,0.79713,228.06,6.4409e+07,0
9.6984e-07,9,301.46,0.72212,217.69,4.9586e+07,0
9.6984e-07,9,323.86,0.70429,228.09,3.9795e+07,0
9.6984e-07,9,331.6,0.72436,240.2,3.7072e+07,0
9.6984e-07,9,323.82,0.82292,266.48,4.0248e+07,0
9.6984e-07,9,309.75,0.95489,295.78,4.3179e+07,0
9.6984e-07,9,304.68,0.99365,302.74,4.4659e+07,0
9.6984e-07,9,303.96,0.99943,303.79,4.5163e+07,0
9.6984e-07,9,303.8,0.99997,303.79,4.4597e+07,0
9.6984e-07,9,303.68,1,303.68,4.3525e+07,0
9.6984e-07,9,303.54,1,303.54,4.2057e+07,0
9.6984e-07,9,303.39,1,303.39,4.0421e+07,0
9.6984e-07,9,303.25,1,303.25,3.8766e+07,0
9.6984e-07,9,303.12,1,303.12,3.7197e+07,0
9.6984e-07,9,303,1,303,3.5672e+07,0
9.6984e-07,9,302.88,1,302.88,3.4229e+07,0
9.6984e-07,9,302.79,1,302.78,3.3019e+07,0
9.6984e-07,9,302.69,1,302.69,3.1901e+07,0
9.6984e-07,9,302.61,1,302.61,3.0937e+07,0
9.6984e-07,9,302.54,1,302.54,3.0108e+07,0
9.6984e-07,9,302.46,1,302.46,2.9153e+07,0
9.6984e-07,9,302.37,1,302.37,2.8e+07,0
9.6984e-07,9,302.34,1,302.33,2.7541e+07,0
9.6984e-07,9,302.33,1,302.33,2.7542e+07,0
9.6984e-07,9,269.58,0.97835,263.75,1.8008e+08,0
9.6984e-07,9,277.89,0.9749,270.92,1.7812e+08,0
9.6984e-07,9,284.93,0.96855,275.96,1.7226e+08,0
9.6984e-07,9,284.58,0.96534,274.72,1.6127e+08,0
9.6984e-07,9,281.72,0.95574,269.25,1.4575e+08,0
9.6984e-07,9,286.97,0.91934,263.83,1.2321e+08,0
9.6984e-07,9,304.9,0.82694,252.14,9.7082e+07,0
9.6984e-07,9,321.01,0.68361,219.44,7.3947e+07,0
9.6984e-07,9,327.55,0.53487,175.19,5.6324e+07,0
9.6984e-07,9,331.95,0.43874,145.64,4.381e+07,0
9.6984e-07,9,342.61,0.43996,150.73,3.604e+07,0
9.6984e-07,9,354.69,0.49519,175.64,3.1883e+07,0
9.6984e-07,9,352.21,0.59129,208.26,3.289e+07,0
9.6984e-07,9,336.56,0.73646,247.86,3.7396e+07,0
9.6984e-07,9,314.86,0.90059,283.56,4.1364e+07,0
9.6984e-07,9,305.51,0.98497,300.92,4.3138e+07,0
9.6984e-07,9,303.93,0.99891,303.6,4.3361e+07,0
9.6984e-07,9,303.7,0.99996,303.68,4.2632e+07,0
9.6984e-07,9,303.6,1,303.59,4.135e+07,0
9.6984e-07,9,303.46,1,303.46,3.9846e+07,0
9.6984e-07,9,303.33,1,303.33,3.8307e+07,0
9.6984e-07,9,303.2,1,303.2,3.681e+07,0
9.6984e-07,9,303.08,1,303.08,3.5362e+07,0
9.6984e-07,9,302.96,1,302.96,3.3993e+07,0
9.6984e-07,9,302.86,1,302.86,3.2816e+07,0
9.6984e-07,9,302.77,1,302.77,3.1729e+07,0
9.6984e-07,9,302.69,1,302.69,3.0796e+07,0
9.6984e-07,9,302.62,1,302.62,2.9985e+07,0
9.6984e-07,9,302.54,1,302.54,2.9028e+07,0
9.6984e-07,9,302.45,1,302.45,2.7912e+07,0
9.6984e-07,9,302.42,1,302.42,2.7494e+07,0
9.6984e-07,9,302.41,1,302.41,2.7509e+07,0
9.6984e-07,9,302.36,1,302.36,2.7907e+07,0
9.6984e-07,9,302.43,1,302.43,2.8851e+07,0
9.6984e-07,9,302.52,1,302.51,3.0039e+07,0
9.6984e-07,9,302.58,1,302.58,3.0972e+07,0
9.6984e-07,9,302.64,1,302.64,3.1683e+07,0
9.6984e-07,9,302.68,1,302.68,3.2214e+07,0
9.6984e-07,9,302.71,1,302.71,3.2636e+07,0
9.6984e-07,9,302.75,1,302.75,3.3035e+07,0
9.6984e-07,9,302.79,1,302.79,3.3523e+07,0
9.6984e-07,9,302.85,1,302.85,3.4244e+07,0
9.6984e-07,9,302.93,1,302.93,3.5255e+07,0
9.6984e-07,9,303.04,1,303.04,3.6594e+07,0
9.6984e-07,9,303.18,1,303.18,3.8299e+07,0
9.6984e-07,9,303.32,1,303.32,4.007e+07,0
9.6984e-07,9,303.42,1,303.42,4.139e+07,0
9.6984e-07,9,303.46,1,303.46,4.184e+07,0
9.6984e-07,9,303.44,1,303.44,4.1426e+07,0
9.6984e-07,9,303.34,1,303.34,3.9891e+07,0
9.6984e-07,9,303.16,1,303.16,3.7274e+07,0
9.6984e-07,9,303.01,1,303.01,3.5066e+07,0
9.6984e-07,9,302.44,1,302.44,2.7893e+07,0
9.6984e-07,9,302.51,1,302.51,2.8854e+07,0
9.6984e-07,9,302.59,1,302.59,3.004e+07,0
