Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
8.8368e-07,9,322.02,1,322.02,3.3918e+08,0
8.8368e-07,9,322.02,1,322.02,3.3914e+08,0
8.8368e-07,9,322.01,1,322.01,3.3906e+08,0
8.8368e-07,9,322,1,322,3.389e+08,0
8.8368e-07,9,321.99,1,321.99,3.3867e+08,0
8.8368e-07,9,321.97,1,321.97,3.3837e+08,0
8.8368e-07,9,321.95,1,321.95,3.3803e+08,0
8.8368e-07,9,321.92,1,321.92,3.3769e+08,0
8.8368e-07,9,321.9,1,321.9,3.3735e+08,0
8.8368e-07,9,321.88,1,321.88,3.3704e+08,0
8.8368e-07,9,321.86,1,321.86,3.3675e+08,0
8.8368e-07,9,321.83,1,321.83,3.3648e+08,0
8.8368e-07,9,321.82,1,321.82,3.3625e+08,0
8.8368e-07,9,321.8,1,321.8,3.3611e+08,0
8.8368e-07,9,321.8,1,321.8,3.3611e+08,0
8.8368e-07,9,321.8,1,321.8,3.3632e+08,0
8.8368e-07,9,321.82,1,321.82,3.3679e+08,0
8.8368e-07,9,321.85,1,321.85,3.3756e+08,0
8.8368e-07,9,321.91,1,321.91,3.3863e+08,0
8.8368e-07,9,321.97,1,321.97,3.3995e+08,0
8.8368e-07,9,322.04,1,322.04,3.4145e+08,0
8.8368e-07,9,322.13,1,322.13,3.4314e+08,0
8.8368e-07,9,322.23,1,322.23,3.4511e+08,0
8.8368e-07,9,322.35,1,322.35,3.4745e+08,0
8.8368e-07,9,322.49,1,322.49,3.5017e+08,0
8.8368e-07,9,322.65,1,322.65,3.5328e+08,0
8.8368e-07,9,322.83,1,322.83,3.5681e+08,0
8.8368e-07,9,323.04,1,323.04,3.6077e+08,0
8.8368e-07,9,323.27,1,323.27,3.652e+08,0
8.8368e-07,9,323.52,1,323.52,3.7006e+08,0
8.8368e-07,9,323.79,1,323.79,3.7531e+08,0
8.8368e-07,9,324.08,1,324.08,3.8084e+08,0
