Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
8.4056e-07,9,302.9,1,302.9,3.8693e+07,0
8.4056e-07,9,302.9,1,302.9,3.8688e+07,0
8.4056e-07,9,302.9,1,302.9,3.868e+07,0
8.4056e-07,9,302.89,1,302.89,3.8668e+07,0
8.4056e-07,9,302.89,1,302.89,3.8657e+07,0
8.4056e-07,9,302.89,1,302.89,3.8647e+07,0
8.4056e-07,9,302.89,1,302.89,3.8637e+07,0
8.4056e-07,9,302.89,1,302.89,3.8628e+07,0
8.4056e-07,9,302.89,1,302.89,3.8619e+07,0
8.4056e-07,9,302.89,1,302.89,3.8607e+07,0
8.4056e-07,9,302.89,1,302.89,3.8591e+07,0
8.4056e-07,9,302.89,1,302.89,3.8568e+07,0
8.4056e-07,9,302.89,1,302.89,3.8538e+07,0
8.4056e-07,9,302.88,1,302.88,3.8504e+07,0
8.4056e-07,9,302.88,1,302.88,3.8467e+07,0
8.4056e-07,9,302.88,1,302.88,3.8431e+07,0
8.4056e-07,9,302.88,1,302.87,3.8396e+07,0
8.4056e-07,9,302.87,1,302.87,3.8359e+07,0
8.4056e-07,9,302.87,1,302.87,3.8323e+07,0
8.4056e-07,9,302.87,1,302.87,3.8285e+07,0
8.4056e-07,9,302.86,1,302.86,3.8245e+07,0
8.4056e-07,9,302.86,1,302.86,3.8202e+07,0
8.4056e-07,9,302.86,1,302.86,3.8157e+07,0
8.4056e-07,9,302.85,1,302.85,3.8108e+07,0
8.4056e-07,9,302.85,1,302.85,3.8057e+07,0
8.4056e-07,9,302.85,1,302.85,3.8002e+07,0
8.4056e-07,9,302.84,1,302.84,3.7944e+07,0
8.4056e-07,9,302.84,1,302.84,3.788e+07,0
8.4056e-07,9,302.83,1,302.83,3.7808e+07,0
8.4056e-07,9,302.83,1,302.83,3.7729e+07,0
8.4056e-07,9,302.82,1,302.82,3.7644e+07,0
8.4056e-07,9,302.81,1,302.81,3.7553e+07,0
8.4056e-07,9,302.81,1,302.81,3.7456e+07,0
8.4056e-07,9,302.8,1,302.8,3.7348e+07,0
8.4056e-07,9,302.79,1,302.79,3.7227e+07,0
8.4056e-07,9,302.78,1,302.78,3.709e+07,0
8.4056e-07,9,302.77,1,302.77,3.6938e+07,0
8.4056e-07,9,302.76,1,302.75,3.6773e+07,0
8.4056e-07,9,302.74,1,302.74,3.66e+07,0
8.4056e-07,9,302.73,1,302.73,3.6424e+07,0
8.4056e-07,9,302.72,1,302.72,3.6249e+07,0
8.4056e-07,9,302.7,1,302.7,3.6078e+07,0
8.4056e-07,9,302.69,1,302.69,3.5911e+07,0
8.4056e-07,9,302.68,1,302.68,3.575e+07,0
8.4056e-07,9,302.67,1,302.67,3.5595e+07,0
8.4056e-07,9,302.66,1,302.66,3.5447e+07,0
8.4056e-07,9,302.65,1,302.65,3.5303e+07,0
8.4056e-07,9,302.64,1,302.64,3.5165e+07,0
