Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
7.8193e-07,9,301.14,1,301.14,1.5e+07,0
7.8193e-07,9,301.14,1,301.14,1.5012e+07,0
7.8193e-07,9,301.14,1,301.14,1.5033e+07,0
7.8193e-07,9,301.14,1,301.14,1.5062e+07,0
7.8193e-07,9,301.14,1,301.14,1.5097e+07,0
7.8193e-07,9,301.15,1,301.15,1.5136e+07,0
7.8193e-07,9,301.15,1,301.15,1.5177e+07,0
7.8193e-07,9,301.15,1,301.15,1.5222e+07,0
7.8193e-07,9,301.16,1,301.16,1.5268e+07,0
7.8193e-07,9,301.16,1,301.16,1.5315e+07,0
7.8193e-07,9,301.16,1,301.16,1.5362e+07,0
7.8193e-07,9,301.17,1,301.17,1.5411e+07,0
7.8193e-07,9,301.17,1,301.17,1.5464e+07,0
7.8193e-07,9,301.18,1,301.18,1.5525e+07,0
7.8193e-07,9,301.18,1,301.18,1.5596e+07,0
7.8193e-07,9,301.19,1,301.19,1.5678e+07,0
7.8193e-07,9,301.19,1,301.19,1.5773e+07,0
7.8193e-07,9,301.2,1,301.2,1.588e+07,0
7.8193e-07,9,301.21,1,301.21,1.5994e+07,0
7.8193e-07,9,301.22,1,301.22,1.6107e+07,0
7.8193e-07,9,301.23,1,301.23,1.6217e+07,0
7.8193e-07,9,301.24,1,301.24,1.6326e+07,0
7.8193e-07,9,301.24,1,301.24,1.6434e+07,0
7.8193e-07,9,301.25,1,301.25,1.6545e+07,0
7.8193e-07,9,301.26,1,301.26,1.6659e+07,0
7.8193e-07,9,301.27,1,301.27,1.6776e+07,0
7.8193e-07,9,301.28,1,301.28,1.6898e+07,0
7.8193e-07,9,301.29,1,301.29,1.7021e+07,0
7.8193e-07,9,301.3,1,301.3,1.7146e+07,0
7.8193e-07,9,301.31,1,301.31,1.7273e+07,0
7.8193e-07,9,301.32,1,301.32,1.7405e+07,0
7.8193e-07,9,301.33,1,301.33,1.7539e+07,0
7.8193e-07,9,301.34,1,301.34,1.7676e+07,0
7.8193e-07,9,301.35,1,301.35,1.7816e+07,0
7.8193e-07,9,301.36,1,301.36,1.796e+07,0
7.8193e-07,9,301.37,1,301.37,1.8107e+07,0
7.8193e-07,9,301.38,1,301.38,1.825e+07,0
7.8193e-07,9,301.39,1,301.39,1.8389e+07,0
7.8193e-07,9,301.4,1,301.4,1.8522e+07,0
7.8193e-07,9,301.41,1,301.41,1.8652e+07,0
7.8193e-07,9,301.42,1,301.42,1.878e+07,0
7.8193e-07,9,301.43,1,301.43,1.8907e+07,0
7.8193e-07,9,301.44,1,301.44,1.9034e+07,0
7.8193e-07,9,301.45,1,301.45,1.9159e+07,0
7.8193e-07,9,301.46,1,301.46,1.9283e+07,0
7.8193e-07,9,301.47,1,301.47,1.9405e+07,0
7.8193e-07,9,301.48,1,301.48,1.9525e+07,0
7.8193e-07,9,301.49,1,301.48,1.9644e+07,0
7.8193e-07,9,301.49,1,301.49,1.9763e+07,0
7.8193e-07,9,301.5,1,301.5,1.9881e+07,0
7.8193e-07,9,301.51,1,301.51,2.0001e+07,0
7.8193e-07,9,301.52,1,301.52,2.0122e+07,0
7.8193e-07,9,301.14,1,301.13,1.4989e+07,0
7.8193e-07,9,301.14,1,301.14,1.5001e+07,0
7.8193e-07,9,301.14,1,301.14,1.502e+07,0
7.8193e-07,9,301.14,1,301.14,1.5045e+07,0
7.8193e-07,9,301.14,1,301.14,1.5076e+07,0
7.8193e-07,9,301.14,1,301.14,1.511e+07,0
7.8193e-07,9,301.15,1,301.15,1.5146e+07,0
7.8193e-07,9,301.15,1,301.15,1.5186e+07,0
7.8193e-07,9,301.15,1,301.15,1.5229e+07,0
7.8193e-07,9,301.16,1,301.16,1.5279e+07,0
7.8193e-07,9,301.16,1,301.16,1.5335e+07,0
7.8193e-07,9,301.17,1,301.17,1.5394e+07,0
7.8193e-07,9,301.17,1,301.17,1.5458e+07,0
7.8193e-07,9,301.18,1,301.18,1.5527e+07,0
7.8193e-07,9,301.18,1,301.18,1.5601e+07,0
7.8193e-07,9,301.19,1,301.19,1.5683e+07,0
7.8193e-07,9,301.19,1,301.19,1.5772e+07,0
7.8193e-07,9,301.2,1,301.2,1.5868e+07,0
7.8193e-07,9,301.21,1,301.21,1.5972e+07,0
7.8193e-07,9,301.22,1,301.22,1.6083e+07,0
7.8193e-07,9,301.23,1,301.23,1.6195e+07,0
7.8193e-07,9,301.23,1,301.23,1.6307e+07,0
7.8193e-07,9,301.24,1,301.24,1.6418e+07,0
7.8193e-07,9,301.25,1,301.25,1.6528e+07,0
7.8193e-07,9,301.26,1,301.26,1.6641e+07,0
