Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
8.8748e-07,9,317.7,1,317.7,2.6131e+08,0
8.8748e-07,9,317.69,1,317.69,2.6116e+08,0
8.8748e-07,9,317.68,1,317.68,2.6091e+08,0
8.8748e-07,9,317.66,1,317.66,2.6061e+08,0
8.8748e-07,9,317.64,1,317.64,2.6029e+08,0
8.8748e-07,9,317.62,1,317.62,2.5997e+08,0
8.8748e-07,9,317.6,1,317.59,2.5964e+08,0
8.8748e-07,9,317.57,1,317.57,2.593e+08,0
8.8748e-07,9,317.55,1,317.55,2.5896e+08,0
8.8748e-07,9,317.52,1,317.52,2.5861e+08,0
8.8748e-07,9,317.49,1,317.49,2.5823e+08,0
8.8748e-07,9,317.46,1,317.46,2.5778e+08,0
8.8748e-07,9,317.42,1,317.42,2.5726e+08,0
8.8748e-07,9,317.38,1,317.38,2.5671e+08,0
8.8748e-07,9,317.36,1,317.36,2.5633e+08,0
8.8748e-07,9,317.34,1,317.34,2.5622e+08,0
8.8748e-07,9,317.34,1,317.34,2.5631e+08,0
8.8748e-07,9,317.35,1,317.35,2.5655e+08,0
8.8748e-07,9,317.36,1,317.36,2.5691e+08,0
8.8748e-07,9,317.38,1,317.38,2.5739e+08,0
8.8748e-07,9,317.41,1,317.41,2.5798e+08,0
8.8748e-07,9,317.45,1,317.45,2.5872e+08,0
8.8748e-07,9,317.49,1,317.49,2.5962e+08,0
8.8748e-07,9,317.55,1,317.55,2.6068e+08,0
8.8748e-07,9,317.61,1,317.61,2.6185e+08,0
8.8748e-07,9,317.68,1,317.68,2.6312e+08,0
8.8748e-07,9,317.76,1,317.76,2.6456e+08,0
8.8748e-07,9,317.85,1,317.85,2.6621e+08,0
8.8748e-07,9,317.96,1,317.95,2.6812e+08,0
8.8748e-07,9,318.08,1,318.08,2.7028e+08,0
8.8748e-07,9,318.21,1,318.21,2.7264e+08,0
8.8748e-07,9,318.35,1,318.35,2.7515e+08,0
8.8748e-07,9,318.51,1,318.51,2.7783e+08,0
8.8748e-07,9,318.67,1,318.67,2.8069e+08,0
8.8748e-07,9,318.85,1,318.85,2.8382e+08,0
8.8748e-07,9,319.05,1,319.05,2.8732e+08,0
8.8748e-07,9,319.28,1,319.28,2.9126e+08,0
8.8748e-07,9,319.52,1,319.52,2.9561e+08,0
8.8748e-07,9,319.79,1,319.79,3.0039e+08,0
8.8748e-07,9,320.09,1,320.09,3.0553e+08,0
8.8748e-07,9,320.4,1,320.4,3.1101e+08,0
8.8748e-07,9,320.72,1,320.72,3.1677e+08,0
8.8748e-07,9,321.06,1,321.06,3.2282e+08,0
8.8748e-07,9,321.41,1,321.41,3.2915e+08,0
8.8748e-07,9,321.79,1,321.78,3.3586e+08,0
8.8748e-07,9,322.18,1,322.18,3.4306e+08,0
8.8748e-07,9,322.61,1,322.61,3.5084e+08,0
8.8748e-07,9,323.06,1,323.06,3.5918e+08,0
8.8748e-07,9,323.54,1,323.54,3.6808e+08,0
8.8748e-07,9,324.05,1,324.05,3.7758e+08,0
8.8748e-07,9,324.58,1,324.58,3.8759e+08,0
8.8748e-07,9,325.13,1,325.13,3.9796e+08,0
8.8748e-07,9,317.88,1,317.88,2.6236e+08,0
8.8748e-07,9,317.87,1,317.87,2.6225e+08,0
8.8748e-07,9,317.86,1,317.86,2.6203e+08,0
8.8748e-07,9,317.84,1,317.84,2.617e+08,0
8.8748e-07,9,317.81,1,317.81,2.6128e+08,0
8.8748e-07,9,317.78,1,317.78,2.6079e+08,0
8.8748e-07,9,317.74,1,317.74,2.6026e+08,0
8.8748e-07,9,317.71,1,317.71,2.5973e+08,0
