Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
8.2375e-07,9,302.1,1,302.1,2.7844e+07,0
8.2375e-07,9,302.1,1,302.1,2.7849e+07,0
8.2375e-07,9,302.1,1,302.1,2.7856e+07,0
8.2375e-07,9,302.1,1,302.1,2.7866e+07,0
8.2375e-07,9,302.1,1,302.1,2.7886e+07,0
8.2375e-07,9,302.1,1,302.1,2.7914e+07,0
8.2375e-07,9,302.1,1,302.1,2.7925e+07,0
8.2375e-07,9,302.1,1,302.1,2.7924e+07,0
8.2375e-07,9,302.1,1,302.1,2.7916e+07,0
8.2375e-07,9,302.1,1,302.1,2.7902e+07,0
8.2375e-07,9,302.1,1,302.1,2.7888e+07,0
8.2375e-07,9,302.1,1,302.1,2.788e+07,0
8.2375e-07,9,302.1,1,302.1,2.7877e+07,0
8.2375e-07,9,302.1,1,302.1,2.7879e+07,0
8.2375e-07,9,302.1,1,302.1,2.7882e+07,0
8.2375e-07,9,302.1,1,302.1,2.7884e+07,0
8.2375e-07,9,302.1,1,302.1,2.7885e+07,0
8.2375e-07,9,302.1,1,302.1,2.7882e+07,0
8.2375e-07,9,302.1,1,302.1,2.7878e+07,0
8.2375e-07,9,302.1,1,302.1,2.7874e+07,0
8.2375e-07,9,302.1,1,302.1,2.7868e+07,0
8.2375e-07,9,302.1,1,302.1,2.7862e+07,0
8.2375e-07,9,302.1,1,302.1,2.7855e+07,0
8.2375e-07,9,302.1,1,302.1,2.7849e+07,0
8.2375e-07,9,302.1,1,302.1,2.7844e+07,0
8.2375e-07,9,302.1,1,302.1,2.7841e+07,0
8.2375e-07,9,302.1,1,302.1,2.7841e+07,0
8.2375e-07,9,302.1,1,302.1,2.7845e+07,0
8.2375e-07,9,302.1,1,302.1,2.7849e+07,0
8.2375e-07,9,302.1,1,302.1,2.7849e+07,0
8.2375e-07,9,302.1,1,302.1,2.7846e+07,0
8.2375e-07,9,302.1,1,302.1,2.7841e+07,0
8.2375e-07,9,302.1,1,302.1,2.7832e+07,0
8.2375e-07,9,302.1,1,302.09,2.7824e+07,0
8.2375e-07,9,302.09,1,302.09,2.7818e+07,0
8.2375e-07,9,302.09,1,302.09,2.7816e+07,0
8.2375e-07,9,302.09,1,302.09,2.7817e+07,0
8.2375e-07,9,302.1,1,302.09,2.7822e+07,0
8.2375e-07,9,302.1,1,302.09,2.7825e+07,0
8.2375e-07,9,302.1,1,302.09,2.7825e+07,0
8.2375e-07,9,302.09,1,302.09,2.7821e+07,0
8.2375e-07,9,302.09,1,302.09,2.7815e+07,0
8.2375e-07,9,302.09,1,302.09,2.7808e+07,0
8.2375e-07,9,302.09,1,302.09,2.7802e+07,0
8.2375e-07,9,302.09,1,302.09,2.7798e+07,0
8.2375e-07,9,302.09,1,302.09,2.7797e+07,0
8.2375e-07,9,302.09,1,302.09,2.7795e+07,0
8.2375e-07,9,302.09,1,302.09,2.7791e+07,0
8.2375e-07,9,302.09,1,302.09,2.7785e+07,0
8.2375e-07,9,302.09,1,302.09,2.7779e+07,0
8.2375e-07,9,302.09,1,302.09,2.7774e+07,0
8.2375e-07,9,302.09,1,302.09,2.7771e+07,0
8.2375e-07,9,302.1,1,302.1,2.7874e+07,0
8.2375e-07,9,302.1,1,302.1,2.7877e+07,0
8.2375e-07,9,302.1,1,302.1,2.7879e+07,0
8.2375e-07,9,302.1,1,302.1,2.7879e+07,0
8.2375e-07,9,302.1,1,302.1,2.7887e+07,0
8.2375e-07,9,302.1,1,302.1,2.7898e+07,0
8.2375e-07,9,302.1,1,302.1,2.7905e+07,0
8.2375e-07,9,302.1,1,302.1,2.7906e+07,0
8.2375e-07,9,302.1,1,302.1,2.7905e+07,0
8.2375e-07,9,302.1,1,302.1,2.79e+07,0
8.2375e-07,9,302.1,1,302.1,2.7892e+07,0
8.2375e-07,9,302.1,1,302.1,2.7886e+07,0
8.2375e-07,9,302.1,1,302.1,2.7883e+07,0
8.2375e-07,9,302.1,1,302.1,2.7881e+07,0
8.2375e-07,9,302.1,1,302.1,2.7881e+07,0
8.2375e-07,9,302.1,1,302.1,2.788e+07,0
8.2375e-07,9,302.1,1,302.1,2.7879e+07,0
8.2375e-07,9,302.1,1,302.1,2.7877e+07,0
8.2375e-07,9,302.1,1,302.1,2.7874e+07,0
8.2375e-07,9,302.1,1,302.1,2.7871e+07,0
8.2375e-07,9,302.1,1,302.1,2.7868e+07,0
8.2375e-07,9,302.1,1,302.1,2.7865e+07,0
8.2375e-07,9,302.1,1,302.1,2.7861e+07,0
8.2375e-07,9,302.1,1,302.1,2.7856e+07,0
8.2375e-07,9,302.1,1,302.1,2.7851e+07,0
8.2375e-07,9,302.1,1,302.1,2.7847e+07,0
8.2375e-07,9,302.1,1,302.1,2.7845e+07,0
8.2375e-07,9,302.1,1,302.1,2.7843e+07,0
8.2375e-07,9,302.1,1,302.1,2.7843e+07,0
8.2375e-07,9,302.1,1,302.1,2.7843e+07,0
8.2375e-07,9,302.1,1,302.1,2.7843e+07,0
8.2375e-07,9,302.1,1,302.1,2.784e+07,0
8.2375e-07,9,302.1,1,302.1,2.7836e+07,0
8.2375e-07,9,302.1,1,302.1,2.783e+07,0
8.2375e-07,9,302.1,1,302.09,2.7825e+07,0
8.2375e-07,9,302.09,1,302.09,2.7822e+07,0
8.2375e-07,9,302.09,1,302.09,2.7822e+07,0
8.2375e-07,9,302.1,1,302.09,2.7823e+07,0
8.2375e-07,9,302.1,1,302.09,2.7824e+07,0
8.2375e-07,9,302.1,1,302.09,2.7823e+07,0
8.2375e-07,9,302.09,1,302.09,2.782e+07,0
8.2375e-07,9,302.09,1,302.09,2.7815e+07,0
8.2375e-07,9,302.09,1,302.09,2.781e+07,0
8.2375e-07,9,302.09,1,302.09,2.7805e+07,0
8.2375e-07,9,302.09,1,302.09,2.7802e+07,0
8.2375e-07,9,302.09,1,302.09,2.78e+07,0
8.2375e-07,9,302.09,1,302.09,2.7797e+07,0
8.2375e-07,9,302.09,1,302.09,2.7793e+07,0
8.2375e-07,9,302.09,1,302.09,2.7788e+07,0
8.2375e-07,9,302.09,1,302.09,2.7782e+07,0
8.2375e-07,9,302.09,1,302.09,2.7777e+07,0
8.2375e-07,9,302.09,1,302.09,2.7774e+07,0
