Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
9.788e-07,9,284.17,0.98569,280.1,1.4575e+08,0
9.788e-07,9,286.86,0.98445,282.4,1.4308e+08,0
9.788e-07,9,290.83,0.97893,284.7,1.3537e+08,0
9.788e-07,9,297.05,0.96199,285.76,1.2124e+08,0
9.788e-07,9,299.71,0.93211,279.36,1.0744e+08,0
9.788e-07,9,297.75,0.9146,272.33,9.3368e+07,0
9.788e-07,9,293.9,0.90286,265.35,7.7547e+07,0
9.788e-07,9,290.54,0.88527,257.2,6.3058e+07,0
9.788e-07,9,288.58,0.85119,245.64,4.9617e+07,0
9.788e-07,9,286.54,0.79685,228.33,3.9308e+07,0
9.788e-07,9,285.77,0.72899,208.32,3.1441e+07,0
9.788e-07,9,286.62,0.65071,186.51,2.5374e+07,0
9.788e-07,9,288.23,0.55496,159.96,2.1231e+07,0
9.788e-07,9,294.6,0.55018,162.08,1.6773e+07,0
9.788e-07,9,307.22,0.59594,183.09,1.8891e+07,0
9.788e-07,9,317.17,0.68882,218.47,3.0006e+07,0
9.788e-07,9,317.09,0.83794,265.7,4.2786e+07,0
9.788e-07,9,306.45,0.97659,299.28,4.6193e+07,0
9.788e-07,9,304.22,0.99866,303.81,4.6923e+07,0
9.788e-07,9,303.93,0.99995,303.92,4.6239e+07,0
9.788e-07,9,303.75,1,303.75,4.5066e+07,0
9.788e-07,9,303.63,1,303.63,4.3697e+07,0
9.788e-07,9,303.5,1,303.5,4.2253e+07,0
9.788e-07,9,303.38,1,303.38,4.0835e+07,0
9.788e-07,9,303.28,1,303.28,3.9542e+07,0
9.788e-07,9,303.18,1,303.18,3.8359e+07,0
9.788e-07,9,303.09,1,303.09,3.7234e+07,0
9.788e-07,9,302.99,1,302.99,3.6126e+07,0
9.788e-07,9,302.91,1,302.91,3.5077e+07,0
9.788e-07,9,302.82,1,302.82,3.4019e+07,0
9.788e-07,9,302.75,1,302.75,3.3078e+07,0
9.788e-07,9,302.69,1,302.68,3.2301e+07,0
9.788e-07,9,302.63,1,302.63,3.1617e+07,0
9.788e-07,9,302.59,1,302.59,3.1048e+07,0
9.788e-07,9,302.55,1,302.55,3.0515e+07,0
9.788e-07,9,302.51,1,302.51,2.9968e+07,0
9.788e-07,9,302.47,1,302.47,2.9425e+07,0
9.788e-07,9,302.44,1,302.43,2.8952e+07,0
9.788e-07,9,302.41,1,302.41,2.8551e+07,0
9.788e-07,9,302.38,1,302.38,2.817e+07,0
9.788e-07,9,302.36,1,302.36,2.7762e+07,0
9.788e-07,9,302.32,1,302.32,2.7201e+07,0
9.788e-07,9,302.29,1,302.29,2.6667e+07,0
9.788e-07,9,302.28,1,302.28,2.6369e+07,0
9.788e-07,9,302.28,1,302.28,2.6274e+07,0
9.788e-07,9,302.29,1,302.29,2.6293e+07,0
9.788e-07,9,302.32,1,302.32,2.6485e+07,0
9.788e-07,9,302.37,1,302.37,2.6955e+07,0
9.788e-07,9,302.44,1,302.44,2.7738e+07,0
9.788e-07,9,302.51,1,302.51,2.858e+07,0
9.788e-07,9,302.58,1,302.58,2.9288e+07,0
9.788e-07,9,302.63,1,302.63,2.9807e+07,0
9.788e-07,9,254.75,0.99131,252.53,1.4658e+08,0
9.788e-07,9,252.15,0.98708,248.89,1.41e+08,0
9.788e-07,9,266.09,0.97466,259.35,1.2743e+08,0
9.788e-07,9,289.03,0.95296,275.43,1.1415e+08,0
9.788e-07,9,309.76,0.92008,285,1.0302e+08,0
9.788e-07,9,324.63,0.87857,285.21,8.6357e+07,0
9.788e-07,9,332.33,0.81183,269.8,6.8275e+07,0
9.788e-07,9,333.63,0.70705,235.89,5.5724e+07,0
9.788e-07,9,330.79,0.57555,190.39,4.5143e+07,0
9.788e-07,9,327.31,0.45247,148.1,3.6607e+07,0
9.788e-07,9,324.89,0.36331,118.04,3.0036e+07,0
9.788e-07,9,323.13,0.29013,93.751,2.4687e+07,0
9.788e-07,9,323.79,0.2493,80.722,2.1267e+07,0
9.788e-07,9,330.32,0.26073,86.122,1.9082e+07,0
9.788e-07,9,342.51,0.32763,112.22,2.0333e+07,0
9.788e-07,9,341.5,0.5025,171.61,2.5907e+07,0
9.788e-07,9,325.91,0.7784,253.68,3.4895e+07,0
9.788e-07,9,308.86,0.95409,294.68,4.1787e+07,0
9.788e-07,9,304.53,0.99472,302.92,4.4435e+07,0
9.788e-07,9,303.95,0.99967,303.85,4.4739e+07,0
9.788e-07,9,303.79,0.99999,303.78,4.4045e+07,0
9.788e-07,9,303.68,1,303.68,4.2954e+07,0
9.788e-07,9,303.57,1,303.57,4.1706e+07,0
9.788e-07,9,303.45,1,303.45,4.0433e+07,0
9.788e-07,9,303.34,1,303.34,3.9231e+07,0
9.788e-07,9,303.24,1,303.24,3.8096e+07,0
9.788e-07,9,303.15,1,303.15,3.7001e+07,0
9.788e-07,9,303.06,1,303.06,3.5927e+07,0
9.788e-07,9,302.98,1,302.98,3.4914e+07,0
9.788e-07,9,302.9,1,302.9,3.3892e+07,0
9.788e-07,9,302.82,1,302.82,3.2988e+07,0
9.788e-07,9,302.76,1,302.76,3.2221e+07,0
9.788e-07,9,302.71,1,302.71,3.1541e+07,0
9.788e-07,9,302.66,1,302.66,3.0971e+07,0
9.788e-07,9,302.62,1,302.62,3.0444e+07,0
9.788e-07,9,302.58,1,302.58,2.9908e+07,0
9.788e-07,9,302.53,1,302.53,2.9381e+07,0
9.788e-07,9,302.49,1,302.49,2.8921e+07,0
9.788e-07,9,302.46,1,302.46,2.8525e+07,0
9.788e-07,9,302.42,1,302.42,2.8146e+07,0
9.788e-07,9,302.39,1,302.39,2.7738e+07,0
9.788e-07,9,302.34,1,302.34,2.7174e+07,0
9.788e-07,9,302.29,1,302.29,2.6646e+07,0
9.788e-07,9,302.27,1,302.27,2.636e+07,0
9.788e-07,9,302.26,1,302.26,2.6273e+07,0
9.788e-07,9,302.25,1,302.25,2.6296e+07,0
9.788e-07,9,302.26,1,302.26,2.6495e+07,0
9.788e-07,9,302.29,1,302.29,2.6976e+07,0
9.788e-07,9,302.35,1,302.35,2.7766e+07,0
9.788e-07,9,302.4,1,302.4,2.8603e+07,0
9.788e-07,9,302.44,1,302.44,2.9306e+07,0
9.788e-07,9,302.47,1,302.47,2.9823e+07,0
