Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
9.3975e-07,9,307.51,0.99998,307.51,9.5012e+07,0
9.3975e-07,9,307.56,0.99994,307.54,9.5765e+07,0
9.3975e-07,9,307.3,0.99992,307.28,9.2587e+07,0
9.3975e-07,9,306.94,0.99994,306.92,8.7413e+07,0
9.3975e-07,9,306.39,0.99997,306.38,7.9805e+07,0
9.3975e-07,9,305.79,0.99999,305.78,7.1548e+07,0
9.3975e-07,9,305.2,1,305.2,6.3727e+07,0
9.3975e-07,9,304.64,1,304.64,5.6254e+07,0
9.3975e-07,9,304.17,1,304.17,4.9944e+07,0
9.3975e-07,9,303.82,1,303.82,4.5348e+07,0
9.3975e-07,9,303.54,1,303.54,4.1636e+07,0
9.3975e-07,9,303.31,1,303.31,3.8725e+07,0
9.3975e-07,9,303.13,1,303.13,3.6373e+07,0
9.3975e-07,9,302.97,1,302.97,3.4374e+07,0
9.3975e-07,9,302.83,1,302.83,3.2697e+07,0
9.3975e-07,9,302.73,1,302.73,3.1446e+07,0
9.3975e-07,9,302.64,1,302.64,3.0451e+07,0
9.3975e-07,9,302.57,1,302.57,2.9665e+07,0
9.3975e-07,9,302.5,1,302.5,2.8831e+07,0
9.3975e-07,9,302.43,1,302.43,2.8045e+07,0
9.3975e-07,9,302.38,1,302.38,2.7474e+07,0
9.3975e-07,9,302.34,1,302.34,2.7053e+07,0
9.3975e-07,9,302.32,1,302.32,2.6802e+07,0
9.3975e-07,9,302.3,1,302.3,2.6613e+07,0
9.3975e-07,9,302.28,1,302.28,2.6422e+07,0
9.3975e-07,9,302.26,1,302.26,2.6326e+07,0
9.3975e-07,9,302.26,1,302.26,2.6324e+07,0
9.3975e-07,9,302.25,1,302.25,2.6373e+07,0
9.3975e-07,9,302.26,1,302.26,2.6467e+07,0
9.3975e-07,9,302.26,1,302.26,2.6605e+07,0
9.3975e-07,9,302.27,1,302.27,2.6794e+07,0
9.3975e-07,9,302.29,1,302.29,2.7053e+07,0
9.3975e-07,9,302.32,1,302.32,2.7406e+07,0
9.3975e-07,9,302.35,1,302.35,2.7857e+07,0
9.3975e-07,9,302.39,1,302.39,2.8405e+07,0
9.3975e-07,9,302.45,1,302.44,2.9061e+07,0
9.3975e-07,9,302.51,1,302.51,2.9857e+07,0
9.3975e-07,9,302.59,1,302.59,3.0837e+07,0
9.3975e-07,9,302.67,1,302.67,3.1961e+07,0
9.3975e-07,9,302.75,1,302.75,3.2994e+07,0
9.3975e-07,9,302.82,1,302.82,3.3892e+07,0
9.3975e-07,9,302.89,1,302.89,3.466e+07,0
9.3975e-07,9,302.94,1,302.94,3.528e+07,0
9.3975e-07,9,302.98,1,302.98,3.5751e+07,0
9.3975e-07,9,303.02,1,303.02,3.6074e+07,0
9.3975e-07,9,303.04,1,303.04,3.6248e+07,0
9.3975e-07,9,303.05,1,303.05,3.6319e+07,0
9.3975e-07,9,303.07,1,303.06,3.6337e+07,0
9.3975e-07,9,303.08,1,303.08,3.6324e+07,0
9.3975e-07,9,303.08,1,303.08,3.6272e+07,0
9.3975e-07,9,303.09,1,303.09,3.62e+07,0
9.3975e-07,9,303.1,1,303.1,3.6127e+07,0
9.3975e-07,9,307.87,0.99843,307.39,8.9468e+07,0
9.3975e-07,9,309.21,0.99459,307.53,9.2948e+07,0
9.3975e-07,9,309.98,0.9912,307.25,9.0564e+07,0
9.3975e-07,9,309.08,0.99312,306.96,8.611e+07,0
9.3975e-07,9,307.51,0.99649,306.43,7.8342e+07,0
9.3975e-07,9,306.22,0.99874,305.83,7.0409e+07,0
9.3975e-07,9,305.35,0.99974,305.27,6.2861e+07,0
9.3975e-07,9,304.68,0.99997,304.67,5.5107e+07,0
9.3975e-07,9,304.2,1,304.19,4.8805e+07,0
9.3975e-07,9,303.85,1,303.85,4.4301e+07,0
9.3975e-07,9,303.56,1,303.56,4.0618e+07,0
9.3975e-07,9,303.34,1,303.34,3.778e+07,0
9.3975e-07,9,303.17,1,303.17,3.5561e+07,0
9.3975e-07,9,303.02,1,303.02,3.3748e+07,0
9.3975e-07,9,302.9,1,302.9,3.2223e+07,0
9.3975e-07,9,302.8,1,302.8,3.1038e+07,0
9.3975e-07,9,302.72,1,302.72,3.0089e+07,0
9.3975e-07,9,302.66,1,302.66,2.9312e+07,0
9.3975e-07,9,302.59,1,302.59,2.8564e+07,0
9.3975e-07,9,302.53,1,302.53,2.7847e+07,0
9.3975e-07,9,302.48,1,302.48,2.7323e+07,0
9.3975e-07,9,302.44,1,302.44,2.6974e+07,0
9.3975e-07,9,302.42,1,302.42,2.6734e+07,0
9.3975e-07,9,302.39,1,302.39,2.6531e+07,0
9.3975e-07,9,302.37,1,302.37,2.6354e+07,0
9.3975e-07,9,302.36,1,302.36,2.6274e+07,0
9.3975e-07,9,302.35,1,302.35,2.6279e+07,0
9.3975e-07,9,302.35,1,302.35,2.6335e+07,0
9.3975e-07,9,302.35,1,302.35,2.644e+07,0
9.3975e-07,9,302.36,1,302.36,2.6588e+07,0
9.3975e-07,9,302.37,1,302.37,2.6786e+07,0
9.3975e-07,9,302.38,1,302.38,2.7058e+07,0
9.3975e-07,9,302.4,1,302.4,2.7414e+07,0
9.3975e-07,9,302.43,1,302.43,2.786e+07,0
9.3975e-07,9,302.47,1,302.47,2.8409e+07,0
9.3975e-07,9,302.52,1,302.52,2.9071e+07,0
9.3975e-07,9,302.57,1,302.57,2.9873e+07,0
9.3975e-07,9,302.64,1,302.64,3.085e+07,0
9.3975e-07,9,302.72,1,302.72,3.1969e+07,0
9.3975e-07,9,302.79,1,302.79,3.3007e+07,0
9.3975e-07,9,302.85,1,302.84,3.39e+07,0
9.3975e-07,9,302.89,1,302.89,3.466e+07,0
9.3975e-07,9,302.93,1,302.93,3.5276e+07,0
9.3975e-07,9,302.96,1,302.96,3.5748e+07,0
9.3975e-07,9,302.98,1,302.98,3.6075e+07,0
9.3975e-07,9,302.98,1,302.98,3.6256e+07,0
9.3975e-07,9,302.98,1,302.98,3.633e+07,0
9.3975e-07,9,302.98,1,302.98,3.635e+07,0
9.3975e-07,9,302.97,1,302.97,3.6339e+07,0
9.3975e-07,9,302.96,1,302.96,3.629e+07,0
9.3975e-07,9,302.94,1,302.94,3.6219e+07,0
9.3975e-07,9,302.93,1,302.93,3.6144e+07,0
