Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
8.9137e-07,9,314.14,1,314.14,2.0085e+08,0
8.9137e-07,9,314.14,1,314.14,2.0091e+08,0
8.9137e-07,9,314.14,1,314.14,2.0099e+08,0
8.9137e-07,9,314.14,1,314.14,2.0104e+08,0
8.9137e-07,9,314.13,1,314.13,2.01e+08,0
8.9137e-07,9,314.12,1,314.12,2.0083e+08,0
8.9137e-07,9,314.09,1,314.09,2.0051e+08,0
8.9137e-07,9,314.06,1,314.06,2.0009e+08,0
8.9137e-07,9,314.03,1,314.03,1.9965e+08,0
8.9137e-07,9,314,1,314,1.992e+08,0
8.9137e-07,9,313.97,1,313.96,1.9876e+08,0
8.9137e-07,9,313.93,1,313.93,1.9829e+08,0
8.9137e-07,9,313.89,1,313.89,1.9778e+08,0
8.9137e-07,9,313.85,1,313.85,1.9726e+08,0
8.9137e-07,9,313.82,1,313.82,1.9678e+08,0
8.9137e-07,9,313.79,1,313.79,1.9643e+08,0
8.9137e-07,9,313.77,1,313.77,1.9619e+08,0
8.9137e-07,9,313.75,1,313.75,1.9603e+08,0
8.9137e-07,9,313.73,1,313.73,1.9589e+08,0
8.9137e-07,9,313.72,1,313.72,1.9585e+08,0
8.9137e-07,9,313.73,1,313.73,1.9597e+08,0
8.9137e-07,9,313.74,1,313.74,1.963e+08,0
8.9137e-07,9,313.77,1,313.77,1.9682e+08,0
8.9137e-07,9,313.8,1,313.8,1.9748e+08,0
8.9137e-07,9,313.84,1,313.84,1.9821e+08,0
8.9137e-07,9,313.88,1,313.88,1.9903e+08,0
8.9137e-07,9,313.94,1,313.94,2e+08,0
8.9137e-07,9,314.01,1,314.01,2.0119e+08,0
8.9137e-07,9,314.09,1,314.09,2.0263e+08,0
8.9137e-07,9,314.19,1,314.19,2.0424e+08,0
8.9137e-07,9,314.29,1,314.29,2.0598e+08,0
8.9137e-07,9,314.4,1,314.4,2.0779e+08,0
8.9137e-07,9,314.52,1,314.52,2.0966e+08,0
8.9137e-07,9,314.64,1,314.64,2.1162e+08,0
8.9137e-07,9,314.76,1,314.76,2.1367e+08,0
8.9137e-07,9,314.9,1,314.9,2.1586e+08,0
8.9137e-07,9,315.04,1,315.04,2.1821e+08,0
8.9137e-07,9,315.2,1,315.2,2.2075e+08,0
8.9137e-07,9,315.37,1,315.37,2.2349e+08,0
8.9137e-07,9,315.55,1,315.55,2.2638e+08,0
8.9137e-07,9,315.73,1,315.73,2.2937e+08,0
8.9137e-07,9,315.92,1,315.92,2.3241e+08,0
8.9137e-07,9,316.11,1,316.11,2.3553e+08,0
8.9137e-07,9,316.31,1,316.31,2.3879e+08,0
8.9137e-07,9,316.53,1,316.53,2.4232e+08,0
8.9137e-07,9,316.77,1,316.77,2.4617e+08,0
8.9137e-07,9,317.03,1,317.03,2.5037e+08,0
8.9137e-07,9,317.3,1,317.3,2.549e+08,0
8.9137e-07,9,317.59,1,317.59,2.5977e+08,0
8.9137e-07,9,317.91,1,317.91,2.6498e+08,0
8.9137e-07,9,318.24,1,318.24,2.705e+08,0
8.9137e-07,9,318.58,1,318.58,2.7629e+08,0
8.9137e-07,9,313.93,1,313.93,1.9554e+08,0
8.9137e-07,9,313.94,1,313.94,1.9567e+08,0
8.9137e-07,9,313.95,1,313.95,1.9591e+08,0
8.9137e-07,9,313.97,1,313.97,1.9628e+08,0
8.9137e-07,9,314,1,314,1.9676e+08,0
8.9137e-07,9,314.03,1,314.03,1.9731e+08,0
8.9137e-07,9,314.05,1,314.05,1.9787e+08,0
8.9137e-07,9,314.08,1,314.07,1.9832e+08,0
8.9137e-07,9,314.08,1,314.08,1.9856e+08,0
8.9137e-07,9,314.07,1,314.07,1.9853e+08,0
8.9137e-07,9,314.05,1,314.05,1.9828e+08,0
8.9137e-07,9,314.02,1,314.02,1.979e+08,0
8.9137e-07,9,313.99,1,313.99,1.975e+08,0
8.9137e-07,9,313.96,1,313.96,1.9712e+08,0
8.9137e-07,9,313.93,1,313.93,1.9675e+08,0
8.9137e-07,9,313.9,1,313.9,1.9637e+08,0
8.9137e-07,9,313.87,1,313.87,1.9603e+08,0
8.9137e-07,9,313.85,1,313.85,1.9583e+08,0
8.9137e-07,9,313.84,1,313.84,1.9581e+08,0
8.9137e-07,9,313.85,1,313.84,1.9593e+08,0
8.9137e-07,9,313.85,1,313.85,1.9611e+08,0
8.9137e-07,9,313.86,1,313.86,1.9639e+08,0
8.9137e-07,9,313.88,1,313.88,1.9682e+08,0
8.9137e-07,9,313.91,1,313.91,1.9744e+08,0
8.9137e-07,9,313.95,1,313.95,1.9822e+08,0
8.9137e-07,9,314.01,1,314.01,1.9917e+08,0
8.9137e-07,9,314.07,1,314.07,2.0025e+08,0
8.9137e-07,9,314.13,1,314.13,2.0145e+08,0
8.9137e-07,9,314.21,1,314.21,2.0278e+08,0
8.9137e-07,9,314.29,1,314.29,2.0425e+08,0
8.9137e-07,9,314.39,1,314.39,2.0587e+08,0
8.9137e-07,9,314.49,1,314.49,2.0764e+08,0
8.9137e-07,9,314.6,1,314.6,2.0954e+08,0
8.9137e-07,9,314.72,1,314.72,2.1157e+08,0
8.9137e-07,9,314.84,1,314.84,2.1369e+08,0
8.9137e-07,9,314.97,1,314.97,2.1594e+08,0
8.9137e-07,9,315.1,1,315.1,2.1831e+08,0
8.9137e-07,9,315.25,1,315.25,2.2081e+08,0
8.9137e-07,9,315.4,1,315.4,2.2349e+08,0
8.9137e-07,9,315.56,1,315.56,2.2633e+08,0
8.9137e-07,9,315.74,1,315.74,2.2932e+08,0
8.9137e-07,9,315.91,1,315.91,2.324e+08,0
8.9137e-07,9,316.09,1,316.09,2.3559e+08,0
8.9137e-07,9,316.28,1,316.28,2.3892e+08,0
8.9137e-07,9,316.48,1,316.48,2.4246e+08,0
8.9137e-07,9,316.7,1,316.7,2.4629e+08,0
8.9137e-07,9,316.94,1,316.94,2.5049e+08,0
8.9137e-07,9,317.19,1,317.19,2.5503e+08,0
8.9137e-07,9,317.47,1,317.47,2.5992e+08,0
8.9137e-07,9,317.76,1,317.76,2.6511e+08,0
8.9137e-07,9,318.06,1,318.06,2.706e+08,0
8.9137e-07,9,318.38,1,318.38,2.7635e+08,0
