Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
8.7638e-07,9,336.51,1,336.51,6.4337e+08,0
8.7638e-07,9,336.53,1,336.53,6.4373e+08,0
8.7638e-07,9,336.56,1,336.56,6.4448e+08,0
8.7638e-07,9,336.6,1,336.6,6.4563e+08,0
8.7638e-07,9,336.67,1,336.67,6.4718e+08,0
8.7638e-07,9,336.75,1,336.75,6.4914e+08,0
8.7638e-07,9,336.84,1,336.84,6.5151e+08,0
8.7638e-07,9,336.96,1,336.96,6.5433e+08,0
8.7638e-07,9,337.09,1,337.09,6.5767e+08,0
8.7638e-07,9,337.25,1,337.25,6.6152e+08,0
8.7638e-07,9,337.42,1,337.42,6.6581e+08,0
8.7638e-07,9,337.61,1,337.61,6.7042e+08,0
8.7638e-07,9,337.8,1,337.8,6.7521e+08,0
8.7638e-07,9,337.99,1,337.99,6.801e+08,0
8.7638e-07,9,338.19,1,338.19,6.8503e+08,0
8.7638e-07,9,338.38,1,338.38,6.8989e+08,0
8.7638e-07,9,338.56,1,338.56,6.945e+08,0
8.7638e-07,9,338.71,1,338.71,6.9847e+08,0
8.7638e-07,9,338.81,1,338.81,7.0127e+08,0
8.7638e-07,9,338.83,1,338.83,7.0218e+08,0
8.7638e-07,9,338.73,1,338.73,7.0031e+08,0
8.7638e-07,9,338.51,1,338.51,6.9529e+08,0
8.7638e-07,9,338.2,1,338.2,6.88e+08,0
8.7638e-07,9,337.84,1,337.84,6.797e+08,0
8.7638e-07,9,337.48,1,337.47,6.71e+08,0
8.7638e-07,9,337.21,1,337.21,6.6454e+08,0
8.7638e-07,9,337.19,1,337.19,6.6378e+08,0
8.7638e-07,9,337.33,1,337.33,6.6708e+08,0
8.7638e-07,9,337.4,1,337.4,6.6912e+08,0
8.7638e-07,9,336.89,1,336.89,6.5898e+08,0
8.7638e-07,9,333.18,1,333.18,5.8128e+08,0
8.7638e-07,9,323.61,1,323.61,3.8656e+08,0
8.7638e-07,9,314.39,1,314.39,2.1813e+08,0
8.7638e-07,9,308.85,1,308.85,1.2704e+08,0
8.7638e-07,9,307.12,1,307.12,9.9206e+07,0
8.7638e-07,9,306.71,1,306.71,9.2711e+07,0
8.7638e-07,9,306.57,1,306.57,9.0536e+07,0
8.7638e-07,9,306.47,1,306.47,8.9132e+07,0
8.7638e-07,9,306.39,1,306.39,8.7858e+07,0
8.7638e-07,9,306.3,1,306.3,8.6611e+07,0
8.7638e-07,9,306.21,1,306.21,8.5377e+07,0
8.7638e-07,9,306.13,1,306.13,8.4157e+07,0
8.7638e-07,9,306.05,1,306.05,8.2949e+07,0
8.7638e-07,9,305.96,1,305.96,8.1753e+07,0
8.7638e-07,9,305.88,1,305.88,8.057e+07,0
8.7638e-07,9,305.8,1,305.8,7.9398e+07,0
8.7638e-07,9,305.72,1,305.72,7.824e+07,0
8.7638e-07,9,305.64,1,305.64,7.7095e+07,0
8.7638e-07,9,305.56,1,305.56,7.5965e+07,0
8.7638e-07,9,305.48,1,305.48,7.4852e+07,0
8.7638e-07,9,305.41,1,305.41,7.3757e+07,0
8.7638e-07,9,305.33,1,305.33,7.2674e+07,0
8.7638e-07,9,336.72,1,336.72,6.4536e+08,0
8.7638e-07,9,336.73,1,336.73,6.4572e+08,0
8.7638e-07,9,336.76,1,336.76,6.4643e+08,0
8.7638e-07,9,336.8,1,336.8,6.4749e+08,0
8.7638e-07,9,336.86,1,336.86,6.4888e+08,0
8.7638e-07,9,336.93,1,336.93,6.5061e+08,0
8.7638e-07,9,337.01,1,337.01,6.5265e+08,0
8.7638e-07,9,337.11,1,337.1,6.55e+08,0
8.7638e-07,9,337.21,1,337.21,6.5765e+08,0
8.7638e-07,9,337.33,1,337.33,6.6067e+08,0
8.7638e-07,9,337.47,1,337.47,6.6415e+08,0
8.7638e-07,9,337.63,1,337.63,6.6815e+08,0
8.7638e-07,9,337.82,1,337.82,6.7268e+08,0
8.7638e-07,9,338.01,1,338.01,6.7754e+08,0
8.7638e-07,9,338.21,1,338.2,6.8244e+08,0
8.7638e-07,9,338.38,1,338.38,6.8691e+08,0
8.7638e-07,9,338.51,1,338.51,6.9049e+08,0
8.7638e-07,9,338.59,1,338.59,6.9273e+08,0
8.7638e-07,9,338.59,1,338.59,6.9326e+08,0
8.7638e-07,9,338.53,1,338.53,6.9201e+08,0
8.7638e-07,9,338.42,1,338.42,6.8967e+08,0
8.7638e-07,9,338.27,1,338.27,6.8638e+08,0
8.7638e-07,9,338.02,1,338.02,6.8068e+08,0
8.7638e-07,9,337.73,1,337.73,6.7381e+08,0
8.7638e-07,9,337.59,1,337.59,6.7034e+08,0
8.7638e-07,9,337.55,1,337.55,6.6953e+08,0
8.7638e-07,9,337.34,1,337.34,6.6514e+08,0
8.7638e-07,9,337.06,1,337.06,6.5861e+08,0
8.7638e-07,9,336.1,1,336.1,6.3889e+08,0
8.7638e-07,9,331.83,1,331.83,5.4886e+08,0
8.7638e-07,9,325.22,1,325.22,4.1069e+08,0
8.7638e-07,9,322.04,1,322.04,3.4599e+08,0
8.7638e-07,9,320.25,1,320.25,3.1324e+08,0
8.7638e-07,9,316.24,1,316.24,2.4636e+08,0
8.7638e-07,9,310.18,1,310.18,1.4821e+08,0
8.7638e-07,9,307.33,1,307.33,1.0258e+08,0
8.7638e-07,9,306.68,1,306.68,9.2332e+07,0
8.7638e-07,9,306.5,1,306.5,8.9555e+07,0
8.7638e-07,9,306.4,1,306.4,8.8064e+07,0
8.7638e-07,9,306.31,1,306.31,8.6778e+07,0
8.7638e-07,9,306.23,1,306.22,8.5533e+07,0
8.7638e-07,9,306.14,1,306.14,8.4304e+07,0
8.7638e-07,9,306.06,1,306.06,8.3088e+07,0
8.7638e-07,9,305.97,1,305.97,8.1884e+07,0
8.7638e-07,9,305.89,1,305.89,8.0692e+07,0
8.7638e-07,9,305.81,1,305.81,7.9513e+07,0
8.7638e-07,9,305.73,1,305.73,7.8347e+07,0
8.7638e-07,9,305.65,1,305.65,7.719e+07,0
8.7638e-07,9,305.57,1,305.57,7.605e+07,0
8.7638e-07,9,305.49,1,305.49,7.493e+07,0
8.7638e-07,9,305.41,1,305.41,7.383e+07,0
8.7638e-07,9,305.34,1,305.34,7.2742e+07,0
