Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
9.355e-07,9,307.92,1,307.92,1.0264e+08,0
9.355e-07,9,307.78,1,307.78,1.0073e+08,0
9.355e-07,9,307.52,1,307.52,9.6925e+07,0
9.355e-07,9,307.15,1,307.15,9.1465e+07,0
9.355e-07,9,306.66,1,306.66,8.4517e+07,0
9.355e-07,9,306.1,1,306.1,7.6768e+07,0
9.355e-07,9,305.53,1,305.53,6.8876e+07,0
9.355e-07,9,304.99,1,304.99,6.1419e+07,0
9.355e-07,9,304.48,1,304.48,5.4518e+07,0
9.355e-07,9,304.07,1,304.07,4.897e+07,0
9.355e-07,9,303.72,1,303.72,4.4357e+07,0
9.355e-07,9,303.43,1,303.43,4.0497e+07,0
9.355e-07,9,303.19,1,303.19,3.7375e+07,0
9.355e-07,9,303,1,303,3.4949e+07,0
9.355e-07,9,302.85,1,302.85,3.3059e+07,0
9.355e-07,9,302.73,1,302.73,3.1534e+07,0
9.355e-07,9,302.63,1,302.63,3.03e+07,0
9.355e-07,9,302.55,1,302.55,2.9327e+07,0
9.355e-07,9,302.48,1,302.48,2.8602e+07,0
9.355e-07,9,302.44,1,302.44,2.815e+07,0
9.355e-07,9,302.41,1,302.41,2.7857e+07,0
9.355e-07,9,302.39,1,302.39,2.7654e+07,0
9.355e-07,9,302.38,1,302.38,2.7606e+07,0
9.355e-07,9,302.37,1,302.37,2.767e+07,0
9.355e-07,9,302.38,1,302.38,2.786e+07,0
9.355e-07,9,302.4,1,302.4,2.8174e+07,0
9.355e-07,9,302.43,1,302.43,2.8609e+07,0
9.355e-07,9,302.46,1,302.46,2.9185e+07,0
9.355e-07,9,302.51,1,302.51,2.9927e+07,0
9.355e-07,9,302.58,1,302.58,3.0847e+07,0
9.355e-07,9,302.66,1,302.66,3.1925e+07,0
9.355e-07,9,302.74,1,302.74,3.3118e+07,0
9.355e-07,9,302.83,1,302.83,3.4264e+07,0
9.355e-07,9,302.9,1,302.9,3.5237e+07,0
9.355e-07,9,302.96,1,302.96,3.6036e+07,0
9.355e-07,9,303.01,1,303.01,3.6653e+07,0
9.355e-07,9,303.04,1,303.04,3.711e+07,0
9.355e-07,9,303.07,1,303.07,3.7428e+07,0
9.355e-07,9,303.09,1,303.08,3.7614e+07,0
9.355e-07,9,303.09,1,303.09,3.7679e+07,0
9.355e-07,9,303.1,1,303.1,3.7676e+07,0
9.355e-07,9,303.1,1,303.1,3.7604e+07,0
9.355e-07,9,303.1,1,303.1,3.7496e+07,0
9.355e-07,9,303.11,1,303.1,3.7423e+07,0
9.355e-07,9,303.11,1,303.11,3.7364e+07,0
9.355e-07,9,303.11,1,303.11,3.7297e+07,0
9.355e-07,9,303.12,1,303.12,3.7184e+07,0
9.355e-07,9,303.11,1,303.11,3.6968e+07,0
9.355e-07,9,303.09,1,303.09,3.6562e+07,0
9.355e-07,9,303.05,1,303.05,3.5873e+07,0
9.355e-07,9,302.98,1,302.98,3.4682e+07,0
9.355e-07,9,302.84,1,302.84,3.2687e+07,0
9.355e-07,9,307.96,0.99981,307.9,9.9153e+07,0
9.355e-07,9,307.97,0.99969,307.88,9.9054e+07,0
9.355e-07,9,307.72,0.99968,307.62,9.5392e+07,0
9.355e-07,9,307.31,0.99978,307.24,9.0032e+07,0
9.355e-07,9,306.75,0.99991,306.72,8.3018e+07,0
9.355e-07,9,306.15,0.99998,306.14,7.5324e+07,0
9.355e-07,9,305.56,1,305.56,6.7642e+07,0
9.355e-07,9,304.99,1,304.99,6.0031e+07,0
9.355e-07,9,304.5,1,304.5,5.3434e+07,0
9.355e-07,9,304.1,1,304.1,4.8054e+07,0
9.355e-07,9,303.76,1,303.76,4.3563e+07,0
9.355e-07,9,303.48,1,303.48,3.9856e+07,0
9.355e-07,9,303.26,1,303.25,3.687e+07,0
9.355e-07,9,303.07,1,303.07,3.4499e+07,0
9.355e-07,9,302.93,1,302.93,3.2669e+07,0
9.355e-07,9,302.81,1,302.81,3.1183e+07,0
9.355e-07,9,302.71,1,302.71,3.0007e+07,0
9.355e-07,9,302.64,1,302.64,2.9101e+07,0
9.355e-07,9,302.58,1,302.58,2.8401e+07,0
9.355e-07,9,302.54,1,302.54,2.7974e+07,0
9.355e-07,9,302.51,1,302.51,2.7732e+07,0
9.355e-07,9,302.49,1,302.49,2.7576e+07,0
9.355e-07,9,302.48,1,302.48,2.7557e+07,0
9.355e-07,9,302.48,1,302.48,2.7643e+07,0
9.355e-07,9,302.48,1,302.48,2.7843e+07,0
9.355e-07,9,302.5,1,302.5,2.816e+07,0
9.355e-07,9,302.53,1,302.53,2.8603e+07,0
9.355e-07,9,302.56,1,302.56,2.9195e+07,0
9.355e-07,9,302.61,1,302.61,2.9958e+07,0
9.355e-07,9,302.68,1,302.68,3.0887e+07,0
9.355e-07,9,302.75,1,302.75,3.197e+07,0
9.355e-07,9,302.83,1,302.83,3.3109e+07,0
9.355e-07,9,302.92,1,302.91,3.4245e+07,0
9.355e-07,9,302.98,1,302.98,3.5218e+07,0
9.355e-07,9,303.03,1,303.03,3.6005e+07,0
9.355e-07,9,303.07,1,303.07,3.6621e+07,0
