Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
8.3278e-07,9,302.55,1,302.55,3.3968e+07,0
8.3278e-07,9,302.55,1,302.55,3.3964e+07,0
8.3278e-07,9,302.55,1,302.55,3.396e+07,0
8.3278e-07,9,302.55,1,302.55,3.3951e+07,0
8.3278e-07,9,302.55,1,302.55,3.3941e+07,0
8.3278e-07,9,302.55,1,302.55,3.3928e+07,0
8.3278e-07,9,302.54,1,302.54,3.3912e+07,0
8.3278e-07,9,302.54,1,302.54,3.3893e+07,0
8.3278e-07,9,302.54,1,302.54,3.3869e+07,0
8.3278e-07,9,302.54,1,302.54,3.384e+07,0
8.3278e-07,9,302.54,1,302.54,3.3804e+07,0
8.3278e-07,9,302.53,1,302.53,3.3758e+07,0
8.3278e-07,9,302.53,1,302.53,3.3705e+07,0
8.3278e-07,9,302.52,1,302.52,3.3645e+07,0
8.3278e-07,9,302.52,1,302.52,3.3581e+07,0
8.3278e-07,9,302.52,1,302.51,3.3513e+07,0
8.3278e-07,9,302.51,1,302.51,3.3438e+07,0
8.3278e-07,9,302.5,1,302.5,3.3355e+07,0
8.3278e-07,9,302.5,1,302.5,3.3267e+07,0
8.3278e-07,9,302.49,1,302.49,3.3179e+07,0
8.3278e-07,9,302.48,1,302.48,3.3095e+07,0
8.3278e-07,9,302.48,1,302.48,3.3015e+07,0
8.3278e-07,9,302.47,1,302.47,3.294e+07,0
8.3278e-07,9,302.47,1,302.47,3.2867e+07,0
8.3278e-07,9,302.46,1,302.46,3.2794e+07,0
8.3278e-07,9,302.46,1,302.46,3.2718e+07,0
8.3278e-07,9,302.45,1,302.45,3.264e+07,0
8.3278e-07,9,302.45,1,302.45,3.2563e+07,0
8.3278e-07,9,302.44,1,302.44,3.2491e+07,0
8.3278e-07,9,302.44,1,302.43,3.2423e+07,0
8.3278e-07,9,302.43,1,302.43,3.2358e+07,0
8.3278e-07,9,302.43,1,302.43,3.2293e+07,0
8.3278e-07,9,302.42,1,302.42,3.2229e+07,0
8.3278e-07,9,302.42,1,302.42,3.2164e+07,0
8.3278e-07,9,302.41,1,302.41,3.2101e+07,0
8.3278e-07,9,302.41,1,302.41,3.2039e+07,0
8.3278e-07,9,302.4,1,302.4,3.1979e+07,0
8.3278e-07,9,302.4,1,302.4,3.1919e+07,0
8.3278e-07,9,302.39,1,302.39,3.1859e+07,0
8.3278e-07,9,302.39,1,302.39,3.1797e+07,0
8.3278e-07,9,302.38,1,302.38,3.1729e+07,0
8.3278e-07,9,302.38,1,302.38,3.1659e+07,0
8.3278e-07,9,302.37,1,302.37,3.1592e+07,0
8.3278e-07,9,302.37,1,302.37,3.1529e+07,0
8.3278e-07,9,302.37,1,302.36,3.1469e+07,0
8.3278e-07,9,302.36,1,302.36,3.141e+07,0
8.3278e-07,9,302.36,1,302.36,3.135e+07,0
8.3278e-07,9,302.35,1,302.35,3.129e+07,0
8.3278e-07,9,302.35,1,302.35,3.1228e+07,0
8.3278e-07,9,302.34,1,302.34,3.1163e+07,0
8.3278e-07,9,302.34,1,302.34,3.1103e+07,0
8.3278e-07,9,302.33,1,302.33,3.1044e+07,0
8.3278e-07,9,302.55,1,302.55,3.3943e+07,0
8.3278e-07,9,302.55,1,302.55,3.3944e+07,0
8.3278e-07,9,302.55,1,302.55,3.3944e+07,0
8.3278e-07,9,302.55,1,302.55,3.394e+07,0
8.3278e-07,9,302.55,1,302.55,3.3935e+07,0
8.3278e-07,9,302.55,1,302.55,3.3925e+07,0
8.3278e-07,9,302.54,1,302.54,3.391e+07,0
8.3278e-07,9,302.54,1,302.54,3.3889e+07,0
8.3278e-07,9,302.54,1,302.54,3.3864e+07,0
8.3278e-07,9,302.54,1,302.54,3.3832e+07,0
8.3278e-07,9,302.54,1,302.54,3.3793e+07,0
8.3278e-07,9,302.53,1,302.53,3.3748e+07,0
8.3278e-07,9,302.53,1,302.53,3.3696e+07,0
8.3278e-07,9,302.52,1,302.52,3.364e+07,0
8.3278e-07,9,302.52,1,302.52,3.3579e+07,0
8.3278e-07,9,302.52,1,302.51,3.3514e+07,0
8.3278e-07,9,302.51,1,302.51,3.3444e+07,0
8.3278e-07,9,302.5,1,302.5,3.3367e+07,0
8.3278e-07,9,302.5,1,302.5,3.3285e+07,0
8.3278e-07,9,302.49,1,302.49,3.3199e+07,0
8.3278e-07,9,302.49,1,302.49,3.3114e+07,0
8.3278e-07,9,302.48,1,302.48,3.3033e+07,0
8.3278e-07,9,302.47,1,302.47,3.2955e+07,0
8.3278e-07,9,302.47,1,302.47,3.288e+07,0
8.3278e-07,9,302.46,1,302.46,3.2806e+07,0
8.3278e-07,9,302.46,1,302.46,3.2731e+07,0
8.3278e-07,9,302.45,1,302.45,3.2654e+07,0
8.3278e-07,9,302.45,1,302.45,3.2578e+07,0
8.3278e-07,9,302.44,1,302.44,3.2504e+07,0
8.3278e-07,9,302.44,1,302.44,3.2434e+07,0
8.3278e-07,9,302.43,1,302.43,3.2366e+07,0
8.3278e-07,9,302.43,1,302.43,3.23e+07,0
8.3278e-07,9,302.42,1,302.42,3.2235e+07,0
8.3278e-07,9,302.42,1,302.42,3.2171e+07,0
8.3278e-07,9,302.41,1,302.41,3.2108e+07,0
8.3278e-07,9,302.41,1,302.41,3.2046e+07,0
8.3278e-07,9,302.4,1,302.4,3.1985e+07,0
8.3278e-07,9,302.4,1,302.4,3.1924e+07,0
8.3278e-07,9,302.39,1,302.39,3.1863e+07,0
8.3278e-07,9,302.39,1,302.39,3.18e+07,0
8.3278e-07,9,302.38,1,302.38,3.1733e+07,0
8.3278e-07,9,302.38,1,302.38,3.1664e+07,0
8.3278e-07,9,302.37,1,302.37,3.1597e+07,0
8.3278e-07,9,302.37,1,302.37,3.1534e+07,0
8.3278e-07,9,302.37,1,302.37,3.1474e+07,0
8.3278e-07,9,302.36,1,302.36,3.1414e+07,0
8.3278e-07,9,302.36,1,302.36,3.1354e+07,0
8.3278e-07,9,302.35,1,302.35,3.1293e+07,0
8.3278e-07,9,302.35,1,302.35,3.1231e+07,0
8.3278e-07,9,302.34,1,302.34,3.1168e+07,0
8.3278e-07,9,302.34,1,302.34,3.1107e+07,0
8.3278e-07,9,302.33,1,302.33,3.1049e+07,0
