Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
9.9269e-07,9,247.45,0.98722,244.29,1.2354e+08,0
9.9269e-07,9,248.58,0.97636,242.7,1.1478e+08,0
9.9269e-07,9,253.98,0.95142,241.64,1.0098e+08,0
9.9269e-07,9,264.86,0.93439,247.48,9.478e+07,0
9.9269e-07,9,279.81,0.92186,257.95,9.0913e+07,0
9.9269e-07,9,295.52,0.90201,266.56,7.8835e+07,0
9.9269e-07,9,306.9,0.87542,268.67,6.2386e+07,0
9.9269e-07,9,314.19,0.84961,266.94,4.791e+07,0
9.9269e-07,9,317.03,0.82009,259.99,3.81e+07,0
9.9269e-07,9,317.06,0.77918,247.05,3.1323e+07,0
9.9269e-07,9,315.79,0.7281,229.93,2.582e+07,0
9.9269e-07,9,313.78,0.67742,212.56,2.1131e+07,0
9.9269e-07,9,311.24,0.62828,195.55,1.7459e+07,0
9.9269e-07,9,308.28,0.57924,178.57,1.3803e+07,0
9.9269e-07,9,304.65,0.54183,165.07,1.1534e+07,0
9.9269e-07,9,299.54,0.47935,143.59,1.0896e+07,0
9.9269e-07,9,299.53,0.44416,133.04,7.6719e+06,0
9.9269e-07,9,299.34,0.44162,132.19,9.8774e+06,0
9.9269e-07,9,300.04,0.45445,136.35,1.303e+07,0
9.9269e-07,9,300.52,0.51152,153.72,1.621e+07,0
9.9269e-07,9,296.65,0.62818,186.35,2.5202e+07,0
9.9269e-07,9,303.43,0.80181,243.3,3.7013e+07,0
9.9269e-07,9,305.06,0.96804,295.31,4.0344e+07,0
9.9269e-07,9,303.73,0.99856,303.3,4.0813e+07,0
9.9269e-07,9,303.37,0.99997,303.36,4.0057e+07,0
9.9269e-07,9,303.26,1,303.26,3.9042e+07,0
9.9269e-07,9,303.17,1,303.17,3.7996e+07,0
9.9269e-07,9,303.08,1,303.08,3.7001e+07,0
9.9269e-07,9,303,1,303,3.6077e+07,0
9.9269e-07,9,302.93,1,302.93,3.5235e+07,0
9.9269e-07,9,302.86,1,302.86,3.4471e+07,0
9.9269e-07,9,302.8,1,302.8,3.3789e+07,0
9.9269e-07,9,302.76,1,302.76,3.3184e+07,0
9.9269e-07,9,302.71,1,302.71,3.2643e+07,0
9.9269e-07,9,302.67,1,302.67,3.2119e+07,0
9.9269e-07,9,302.63,1,302.63,3.1608e+07,0
9.9269e-07,9,302.59,1,302.59,3.11e+07,0
9.9269e-07,9,302.56,1,302.56,3.0604e+07,0
9.9269e-07,9,302.53,1,302.53,3.0145e+07,0
9.9269e-07,9,302.5,1,302.5,2.9742e+07,0
9.9269e-07,9,302.48,1,302.48,2.9383e+07,0
9.9269e-07,9,302.46,1,302.46,2.9054e+07,0
9.9269e-07,9,302.44,1,302.44,2.8745e+07,0
9.9269e-07,9,302.43,1,302.43,2.8466e+07,0
9.9269e-07,9,302.42,1,302.42,2.8223e+07,0
9.9269e-07,9,302.42,1,302.42,2.801e+07,0
9.9269e-07,9,302.41,1,302.41,2.7814e+07,0
9.9269e-07,9,302.41,1,302.41,2.7621e+07,0
9.9269e-07,9,302.41,1,302.41,2.7416e+07,0
9.9269e-07,9,302.4,1,302.4,2.7174e+07,0
9.9269e-07,9,302.39,1,302.39,2.6912e+07,0
9.9269e-07,9,302.39,1,302.39,2.6674e+07,0
9.9269e-07,9,243.16,0.96433,234.48,1.0699e+08,0
9.9269e-07,9,266.33,0.90505,241.04,1.0286e+08,0
9.9269e-07,9,295.88,0.83962,248.42,9.6805e+07,0
9.9269e-07,9,317.66,0.83428,265.02,9.2228e+07,0
9.9269e-07,9,328.21,0.85284,279.91,8.485e+07,0
9.9269e-07,9,334.96,0.84816,284.1,6.9203e+07,0
9.9269e-07,9,339.94,0.79071,268.8,5.2873e+07,0
9.9269e-07,9,342.14,0.67437,230.73,4.301e+07,0
9.9269e-07,9,339.61,0.54695,185.75,3.5415e+07,0
9.9269e-07,9,335.03,0.44271,148.32,2.9084e+07,0
9.9269e-07,9,330.57,0.36006,119.03,2.3844e+07,0
9.9269e-07,9,328.39,0.30113,98.89,1.9773e+07,0
9.9269e-07,9,327.41,0.25951,84.966,1.633e+07,0
9.9269e-07,9,325.89,0.22507,73.35,1.35e+07,0
9.9269e-07,9,323.76,0.19086,61.791,1.1835e+07,0
9.9269e-07,9,324.19,0.17627,57.143,1.0479e+07,0
9.9269e-07,9,324.4,0.1672,54.24,1.0708e+07,0
9.9269e-07,9,322.29,0.16808,54.17,1.2862e+07,0
9.9269e-07,9,326.45,0.18573,60.633,1.4953e+07,0
9.9269e-07,9,331.22,0.27149,89.923,1.6813e+07,0
9.9269e-07,9,320.05,0.51919,166.17,2.213e+07,0
9.9269e-07,9,308.09,0.86971,267.95,3.0653e+07,0
9.9269e-07,9,304.14,0.98736,300.29,3.6659e+07,0
9.9269e-07,9,303.49,0.99943,303.32,3.8632e+07,0
9.9269e-07,9,303.38,0.99999,303.37,3.883e+07,0
9.9269e-07,9,303.29,1,303.29,3.8304e+07,0
9.9269e-07,9,303.2,1,303.2,3.7511e+07,0
9.9269e-07,9,303.12,1,303.12,3.6666e+07,0
9.9269e-07,9,303.05,1,303.05,3.5832e+07,0
9.9269e-07,9,302.98,1,302.98,3.5052e+07,0
9.9269e-07,9,302.92,1,302.92,3.4327e+07,0
9.9269e-07,9,302.87,1,302.87,3.3673e+07,0
9.9269e-07,9,302.82,1,302.82,3.3102e+07,0
9.9269e-07,9,302.78,1,302.78,3.2575e+07,0
9.9269e-07,9,302.74,1,302.74,3.2064e+07,0
9.9269e-07,9,302.7,1,302.7,3.156e+07,0
9.9269e-07,9,302.66,1,302.66,3.1057e+07,0
9.9269e-07,9,302.62,1,302.62,3.0569e+07,0
9.9269e-07,9,302.58,1,302.58,3.0119e+07,0
9.9269e-07,9,302.54,1,302.54,2.9721e+07,0
9.9269e-07,9,302.51,1,302.51,2.9364e+07,0
9.9269e-07,9,302.48,1,302.48,2.9035e+07,0
9.9269e-07,9,302.45,1,302.45,2.8728e+07,0
9.9269e-07,9,302.43,1,302.43,2.8451e+07,0
9.9269e-07,9,302.4,1,302.4,2.8209e+07,0
9.9269e-07,9,302.38,1,302.38,2.7997e+07,0
9.9269e-07,9,302.36,1,302.36,2.78e+07,0
9.9269e-07,9,302.34,1,302.34,2.7606e+07,0
9.9269e-07,9,302.32,1,302.32,2.74e+07,0
9.9269e-07,9,302.29,1,302.29,2.7159e+07,0
9.9269e-07,9,302.26,1,302.26,2.6902e+07,0
9.9269e-07,9,302.24,1,302.24,2.6668e+07,0
