Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
9.7742e-07,9,301.93,1,301.93,2.415e+07,0
9.7742e-07,9,301.93,1,301.93,2.4141e+07,0
9.7742e-07,9,301.93,1,301.93,2.4164e+07,0
9.7742e-07,9,301.93,1,301.93,2.4148e+07,0
9.7742e-07,9,301.93,1,301.93,2.4123e+07,0
9.7742e-07,9,301.92,1,301.92,2.4051e+07,0
9.7742e-07,9,301.91,1,301.92,2.3947e+07,0
9.7742e-07,9,301.9,1,301.9,2.3849e+07,0
9.7742e-07,9,301.89,1,301.89,2.3716e+07,0
9.7742e-07,9,301.88,1,301.88,2.3566e+07,0
9.7742e-07,9,301.87,1,301.87,2.3416e+07,0
9.7742e-07,9,301.85,1,301.85,2.324e+07,0
9.7742e-07,9,301.84,1,301.84,2.3044e+07,0
9.7742e-07,9,301.82,1,301.82,2.2827e+07,0
9.7742e-07,9,301.8,1,301.8,2.259e+07,0
9.7742e-07,9,301.78,1,301.78,2.2333e+07,0
9.7742e-07,9,301.76,1,301.76,2.2063e+07,0
9.7742e-07,9,301.74,1,301.74,2.1784e+07,0
9.7742e-07,9,301.71,1,301.71,2.1481e+07,0
9.7742e-07,9,301.69,1,301.69,2.121e+07,0
9.7742e-07,9,301.67,1,301.67,2.0956e+07,0
9.7742e-07,9,301.66,1,301.65,2.0721e+07,0
9.7742e-07,9,301.64,1,301.64,2.0505e+07,0
9.7742e-07,9,301.62,1,301.62,2.0305e+07,0
9.7742e-07,9,301.61,1,301.61,2.0119e+07,0
9.7742e-07,9,301.59,1,301.59,1.9945e+07,0
9.7742e-07,9,301.58,1,301.58,1.9783e+07,0
9.7742e-07,9,301.57,1,301.57,1.9637e+07,0
9.7742e-07,9,301.55,1,301.55,1.9506e+07,0
9.7742e-07,9,301.54,1,301.54,1.9386e+07,0
9.7742e-07,9,301.53,1,301.53,1.9275e+07,0
9.7742e-07,9,301.52,1,301.52,1.9168e+07,0
9.7742e-07,9,301.52,1,301.52,1.9064e+07,0
