Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
1.0329e-06,9,303.19,1,303.2,4.1175e+07,0
1.0329e-06,9,303.19,1,303.19,4.1117e+07,0
1.0329e-06,9,303.18,1,303.19,4.105e+07,0
1.0329e-06,9,303.17,1,303.18,4.0912e+07,0
1.0329e-06,9,303.16,1,303.16,4.075e+07,0
1.0329e-06,9,303.15,1,303.15,4.0541e+07,0
1.0329e-06,9,303.13,1,303.13,4.0296e+07,0
1.0329e-06,9,303.11,1,303.11,4.0049e+07,0
1.0329e-06,9,303.08,1,303.08,3.9749e+07,0
1.0329e-06,9,303.06,1,303.06,3.9407e+07,0
1.0329e-06,9,303.03,1,303.03,3.9041e+07,0
1.0329e-06,9,303,1,303,3.8623e+07,0
1.0329e-06,9,302.96,1,302.96,3.8172e+07,0
1.0329e-06,9,302.93,1,302.93,3.7698e+07,0
1.0329e-06,9,302.89,1,302.89,3.7208e+07,0
1.0329e-06,9,302.85,1,302.85,3.6705e+07,0
1.0329e-06,9,302.81,1,302.81,3.6185e+07,0
1.0329e-06,9,302.77,1,302.77,3.5629e+07,0
1.0329e-06,9,302.73,1,302.73,3.5064e+07,0
1.0329e-06,9,302.69,1,302.69,3.4555e+07,0
1.0329e-06,9,302.66,1,302.66,3.413e+07,0
1.0329e-06,9,302.63,1,302.63,3.3767e+07,0
1.0329e-06,9,302.61,1,302.61,3.3461e+07,0
1.0329e-06,9,302.59,1,302.59,3.321e+07,0
1.0329e-06,9,302.57,1,302.57,3.3017e+07,0
1.0329e-06,9,302.56,1,302.56,3.2888e+07,0
1.0329e-06,9,302.55,1,302.55,3.2813e+07,0
1.0329e-06,9,302.55,1,302.55,3.2784e+07,0
1.0329e-06,9,302.55,1,302.55,3.2783e+07,0
1.0329e-06,9,302.55,1,302.55,3.2794e+07,0
1.0329e-06,9,302.55,1,302.55,3.2798e+07,0
1.0329e-06,9,302.54,1,302.54,3.2772e+07,0
1.0329e-06,9,302.54,1,302.54,3.2714e+07,0
1.0329e-06,9,302.52,1,302.52,3.2568e+07,0
1.0329e-06,9,302.5,1,302.5,3.2337e+07,0
1.0329e-06,9,302.47,1,302.47,3.1987e+07,0
1.0329e-06,9,302.44,1,302.44,3.1521e+07,0
1.0329e-06,9,302.39,1,302.39,3.0937e+07,0
1.0329e-06,9,302.34,1,302.34,3.0286e+07,0
1.0329e-06,9,302.3,1,302.3,2.9707e+07,0
1.0329e-06,9,302.26,1,302.26,2.9217e+07,0
1.0329e-06,9,302.23,1,302.23,2.8811e+07,0
1.0329e-06,9,302.21,1,302.21,2.8489e+07,0
1.0329e-06,9,302.19,1,302.19,2.8242e+07,0
1.0329e-06,9,302.17,1,302.17,2.8052e+07,0
1.0329e-06,9,302.16,1,302.16,2.7902e+07,0
1.0329e-06,9,302.15,1,302.15,2.7778e+07,0
