Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
7.551e-07,9,301.43,1,301.43,1.8917e+07,0
7.551e-07,9,301.43,1,301.43,1.8948e+07,0
7.551e-07,9,301.44,1,301.44,1.8992e+07,0
7.551e-07,9,301.44,1,301.44,1.904e+07,0
7.551e-07,9,301.44,1,301.44,1.9086e+07,0
7.551e-07,9,301.45,1,301.45,1.913e+07,0
7.551e-07,9,301.45,1,301.45,1.9178e+07,0
7.551e-07,9,301.46,1,301.45,1.9238e+07,0
7.551e-07,9,301.46,1,301.46,1.9317e+07,0
7.551e-07,9,301.47,1,301.47,1.9414e+07,0
7.551e-07,9,301.48,1,301.48,1.953e+07,0
7.551e-07,9,301.49,1,301.49,1.9663e+07,0
7.551e-07,9,301.5,1,301.5,1.9814e+07,0
7.551e-07,9,301.51,1,301.51,1.9986e+07,0
7.551e-07,9,301.53,1,301.53,2.0184e+07,0
7.551e-07,9,301.54,1,301.54,2.0408e+07,0
7.551e-07,9,301.56,1,301.56,2.0652e+07,0
7.551e-07,9,301.58,1,301.58,2.0911e+07,0
7.551e-07,9,301.6,1,301.6,2.1179e+07,0
7.551e-07,9,301.62,1,301.62,2.1449e+07,0
7.551e-07,9,301.64,1,301.64,2.1719e+07,0
7.551e-07,9,301.66,1,301.66,2.1991e+07,0
7.551e-07,9,301.68,1,301.68,2.2268e+07,0
7.551e-07,9,301.71,1,301.7,2.2558e+07,0
7.551e-07,9,301.73,1,301.73,2.2868e+07,0
7.551e-07,9,301.75,1,301.75,2.3207e+07,0
