Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
8.2589e-07,9,302.46,1,302.46,3.2771e+07,0
8.2589e-07,9,302.46,1,302.46,3.276e+07,0
8.2589e-07,9,302.46,1,302.46,3.2741e+07,0
8.2589e-07,9,302.46,1,302.46,3.2714e+07,0
8.2589e-07,9,302.45,1,302.45,3.2681e+07,0
8.2589e-07,9,302.45,1,302.45,3.2643e+07,0
8.2589e-07,9,302.45,1,302.45,3.2601e+07,0
8.2589e-07,9,302.44,1,302.44,3.2554e+07,0
8.2589e-07,9,302.44,1,302.44,3.2499e+07,0
8.2589e-07,9,302.44,1,302.44,3.2435e+07,0
8.2589e-07,9,302.43,1,302.43,3.2362e+07,0
8.2589e-07,9,302.42,1,302.42,3.228e+07,0
8.2589e-07,9,302.42,1,302.42,3.2193e+07,0
8.2589e-07,9,302.41,1,302.41,3.2101e+07,0
8.2589e-07,9,302.4,1,302.4,3.2006e+07,0
8.2589e-07,9,302.4,1,302.4,3.1907e+07,0
8.2589e-07,9,302.39,1,302.39,3.1804e+07,0
8.2589e-07,9,302.38,1,302.38,3.1697e+07,0
8.2589e-07,9,302.37,1,302.37,3.1586e+07,0
8.2589e-07,9,302.36,1,302.36,3.1473e+07,0
8.2589e-07,9,302.36,1,302.36,3.1359e+07,0
8.2589e-07,9,302.35,1,302.35,3.1242e+07,0
8.2589e-07,9,302.34,1,302.34,3.1124e+07,0
8.2589e-07,9,302.33,1,302.33,3.1002e+07,0
8.2589e-07,9,302.32,1,302.32,3.0875e+07,0
8.2589e-07,9,302.31,1,302.31,3.0742e+07,0
