Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
8.1055e-07,9,302.06,1,302.06,2.7399e+07,0
8.1055e-07,9,302.06,1,302.06,2.7389e+07,0
8.1055e-07,9,302.06,1,302.06,2.7374e+07,0
8.1055e-07,9,302.06,1,302.06,2.7353e+07,0
8.1055e-07,9,302.06,1,302.06,2.7325e+07,0
8.1055e-07,9,302.05,1,302.05,2.7291e+07,0
8.1055e-07,9,302.05,1,302.05,2.7252e+07,0
8.1055e-07,9,302.05,1,302.05,2.7208e+07,0
8.1055e-07,9,302.05,1,302.04,2.7164e+07,0
8.1055e-07,9,302.04,1,302.04,2.7118e+07,0
8.1055e-07,9,302.04,1,302.04,2.7071e+07,0
8.1055e-07,9,302.03,1,302.03,2.7022e+07,0
8.1055e-07,9,302.03,1,302.03,2.6968e+07,0
8.1055e-07,9,302.03,1,302.03,2.6911e+07,0
8.1055e-07,9,302.02,1,302.02,2.685e+07,0
8.1055e-07,9,302.02,1,302.02,2.6789e+07,0
8.1055e-07,9,302.01,1,302.01,2.6729e+07,0
8.1055e-07,9,302.01,1,302.01,2.6674e+07,0
8.1055e-07,9,302.01,1,302.01,2.6624e+07,0
8.1055e-07,9,302,1,302,2.6578e+07,0
8.1055e-07,9,302,1,302,2.6538e+07,0
8.1055e-07,9,302,1,302,2.6503e+07,0
8.1055e-07,9,301.99,1,301.99,2.6474e+07,0
8.1055e-07,9,301.99,1,301.99,2.6452e+07,0
8.1055e-07,9,301.99,1,301.99,2.6437e+07,0
8.1055e-07,9,301.99,1,301.99,2.6426e+07,0
