Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
1.0984e-06,9,302.75,1,302.76,3.5066e+07,0
1.0984e-06,9,302.74,1,302.74,3.4864e+07,0
1.0984e-06,9,302.71,1,302.71,3.4503e+07,0
1.0984e-06,9,302.67,1,302.67,3.3924e+07,0
1.0984e-06,9,302.61,1,302.61,3.3186e+07,0
1.0984e-06,9,302.55,1,302.55,3.2294e+07,0
1.0984e-06,9,302.47,1,302.48,3.1308e+07,0
1.0984e-06,9,302.4,1,302.4,3.0296e+07,0
1.0984e-06,9,302.32,1,302.32,2.9239e+07,0
1.0984e-06,9,302.24,1,302.24,2.817e+07,0
1.0984e-06,9,302.16,1,302.16,2.7127e+07,0
1.0984e-06,9,302.08,1,302.08,2.6106e+07,0
1.0984e-06,9,302,1,302,2.5104e+07,0
1.0984e-06,9,301.93,1,301.93,2.4143e+07,0
1.0984e-06,9,301.87,1,301.87,2.3303e+07,0
1.0984e-06,9,301.81,1,301.81,2.2515e+07,0
1.0984e-06,9,301.75,1,301.75,2.1787e+07,0
1.0984e-06,9,301.7,1,301.7,2.1111e+07,0
1.0984e-06,9,301.65,1,301.65,2.0498e+07,0
1.0984e-06,9,301.61,1,301.61,1.9942e+07,0
1.0984e-06,9,301.57,1,301.57,1.9438e+07,0
1.0984e-06,9,301.53,1,301.53,1.8965e+07,0
1.0984e-06,9,301.5,1,301.49,1.8515e+07,0
1.0984e-06,9,301.46,1,301.46,1.8105e+07,0
1.0984e-06,9,301.43,1,301.43,1.7728e+07,0
1.0984e-06,9,301.4,1,301.4,1.7377e+07,0
1.0984e-06,9,301.38,1,301.38,1.7058e+07,0
1.0984e-06,9,301.36,1,301.35,1.6768e+07,0
1.0984e-06,9,301.33,1,301.33,1.6489e+07,0
1.0984e-06,9,301.31,1,301.31,1.6217e+07,0
1.0984e-06,9,301.29,1,301.29,1.5966e+07,0
1.0984e-06,9,301.27,1,301.27,1.5748e+07,0
1.0984e-06,9,301.25,1,301.25,1.5554e+07,0
1.0984e-06,9,301.24,1,301.24,1.5356e+07,0
1.0984e-06,9,301.22,1,301.22,1.5162e+07,0
1.0984e-06,9,301.21,1,301.21,1.4984e+07,0
1.0984e-06,9,301.19,1,301.19,1.4829e+07,0
1.0984e-06,9,301.18,1,301.18,1.469e+07,0
1.0984e-06,9,301.17,1,301.17,1.4557e+07,0
1.0984e-06,9,301.16,1,301.16,1.4425e+07,0
1.0984e-06,9,301.15,1,301.15,1.4294e+07,0
1.0984e-06,9,301.14,1,301.14,1.4168e+07,0
1.0984e-06,9,301.13,1,301.13,1.4051e+07,0
1.0984e-06,9,301.12,1,301.12,1.3945e+07,0
1.0984e-06,9,301.11,1,301.11,1.3853e+07,0
1.0984e-06,9,301.1,1,301.1,1.3773e+07,0
1.0984e-06,9,301.09,1,301.09,1.3704e+07,0
1.0984e-06,9,301.09,1,301.09,1.3641e+07,0
1.0984e-06,9,301.08,1,301.08,1.3581e+07,0
1.0984e-06,9,301.08,1,301.08,1.3523e+07,0
1.0984e-06,9,301.07,1,301.07,1.3465e+07,0
1.0984e-06,9,301.07,1,301.07,1.3402e+07,0
1.0984e-06,9,302.8,1,302.8,3.5279e+07,0
1.0984e-06,9,302.79,1,302.79,3.5075e+07,0
1.0984e-06,9,302.76,1,302.75,3.4663e+07,0
1.0984e-06,9,302.71,1,302.71,3.4056e+07,0
1.0984e-06,9,302.65,1,302.65,3.3288e+07,0
1.0984e-06,9,302.58,1,302.58,3.2395e+07,0
1.0984e-06,9,302.51,1,302.51,3.1413e+07,0
1.0984e-06,9,302.43,1,302.43,3.0369e+07,0
1.0984e-06,9,302.35,1,302.35,2.9293e+07,0
1.0984e-06,9,302.27,1,302.27,2.8209e+07,0
1.0984e-06,9,302.19,1,302.19,2.7141e+07,0
1.0984e-06,9,302.11,1,302.11,2.6112e+07,0
1.0984e-06,9,302.03,1,302.03,2.508e+07,0
1.0984e-06,9,301.96,1,301.96,2.4123e+07,0
1.0984e-06,9,301.89,1,301.89,2.3271e+07,0
1.0984e-06,9,301.83,1,301.83,2.248e+07,0
1.0984e-06,9,301.78,1,301.78,2.1762e+07,0
1.0984e-06,9,301.73,1,301.73,2.109e+07,0
1.0984e-06,9,301.68,1,301.68,2.0473e+07,0
1.0984e-06,9,301.63,1,301.63,1.9911e+07,0
1.0984e-06,9,301.59,1,301.59,1.9399e+07,0
1.0984e-06,9,301.56,1,301.56,1.8924e+07,0
1.0984e-06,9,301.52,1,301.52,1.8482e+07,0
1.0984e-06,9,301.49,1,301.49,1.8076e+07,0
1.0984e-06,9,301.46,1,301.46,1.7701e+07,0
1.0984e-06,9,301.43,1,301.43,1.7352e+07,0
1.0984e-06,9,301.41,1,301.41,1.7035e+07,0
1.0984e-06,9,301.38,1,301.38,1.6743e+07,0
1.0984e-06,9,301.36,1,301.36,1.6464e+07,0
1.0984e-06,9,301.34,1,301.34,1.6199e+07,0
1.0984e-06,9,301.32,1,301.32,1.5955e+07,0
1.0984e-06,9,301.3,1,301.3,1.5735e+07,0
1.0984e-06,9,301.28,1,301.28,1.5532e+07,0
1.0984e-06,9,301.27,1,301.27,1.534e+07,0
1.0984e-06,9,301.25,1,301.25,1.5156e+07,0
1.0984e-06,9,301.24,1,301.23,1.4985e+07,0
1.0984e-06,9,301.22,1,301.22,1.483e+07,0
1.0984e-06,9,301.21,1,301.21,1.4688e+07,0
1.0984e-06,9,301.2,1,301.2,1.4553e+07,0
1.0984e-06,9,301.19,1,301.18,1.4421e+07,0
1.0984e-06,9,301.17,1,301.17,1.4292e+07,0
1.0984e-06,9,301.16,1,301.16,1.4168e+07,0
1.0984e-06,9,301.15,1,301.15,1.4052e+07,0
1.0984e-06,9,301.14,1,301.14,1.3947e+07,0
1.0984e-06,9,301.13,1,301.13,1.3854e+07,0
1.0984e-06,9,301.13,1,301.13,1.3775e+07,0
1.0984e-06,9,301.12,1,301.12,1.3706e+07,0
1.0984e-06,9,301.11,1,301.11,1.3643e+07,0
1.0984e-06,9,301.11,1,301.11,1.3583e+07,0
1.0984e-06,9,301.1,1,301.1,1.3523e+07,0
1.0984e-06,9,301.1,1,301.09,1.3465e+07,0
1.0984e-06,9,301.09,1,301.09,1.3402e+07,0
