Time,"Tm","pressure","Points:0","Points:1","Points:2"
8.4023e-07,302.97,3.9732e+07,0,0,0
8.4023e-07,302.97,3.9731e+07,5e-07,0,0
8.4023e-07,302.97,3.9729e+07,1e-06,0,0
8.4023e-07,302.97,3.9728e+07,1.5e-06,0,0
8.4023e-07,302.97,3.9726e+07,2e-06,0,0
8.4023e-07,302.97,3.9722e+07,2.5e-06,0,0
8.4023e-07,302.97,3.9718e+07,3e-06,0,0
8.4023e-07,302.97,3.9713e+07,3.5e-06,0,0
8.4023e-07,302.97,3.9709e+07,4e-06,0,0
8.4023e-07,302.97,3.9702e+07,4.5e-06,0,0
8.4023e-07,302.97,3.9695e+07,5e-06,0,0
8.4023e-07,302.97,3.9688e+07,5.5e-06,0,0
8.4023e-07,302.97,3.9681e+07,6e-06,0,0
8.4023e-07,302.96,3.9672e+07,6.5e-06,0,0
8.4023e-07,302.96,3.9662e+07,7e-06,0,0
8.4023e-07,302.96,3.9653e+07,7.5e-06,0,0
8.4023e-07,302.96,3.9643e+07,8e-06,0,0
8.4023e-07,302.96,3.9632e+07,8.5e-06,0,0
8.4023e-07,302.96,3.9621e+07,9e-06,0,0
8.4023e-07,302.96,3.9609e+07,9.5e-06,0,0
8.4023e-07,302.96,3.9597e+07,1e-05,0,0
8.4023e-07,302.96,3.9584e+07,1.05e-05,0,0
8.4023e-07,302.96,3.957e+07,1.1e-05,0,0
8.4023e-07,302.96,3.9557e+07,1.15e-05,0,0
8.4023e-07,302.96,3.9543e+07,1.2e-05,0,0
8.4023e-07,302.95,3.9527e+07,1.25e-05,0,0
8.4023e-07,302.95,3.9512e+07,1.3e-05,0,0
8.4023e-07,302.95,3.9497e+07,1.35e-05,0,0
8.4023e-07,302.95,3.9481e+07,1.4e-05,0,0
8.4023e-07,302.95,3.9464e+07,1.45e-05,0,0
8.4023e-07,302.95,3.9447e+07,1.5e-05,0,0
8.4023e-07,302.95,3.943e+07,1.55e-05,0,0
8.4023e-07,302.95,3.9412e+07,1.6e-05,0,0
8.4023e-07,302.94,3.9394e+07,1.65e-05,0,0
8.4023e-07,302.94,3.9375e+07,1.7e-05,0,0
8.4023e-07,302.94,3.9356e+07,1.75e-05,0,0
8.4023e-07,302.94,3.9336e+07,1.8e-05,0,0
8.4023e-07,302.94,3.9315e+07,1.85e-05,0,0
8.4023e-07,302.94,3.9294e+07,1.9e-05,0,0
8.4023e-07,302.94,3.9274e+07,1.95e-05,0,0
8.4023e-07,302.93,3.9251e+07,2e-05,0,0
8.4023e-07,302.93,3.9228e+07,2.05e-05,0,0
8.4023e-07,302.93,3.9204e+07,2.1e-05,0,0
8.4023e-07,302.93,3.9181e+07,2.15e-05,0,0
8.4023e-07,302.93,3.9155e+07,2.2e-05,0,0
8.4023e-07,302.93,3.913e+07,2.25e-05,0,0
8.4023e-07,302.92,3.9104e+07,2.3e-05,0,0
8.4023e-07,302.92,3.9078e+07,2.35e-05,0,0
8.4023e-07,302.92,3.9049e+07,2.4e-05,0,0
8.4023e-07,302.92,3.902e+07,2.45e-05,0,0
8.4023e-07,302.92,3.8992e+07,2.5e-05,0,0
8.4023e-07,302.91,3.8962e+07,2.55e-05,0,0
8.4023e-07,302.91,3.8931e+07,2.6e-05,0,0
8.4023e-07,302.91,3.8899e+07,2.65e-05,0,0
8.4023e-07,302.91,3.8867e+07,2.7e-05,0,0
8.4023e-07,302.9,3.8834e+07,2.75e-05,0,0
8.4023e-07,302.9,3.8799e+07,2.8e-05,0,0
8.4023e-07,302.9,3.8764e+07,2.85e-05,0,0
8.4023e-07,302.9,3.8729e+07,2.9e-05,0,0
8.4023e-07,302.89,3.8692e+07,2.95e-05,0,0
8.4023e-07,302.89,3.8652e+07,3e-05,0,0
8.4023e-07,302.89,3.8612e+07,3.05e-05,0,0
8.4023e-07,302.88,3.8573e+07,3.1e-05,0,0
8.4023e-07,302.88,3.8531e+07,3.15e-05,0,0
8.4023e-07,302.88,3.8486e+07,3.2e-05,0,0
8.4023e-07,302.87,3.8441e+07,3.25e-05,0,0
8.4023e-07,302.87,3.8396e+07,3.3e-05,0,0
