Time,"Tm","pressure","Points:0","Points:1","Points:2"
7.8446e-07,301.61,2.1414e+07,0,0,0
7.8446e-07,301.61,2.1414e+07,5e-07,0,0
7.8446e-07,301.61,2.1414e+07,1e-06,0,0
7.8446e-07,301.61,2.1414e+07,1.5e-06,0,0
7.8446e-07,301.61,2.1414e+07,2e-06,0,0
7.8446e-07,301.61,2.1415e+07,2.5e-06,0,0
7.8446e-07,301.61,2.1415e+07,3e-06,0,0
7.8446e-07,301.61,2.1415e+07,3.5e-06,0,0
7.8446e-07,301.61,2.1416e+07,4e-06,0,0
7.8446e-07,301.61,2.1416e+07,4.5e-06,0,0
7.8446e-07,301.61,2.1416e+07,5e-06,0,0
7.8446e-07,301.61,2.1416e+07,5.5e-06,0,0
7.8446e-07,301.61,2.1416e+07,6e-06,0,0
7.8446e-07,301.61,2.1416e+07,6.5e-06,0,0
7.8446e-07,301.61,2.1416e+07,7e-06,0,0
7.8446e-07,301.61,2.1416e+07,7.5e-06,0,0
7.8446e-07,301.61,2.1416e+07,8e-06,0,0
7.8446e-07,301.61,2.1416e+07,8.5e-06,0,0
7.8446e-07,301.61,2.1417e+07,9e-06,0,0
7.8446e-07,301.61,2.1417e+07,9.5e-06,0,0
7.8446e-07,301.61,2.1418e+07,1e-05,0,0
7.8446e-07,301.61,2.142e+07,1.05e-05,0,0
7.8446e-07,301.61,2.1422e+07,1.1e-05,0,0
7.8446e-07,301.61,2.1424e+07,1.15e-05,0,0
7.8446e-07,301.61,2.1427e+07,1.2e-05,0,0
7.8446e-07,301.61,2.1432e+07,1.25e-05,0,0
7.8446e-07,301.61,2.1436e+07,1.3e-05,0,0
7.8446e-07,301.61,2.1441e+07,1.35e-05,0,0
7.8446e-07,301.61,2.1448e+07,1.4e-05,0,0
7.8446e-07,301.61,2.1456e+07,1.45e-05,0,0
7.8446e-07,301.62,2.1463e+07,1.5e-05,0,0
7.8446e-07,301.62,2.1471e+07,1.55e-05,0,0
7.8446e-07,301.62,2.1482e+07,1.6e-05,0,0
7.8446e-07,301.62,2.1493e+07,1.65e-05,0,0
7.8446e-07,301.62,2.1505e+07,1.7e-05,0,0
7.8446e-07,301.62,2.1516e+07,1.75e-05,0,0
7.8446e-07,301.62,2.153e+07,1.8e-05,0,0
7.8446e-07,301.62,2.1545e+07,1.85e-05,0,0
7.8446e-07,301.62,2.1559e+07,1.9e-05,0,0
7.8446e-07,301.62,2.1574e+07,1.95e-05,0,0
7.8446e-07,301.62,2.1591e+07,2e-05,0,0
7.8446e-07,301.63,2.1608e+07,2.05e-05,0,0
7.8446e-07,301.63,2.1625e+07,2.1e-05,0,0
7.8446e-07,301.63,2.1642e+07,2.15e-05,0,0
7.8446e-07,301.63,2.1661e+07,2.2e-05,0,0
7.8446e-07,301.63,2.168e+07,2.25e-05,0,0
7.8446e-07,301.63,2.17e+07,2.3e-05,0,0
7.8446e-07,301.63,2.1719e+07,2.35e-05,0,0
7.8446e-07,301.64,2.1739e+07,2.4e-05,0,0
7.8446e-07,301.64,2.1759e+07,2.45e-05,0,0
7.8446e-07,301.64,2.178e+07,2.5e-05,0,0
7.8446e-07,301.64,2.18e+07,2.55e-05,0,0
7.8446e-07,301.64,2.1821e+07,2.6e-05,0,0
7.8446e-07,301.64,2.1842e+07,2.65e-05,0,0
7.8446e-07,301.65,2.1864e+07,2.7e-05,0,0
7.8446e-07,301.65,2.1885e+07,2.75e-05,0,0
7.8446e-07,301.65,2.1907e+07,2.8e-05,0,0
7.8446e-07,301.65,2.1928e+07,2.85e-05,0,0
7.8446e-07,301.65,2.195e+07,2.9e-05,0,0
7.8446e-07,301.65,2.1972e+07,2.95e-05,0,0
7.8446e-07,301.66,2.1995e+07,3e-05,0,0
7.8446e-07,301.66,2.2017e+07,3.05e-05,0,0
7.8446e-07,301.66,2.2039e+07,3.1e-05,0,0
7.8446e-07,301.66,2.2062e+07,3.15e-05,0,0
7.8446e-07,301.66,2.2086e+07,3.2e-05,0,0
7.8446e-07,301.66,2.211e+07,3.25e-05,0,0
7.8446e-07,301.67,2.2133e+07,3.3e-05,0,0
7.8446e-07,301.67,2.2158e+07,3.35e-05,0,0
7.8446e-07,301.67,2.2183e+07,3.4e-05,0,0
7.8446e-07,301.67,2.2208e+07,3.45e-05,0,0
7.8446e-07,301.67,2.2234e+07,3.5e-05,0,0
7.8446e-07,301.68,2.226e+07,3.55e-05,0,0
7.8446e-07,301.68,2.2288e+07,3.6e-05,0,0
7.8446e-07,301.68,2.2315e+07,3.65e-05,0,0
7.8446e-07,301.68,2.2342e+07,3.7e-05,0,0
7.8446e-07,301.69,2.237e+07,3.75e-05,0,0
7.8446e-07,301.69,2.2399e+07,3.8e-05,0,0
7.8446e-07,301.69,2.2428e+07,3.85e-05,0,0
7.8446e-07,301.69,2.2457e+07,3.9e-05,0,0
7.8446e-07,301.69,2.2486e+07,3.95e-05,0,0
7.8446e-07,301.7,2.2515e+07,4e-05,0,0
7.8446e-07,301.7,2.2544e+07,4.05e-05,0,0
7.8446e-07,301.7,2.2574e+07,4.1e-05,0,0
7.8446e-07,301.7,2.2602e+07,4.15e-05,0,0
7.8446e-07,301.7,2.2631e+07,4.2e-05,0,0
7.8446e-07,301.71,2.266e+07,4.25e-05,0,0
7.8446e-07,301.71,2.2689e+07,4.3e-05,0,0
7.8446e-07,301.71,2.2717e+07,4.35e-05,0,0
7.8446e-07,301.71,2.2746e+07,4.4e-05,0,0
7.8446e-07,301.72,2.2774e+07,4.45e-05,0,0
7.8446e-07,301.72,2.2803e+07,4.5e-05,0,0
7.8446e-07,301.72,2.2831e+07,4.55e-05,0,0
7.8446e-07,301.72,2.286e+07,4.6e-05,0,0
7.8446e-07,301.72,2.2888e+07,4.65e-05,0,0
7.8446e-07,301.73,2.2917e+07,4.7e-05,0,0
7.8446e-07,301.73,2.2946e+07,4.75e-05,0,0
7.8446e-07,301.73,2.2976e+07,4.8e-05,0,0
7.8446e-07,301.73,2.3005e+07,4.85e-05,0,0
7.8446e-07,301.73,2.3035e+07,4.9e-05,0,0
7.8446e-07,301.74,2.3065e+07,4.95e-05,0,0
7.8446e-07,301.74,2.3095e+07,5e-05,0,0
7.8446e-07,301.74,2.3126e+07,5.05e-05,0,0
7.8446e-07,301.74,2.3157e+07,5.1e-05,0,0
7.8446e-07,301.75,2.3189e+07,5.15e-05,0,0
7.8446e-07,301.75,2.3221e+07,5.2e-05,0,0
7.8446e-07,301.75,2.3253e+07,5.25e-05,0,0
7.8446e-07,301.75,2.3285e+07,5.3e-05,0,0
7.8446e-07,301.76,2.3319e+07,5.35e-05,0,0
7.8446e-07,301.76,2.3352e+07,5.4e-05,0,0
7.8446e-07,301.76,2.3386e+07,5.45e-05,0,0
7.8446e-07,301.77,2.342e+07,5.5e-05,0,0
7.8446e-07,301.77,2.3455e+07,5.55e-05,0,0
7.8446e-07,301.77,2.3489e+07,5.6e-05,0,0
7.8446e-07,301.77,2.3524e+07,5.65e-05,0,0
7.8446e-07,301.78,2.3559e+07,5.7e-05,0,0
7.8446e-07,301.78,2.3595e+07,5.75e-05,0,0
7.8446e-07,301.78,2.363e+07,5.8e-05,0,0
7.8446e-07,301.78,2.3666e+07,5.85e-05,0,0
7.8446e-07,301.79,2.3701e+07,5.9e-05,0,0
7.8446e-07,301.79,2.3737e+07,5.95e-05,0,0
7.8446e-07,301.79,2.3773e+07,6e-05,0,0
7.8446e-07,301.79,2.3809e+07,6.05e-05,0,0
7.8446e-07,301.8,2.3845e+07,6.1e-05,0,0
7.8446e-07,301.8,2.3881e+07,6.15e-05,0,0
7.8446e-07,301.8,2.3917e+07,6.2e-05,0,0
7.8446e-07,301.81,2.3953e+07,6.25e-05,0,0
7.8446e-07,301.81,2.3989e+07,6.3e-05,0,0
7.8446e-07,301.81,2.4026e+07,6.35e-05,0,0
7.8446e-07,301.81,2.4062e+07,6.4e-05,0,0
7.8446e-07,301.82,2.4098e+07,6.45e-05,0,0
7.8446e-07,301.82,2.4135e+07,6.5e-05,0,0
7.8446e-07,301.82,2.4172e+07,6.55e-05,0,0
7.8446e-07,301.83,2.4208e+07,6.6e-05,0,0
7.8446e-07,301.83,2.4245e+07,6.65e-05,0,0
7.8446e-07,301.83,2.4282e+07,6.7e-05,0,0
7.8446e-07,301.83,2.4319e+07,6.75e-05,0,0
7.8446e-07,301.84,2.4357e+07,6.8e-05,0,0
7.8446e-07,301.84,2.4395e+07,6.85e-05,0,0
7.8446e-07,301.84,2.4434e+07,6.9e-05,0,0
7.8446e-07,301.85,2.4474e+07,6.95e-05,0,0
7.8446e-07,301.85,2.4514e+07,7e-05,0,0
7.8446e-07,301.85,2.4554e+07,7.05e-05,0,0
7.8446e-07,301.86,2.4595e+07,7.1e-05,0,0
7.8446e-07,301.86,2.4635e+07,7.15e-05,0,0
7.8446e-07,301.86,2.4675e+07,7.2e-05,0,0
7.8446e-07,301.86,2.4715e+07,7.25e-05,0,0
7.8446e-07,301.87,2.4755e+07,7.3e-05,0,0
7.8446e-07,301.87,2.4795e+07,7.35e-05,0,0
7.8446e-07,301.87,2.4834e+07,7.4e-05,0,0
7.8446e-07,301.88,2.4875e+07,7.45e-05,0,0
7.8446e-07,301.88,2.4916e+07,7.5e-05,0,0
7.8446e-07,301.88,2.4957e+07,7.55e-05,0,0
7.8446e-07,301.89,2.4998e+07,7.6e-05,0,0
7.8446e-07,301.89,2.504e+07,7.65e-05,0,0
7.8446e-07,301.89,2.5082e+07,7.7e-05,0,0
7.8446e-07,301.9,2.5125e+07,7.75e-05,0,0
7.8446e-07,301.9,2.5167e+07,7.8e-05,0,0
7.8446e-07,301.9,2.521e+07,7.85e-05,0,0
7.8446e-07,301.91,2.5253e+07,7.9e-05,0,0
7.8446e-07,301.91,2.5297e+07,7.95e-05,0,0
7.8446e-07,301.91,2.534e+07,8e-05,0,0
7.8446e-07,301.92,2.5384e+07,8.05e-05,0,0
7.8446e-07,301.92,2.5428e+07,8.1e-05,0,0
7.8446e-07,301.92,2.5472e+07,8.15e-05,0,0
7.8446e-07,301.93,2.5516e+07,8.2e-05,0,0
7.8446e-07,301.93,2.556e+07,8.25e-05,0,0
7.8446e-07,301.93,2.5604e+07,8.3e-05,0,0
7.8446e-07,301.94,2.5648e+07,8.35e-05,0,0
7.8446e-07,301.94,2.5692e+07,8.4e-05,0,0
7.8446e-07,301.94,2.5736e+07,8.45e-05,0,0
7.8446e-07,301.95,2.578e+07,8.5e-05,0,0
7.8446e-07,301.95,2.5824e+07,8.55e-05,0,0
7.8446e-07,301.95,2.5868e+07,8.6e-05,0,0
7.8446e-07,301.96,2.5912e+07,8.65e-05,0,0
7.8446e-07,301.96,2.5956e+07,8.7e-05,0,0
7.8446e-07,301.96,2.6e+07,8.75e-05,0,0
7.8446e-07,301.97,2.6044e+07,8.8e-05,0,0
7.8446e-07,301.97,2.6089e+07,8.85e-05,0,0
7.8446e-07,301.97,2.6134e+07,8.9e-05,0,0
7.8446e-07,301.98,2.6178e+07,8.95e-05,0,0
7.8446e-07,301.98,2.6224e+07,9e-05,0,0
7.8446e-07,301.98,2.627e+07,9.05e-05,0,0
7.8446e-07,301.99,2.6316e+07,9.1e-05,0,0
7.8446e-07,301.99,2.6362e+07,9.15e-05,0,0
7.8446e-07,301.99,2.6408e+07,9.2e-05,0,0
7.8446e-07,302,2.6456e+07,9.25e-05,0,0
7.8446e-07,302,2.6503e+07,9.3e-05,0,0
7.8446e-07,302.01,2.655e+07,9.35e-05,0,0
7.8446e-07,302.01,2.6598e+07,9.4e-05,0,0
7.8446e-07,302.01,2.6646e+07,9.45e-05,0,0
7.8446e-07,302.02,2.6695e+07,9.5e-05,0,0
7.8446e-07,302.02,2.6743e+07,9.55e-05,0,0
7.8446e-07,302.02,2.6792e+07,9.6e-05,0,0
7.8446e-07,302.03,2.6841e+07,9.65e-05,0,0
7.8446e-07,302.03,2.689e+07,9.7e-05,0,0
7.8446e-07,302.03,2.6939e+07,9.75e-05,0,0
7.8446e-07,302.04,2.6989e+07,9.8e-05,0,0
7.8446e-07,302.04,2.7039e+07,9.85e-05,0,0
7.8446e-07,302.05,2.7088e+07,9.9e-05,0,0
7.8446e-07,302.05,2.7138e+07,9.95e-05,0,0
7.8446e-07,302.05,2.7189e+07,0.0001,0,0
7.8446e-07,302.06,2.7241e+07,0.0001005,0,0
7.8446e-07,302.06,2.7292e+07,0.000101,0,0
7.8446e-07,302.07,2.7343e+07,0.0001015,0,0
7.8446e-07,302.07,2.7397e+07,0.000102,0,0
7.8446e-07,302.07,2.7451e+07,0.0001025,0,0
7.8446e-07,302.08,2.7504e+07,0.000103,0,0
7.8446e-07,302.08,2.7558e+07,0.0001035,0,0
7.8446e-07,302.09,2.7616e+07,0.000104,0,0
7.8446e-07,302.09,2.7674e+07,0.0001045,0,0
7.8446e-07,302.1,2.7732e+07,0.000105,0,0
7.8446e-07,302.1,2.779e+07,0.0001055,0,0
7.8446e-07,302.11,2.7853e+07,0.000106,0,0
7.8446e-07,302.11,2.7916e+07,0.0001065,0,0
7.8446e-07,302.12,2.7979e+07,0.000107,0,0
7.8446e-07,302.12,2.8044e+07,0.0001075,0,0
7.8446e-07,302.13,2.8114e+07,0.000108,0,0
7.8446e-07,302.13,2.8184e+07,0.0001085,0,0
7.8446e-07,302.14,2.8254e+07,0.000109,0,0
7.8446e-07,302.14,2.8326e+07,0.0001095,0,0
7.8446e-07,302.15,2.8405e+07,0.00011,0,0
7.8446e-07,302.16,2.8484e+07,0.0001105,0,0
7.8446e-07,302.16,2.8563e+07,0.000111,0,0
7.8446e-07,302.17,2.8646e+07,0.0001115,0,0
7.8446e-07,302.18,2.8736e+07,0.000112,0,0
7.8446e-07,302.18,2.8826e+07,0.0001125,0,0
7.8446e-07,302.19,2.8916e+07,0.000113,0,0
7.8446e-07,302.2,2.9012e+07,0.0001135,0,0
7.8446e-07,302.21,2.9116e+07,0.000114,0,0
7.8446e-07,302.22,2.922e+07,0.0001145,0,0
7.8446e-07,302.22,2.9323e+07,0.000115,0,0
7.8446e-07,302.23,2.9435e+07,0.0001155,0,0
7.8446e-07,302.24,2.9553e+07,0.000116,0,0
7.8446e-07,302.25,2.9671e+07,0.0001165,0,0
7.8446e-07,302.26,2.979e+07,0.000117,0,0
7.8446e-07,302.27,2.9917e+07,0.0001175,0,0
7.8446e-07,302.28,3.005e+07,0.000118,0,0
7.8446e-07,302.29,3.0184e+07,0.0001185,0,0
7.8446e-07,302.3,3.0317e+07,0.000119,0,0
7.8446e-07,302.32,3.0459e+07,0.0001195,0,0
7.8446e-07,302.33,3.0604e+07,0.00012,0,0
7.8446e-07,302.34,3.075e+07,0.0001205,0,0
7.8446e-07,302.35,3.0895e+07,0.000121,0,0
7.8446e-07,302.36,3.1049e+07,0.0001215,0,0
7.8446e-07,302.37,3.1205e+07,0.000122,0,0
7.8446e-07,302.39,3.136e+07,0.0001225,0,0
7.8446e-07,302.4,3.1516e+07,0.000123,0,0
7.8446e-07,302.41,3.168e+07,0.0001235,0,0
7.8446e-07,302.42,3.1846e+07,0.000124,0,0
7.8446e-07,302.44,3.2011e+07,0.0001245,0,0
7.8446e-07,302.45,3.2177e+07,0.000125,0,0
7.8446e-07,302.46,3.2357e+07,0.0001255,0,0
7.8446e-07,302.48,3.2538e+07,0.000126,0,0
7.8446e-07,302.49,3.2719e+07,0.0001265,0,0
7.8446e-07,302.51,3.2902e+07,0.000127,0,0
7.8446e-07,302.52,3.3109e+07,0.0001275,0,0
7.8446e-07,302.54,3.3316e+07,0.000128,0,0
7.8446e-07,302.56,3.3523e+07,0.0001285,0,0
7.8446e-07,302.57,3.3733e+07,0.000129,0,0
7.8446e-07,302.59,3.396e+07,0.0001295,0,0
7.8446e-07,302.61,3.4186e+07,0.00013,0,0
7.8446e-07,302.62,3.4412e+07,0.0001305,0,0
7.8446e-07,302.64,3.4631e+07,0.000131,0,0
7.8446e-07,302.65,3.4832e+07,0.0001315,0,0
7.8446e-07,302.66,3.5032e+07,0.000132,0,0
7.8446e-07,302.68,3.5232e+07,0.0001325,0,0
7.8446e-07,302.69,3.5412e+07,0.000133,0,0
7.8446e-07,302.7,3.5556e+07,0.0001335,0,0
7.8446e-07,302.7,3.5701e+07,0.000134,0,0
7.8446e-07,302.71,3.5846e+07,0.0001345,0,0
7.8446e-07,302.72,3.5969e+07,0.000135,0,0
7.8446e-07,302.73,3.6067e+07,0.0001355,0,0
7.8446e-07,302.73,3.6164e+07,0.000136,0,0
7.8446e-07,302.74,3.6262e+07,0.0001365,0,0
7.8446e-07,302.74,3.634e+07,0.000137,0,0
7.8446e-07,302.74,3.6402e+07,0.0001375,0,0
7.8446e-07,302.75,3.6464e+07,0.000138,0,0
7.8446e-07,302.75,3.6526e+07,0.0001385,0,0
7.8446e-07,302.75,3.6572e+07,0.000139,0,0
7.8446e-07,302.75,3.6609e+07,0.0001395,0,0
7.8446e-07,302.76,3.6646e+07,0.00014,0,0
7.8446e-07,302.76,3.6684e+07,0.0001405,0,0
7.8446e-07,302.76,3.6709e+07,0.000141,0,0
7.8446e-07,302.76,3.6731e+07,0.0001415,0,0
7.8446e-07,302.76,3.6753e+07,0.000142,0,0
7.8446e-07,302.76,3.6775e+07,0.0001425,0,0
7.8446e-07,302.76,3.6789e+07,0.000143,0,0
7.8446e-07,302.76,3.6802e+07,0.0001435,0,0
7.8446e-07,302.76,3.6815e+07,0.000144,0,0
7.8446e-07,302.76,3.6828e+07,0.0001445,0,0
7.8446e-07,302.77,3.6836e+07,0.000145,0,0
7.8446e-07,302.77,3.6845e+07,0.0001455,0,0
7.8446e-07,302.77,3.6853e+07,0.000146,0,0
7.8446e-07,302.77,3.6862e+07,0.0001465,0,0
7.8446e-07,302.77,3.6868e+07,0.000147,0,0
7.8446e-07,302.77,3.6874e+07,0.0001475,0,0
7.8446e-07,302.77,3.688e+07,0.000148,0,0
7.8446e-07,302.77,3.6886e+07,0.0001485,0,0
7.8446e-07,302.77,3.6891e+07,0.000149,0,0
7.8446e-07,302.77,3.6896e+07,0.0001495,0,0
7.8446e-07,302.77,3.6901e+07,0.00015,0,0
7.8446e-07,302.77,3.6906e+07,0.0001505,0,0
7.8446e-07,302.77,3.6911e+07,0.000151,0,0
7.8446e-07,302.77,3.6915e+07,0.0001515,0,0
7.8446e-07,302.77,3.692e+07,0.000152,0,0
7.8446e-07,302.77,3.6925e+07,0.0001525,0,0
7.8446e-07,302.77,3.693e+07,0.000153,0,0
7.8446e-07,302.77,3.6934e+07,0.0001535,0,0
7.8446e-07,302.77,3.6939e+07,0.000154,0,0
7.8446e-07,302.77,3.6944e+07,0.0001545,0,0
7.8446e-07,302.77,3.6949e+07,0.000155,0,0
7.8446e-07,302.77,3.6955e+07,0.0001555,0,0
7.8446e-07,302.77,3.696e+07,0.000156,0,0
7.8446e-07,302.78,3.6966e+07,0.0001565,0,0
7.8446e-07,302.78,3.6972e+07,0.000157,0,0
7.8446e-07,302.78,3.6978e+07,0.0001575,0,0
7.8446e-07,302.78,3.6984e+07,0.000158,0,0
7.8446e-07,302.78,3.699e+07,0.0001585,0,0
7.8446e-07,302.78,3.6996e+07,0.000159,0,0
7.8446e-07,302.78,3.7003e+07,0.0001595,0,0
7.8446e-07,302.78,3.701e+07,0.00016,0,0
7.8446e-07,302.78,3.7016e+07,0.0001605,0,0
7.8446e-07,302.78,3.7023e+07,0.000161,0,0
7.8446e-07,302.78,3.703e+07,0.0001615,0,0
7.8446e-07,302.78,3.7037e+07,0.000162,0,0
7.8446e-07,302.78,3.7044e+07,0.0001625,0,0
7.8446e-07,302.78,3.7051e+07,0.000163,0,0
7.8446e-07,302.78,3.7058e+07,0.0001635,0,0
7.8446e-07,302.78,3.7065e+07,0.000164,0,0
7.8446e-07,302.78,3.7072e+07,0.0001645,0,0
7.8446e-07,302.78,3.708e+07,0.000165,0,0
7.8446e-07,302.78,3.7087e+07,0.0001655,0,0
7.8446e-07,302.78,3.7094e+07,0.000166,0,0
7.8446e-07,302.79,3.71e+07,0.0001665,0,0
