Time,"Tm","pressure","Points:0","Points:1","Points:2"
1.0808e-06,302.46,3.0953e+07,0,0,0
1.0808e-06,302.46,3.094e+07,5e-07,0,0
1.0808e-06,302.46,3.0901e+07,1e-06,0,0
1.0808e-06,302.46,3.0835e+07,1.5e-06,0,0
1.0808e-06,302.45,3.0736e+07,2e-06,0,0
1.0808e-06,302.44,3.061e+07,2.5e-06,0,0
1.0808e-06,302.43,3.0461e+07,3e-06,0,0
1.0808e-06,302.41,3.0286e+07,3.5e-06,0,0
1.0808e-06,302.39,3.0082e+07,4e-06,0,0
1.0808e-06,302.37,2.9848e+07,4.5e-06,0,0
1.0808e-06,302.36,2.9578e+07,5e-06,0,0
1.0808e-06,302.34,2.9299e+07,5.5e-06,0,0
1.0808e-06,302.31,2.9034e+07,6e-06,0,0
1.0808e-06,302.28,2.8746e+07,6.5e-06,0,0
1.0808e-06,302.26,2.8426e+07,7e-06,0,0
1.0808e-06,302.24,2.8093e+07,7.5e-06,0,0
1.0808e-06,302.21,2.7749e+07,8e-06,0,0
1.0808e-06,302.19,2.7396e+07,8.5e-06,0,0
1.0808e-06,302.16,2.7036e+07,9e-06,0,0
1.0808e-06,302.13,2.6666e+07,9.5e-06,0,0
1.0808e-06,302.1,2.629e+07,1e-05,0,0
1.0808e-06,302.07,2.5908e+07,1.05e-05,0,0
1.0808e-06,302.04,2.5525e+07,1.1e-05,0,0
1.0808e-06,302.01,2.5148e+07,1.15e-05,0,0
1.0808e-06,301.98,2.478e+07,1.2e-05,0,0
1.0808e-06,301.95,2.4412e+07,1.25e-05,0,0
1.0808e-06,301.93,2.4051e+07,1.3e-05,0,0
1.0808e-06,301.9,2.3686e+07,1.35e-05,0,0
1.0808e-06,301.87,2.3318e+07,1.4e-05,0,0
1.0808e-06,301.84,2.2969e+07,1.45e-05,0,0
1.0808e-06,301.81,2.2637e+07,1.5e-05,0,0
1.0808e-06,301.79,2.2428e+07,1.55e-05,0,0
1.0808e-06,301.76,2.2017e+07,1.6e-05,0,0
1.0808e-06,301.74,2.1712e+07,1.65e-05,0,0
1.0808e-06,301.72,2.1416e+07,1.7e-05,0,0
1.0808e-06,301.69,2.1123e+07,1.75e-05,0,0
1.0808e-06,301.67,2.0843e+07,1.8e-05,0,0
1.0808e-06,301.65,2.0565e+07,1.85e-05,0,0
1.0808e-06,301.63,2.0302e+07,1.9e-05,0,0
1.0808e-06,301.61,2.004e+07,1.95e-05,0,0
1.0808e-06,301.59,1.9792e+07,2e-05,0,0
1.0808e-06,301.57,1.9545e+07,2.05e-05,0,0
1.0808e-06,301.55,1.9312e+07,2.1e-05,0,0
1.0808e-06,301.53,1.908e+07,2.15e-05,0,0
1.0808e-06,301.52,1.8863e+07,2.2e-05,0,0
1.0808e-06,301.5,1.8646e+07,2.25e-05,0,0
1.0808e-06,301.48,1.8444e+07,2.3e-05,0,0
1.0808e-06,301.47,1.8244e+07,2.35e-05,0,0
1.0808e-06,301.45,1.8058e+07,2.4e-05,0,0
