Time,"Tm","pressure","Points:0","Points:1","Points:2"
1.0777e-06,302.43,3.0576e+07,0,0,0
1.0777e-06,302.43,3.0551e+07,5e-07,0,0
1.0777e-06,302.42,3.0484e+07,1e-06,0,0
1.0777e-06,302.42,3.0381e+07,1.5e-06,0,0
1.0777e-06,302.41,3.0246e+07,2e-06,0,0
1.0777e-06,302.4,3.0087e+07,2.5e-06,0,0
1.0777e-06,302.38,2.9913e+07,3e-06,0,0
1.0777e-06,302.36,2.9722e+07,3.5e-06,0,0
1.0777e-06,302.34,2.9512e+07,4e-06,0,0
1.0777e-06,302.33,2.9274e+07,4.5e-06,0,0
1.0777e-06,302.31,2.8998e+07,5e-06,0,0
1.0777e-06,302.29,2.8711e+07,5.5e-06,0,0
1.0777e-06,302.26,2.8433e+07,6e-06,0,0
1.0777e-06,302.23,2.8129e+07,6.5e-06,0,0
1.0777e-06,302.21,2.7793e+07,7e-06,0,0
1.0777e-06,302.19,2.7446e+07,7.5e-06,0,0
1.0777e-06,302.16,2.7093e+07,8e-06,0,0
1.0777e-06,302.14,2.6737e+07,8.5e-06,0,0
1.0777e-06,302.11,2.6378e+07,9e-06,0,0
1.0777e-06,302.08,2.6016e+07,9.5e-06,0,0
1.0777e-06,302.05,2.5651e+07,1e-05,0,0
1.0777e-06,302.02,2.5282e+07,1.05e-05,0,0
1.0777e-06,302,2.4911e+07,1.1e-05,0,0
1.0777e-06,301.97,2.4548e+07,1.15e-05,0,0
1.0777e-06,301.94,2.4193e+07,1.2e-05,0,0
1.0777e-06,301.91,2.3837e+07,1.25e-05,0,0
1.0777e-06,301.88,2.3486e+07,1.3e-05,0,0
1.0777e-06,301.86,2.3145e+07,1.35e-05,0,0
1.0777e-06,301.83,2.2792e+07,1.4e-05,0,0
1.0777e-06,301.8,2.2439e+07,1.45e-05,0,0
1.0777e-06,301.77,2.211e+07,1.5e-05,0,0
1.0777e-06,301.75,2.1907e+07,1.55e-05,0,0
1.0777e-06,301.73,2.1514e+07,1.6e-05,0,0
1.0777e-06,301.7,2.1222e+07,1.65e-05,0,0
1.0777e-06,301.68,2.0944e+07,1.7e-05,0,0
1.0777e-06,301.66,2.067e+07,1.75e-05,0,0
1.0777e-06,301.64,2.0413e+07,1.8e-05,0,0
1.0777e-06,301.62,2.0159e+07,1.85e-05,0,0
1.0777e-06,301.6,1.9925e+07,1.9e-05,0,0
1.0777e-06,301.59,1.9693e+07,1.95e-05,0,0
1.0777e-06,301.57,1.9481e+07,2e-05,0,0
1.0777e-06,301.55,1.9271e+07,2.05e-05,0,0
1.0777e-06,301.54,1.9081e+07,2.1e-05,0,0
1.0777e-06,301.52,1.8891e+07,2.15e-05,0,0
1.0777e-06,301.51,1.872e+07,2.2e-05,0,0
1.0777e-06,301.5,1.8551e+07,2.25e-05,0,0
1.0777e-06,301.48,1.8396e+07,2.3e-05,0,0
1.0777e-06,301.47,1.8243e+07,2.35e-05,0,0
1.0777e-06,301.46,1.8103e+07,2.4e-05,0,0
1.0777e-06,301.45,1.7964e+07,2.45e-05,0,0
1.0777e-06,301.44,1.7837e+07,2.5e-05,0,0
1.0777e-06,301.43,1.7712e+07,2.55e-05,0,0
1.0777e-06,301.42,1.7596e+07,2.6e-05,0,0
1.0777e-06,301.41,1.7483e+07,2.65e-05,0,0
1.0777e-06,301.4,1.7375e+07,2.7e-05,0,0
1.0777e-06,301.39,1.727e+07,2.75e-05,0,0
1.0777e-06,301.38,1.7168e+07,2.8e-05,0,0
1.0777e-06,301.38,1.7069e+07,2.85e-05,0,0
1.0777e-06,301.37,1.6976e+07,2.9e-05,0,0
1.0777e-06,301.36,1.6889e+07,2.95e-05,0,0
1.0777e-06,301.35,1.6808e+07,3e-05,0,0
1.0777e-06,301.35,1.6734e+07,3.05e-05,0,0
1.0777e-06,301.34,1.6666e+07,3.1e-05,0,0
1.0777e-06,301.34,1.6601e+07,3.15e-05,0,0
1.0777e-06,301.33,1.6541e+07,3.2e-05,0,0
1.0777e-06,301.33,1.6482e+07,3.25e-05,0,0
1.0777e-06,301.32,1.6424e+07,3.3e-05,0,0
1.0777e-06,301.32,1.6366e+07,3.35e-05,0,0
1.0777e-06,301.31,1.6308e+07,3.4e-05,0,0
1.0777e-06,301.3,1.6245e+07,3.45e-05,0,0
1.0777e-06,301.3,1.6181e+07,3.5e-05,0,0
1.0777e-06,301.29,1.611e+07,3.55e-05,0,0
1.0777e-06,301.28,1.6035e+07,3.6e-05,0,0
1.0777e-06,301.28,1.5957e+07,3.65e-05,0,0
1.0777e-06,301.27,1.5878e+07,3.7e-05,0,0
1.0777e-06,301.26,1.5806e+07,3.75e-05,0,0
1.0777e-06,301.26,1.5737e+07,3.8e-05,0,0
