Time,"Tm","pressure","Points:0","Points:1","Points:2"
9.8365e-07,302.08,2.5893e+07,0,0,0
9.8365e-07,302.08,2.589e+07,5e-07,0,0
9.8365e-07,302.08,2.5887e+07,1e-06,0,0
9.8365e-07,302.08,2.5877e+07,1.5e-06,0,0
9.8365e-07,302.08,2.5867e+07,2e-06,0,0
9.8365e-07,302.08,2.5855e+07,2.5e-06,0,0
9.8365e-07,302.08,2.5844e+07,3e-06,0,0
9.8365e-07,302.07,2.5832e+07,3.5e-06,0,0
9.8365e-07,302.07,2.5817e+07,4e-06,0,0
9.8365e-07,302.07,2.5789e+07,4.5e-06,0,0
9.8365e-07,302.07,2.5763e+07,5e-06,0,0
9.8365e-07,302.07,2.574e+07,5.5e-06,0,0
9.8365e-07,302.06,2.5718e+07,6e-06,0,0
9.8365e-07,302.06,2.5697e+07,6.5e-06,0,0
9.8365e-07,302.05,2.5671e+07,7e-06,0,0
9.8365e-07,302.05,2.5634e+07,7.5e-06,0,0
9.8365e-07,302.05,2.5596e+07,8e-06,0,0
9.8365e-07,302.04,2.5556e+07,8.5e-06,0,0
9.8365e-07,302.04,2.5515e+07,9e-06,0,0
9.8365e-07,302.03,2.5472e+07,9.5e-06,0,0
9.8365e-07,302.03,2.5424e+07,1e-05,0,0
9.8365e-07,302.03,2.5371e+07,1.05e-05,0,0
9.8365e-07,302.02,2.5316e+07,1.1e-05,0,0
9.8365e-07,302.01,2.526e+07,1.15e-05,0,0
9.8365e-07,302.01,2.52e+07,1.2e-05,0,0
9.8365e-07,302,2.5138e+07,1.25e-05,0,0
9.8365e-07,301.99,2.5073e+07,1.3e-05,0,0
9.8365e-07,301.99,2.5006e+07,1.35e-05,0,0
9.8365e-07,301.98,2.4938e+07,1.4e-05,0,0
9.8365e-07,301.97,2.4871e+07,1.45e-05,0,0
9.8365e-07,301.97,2.4802e+07,1.5e-05,0,0
9.8365e-07,301.96,2.4731e+07,1.55e-05,0,0
9.8365e-07,301.95,2.4658e+07,1.6e-05,0,0
9.8365e-07,301.95,2.4585e+07,1.65e-05,0,0
9.8365e-07,301.94,2.4512e+07,1.7e-05,0,0
9.8365e-07,301.94,2.4439e+07,1.75e-05,0,0
9.8365e-07,301.93,2.4368e+07,1.8e-05,0,0
9.8365e-07,301.92,2.4297e+07,1.85e-05,0,0
9.8365e-07,301.92,2.4228e+07,1.9e-05,0,0
9.8365e-07,301.91,2.4159e+07,1.95e-05,0,0
9.8365e-07,301.91,2.4089e+07,2e-05,0,0
9.8365e-07,301.9,2.402e+07,2.05e-05,0,0
9.8365e-07,301.9,2.3952e+07,2.1e-05,0,0
9.8365e-07,301.89,2.3885e+07,2.15e-05,0,0
9.8365e-07,301.89,2.3822e+07,2.2e-05,0,0
9.8365e-07,301.88,2.3759e+07,2.25e-05,0,0
9.8365e-07,301.87,2.3697e+07,2.3e-05,0,0
9.8365e-07,301.87,2.3635e+07,2.35e-05,0,0
9.8365e-07,301.86,2.3573e+07,2.4e-05,0,0
9.8365e-07,301.86,2.351e+07,2.45e-05,0,0
9.8365e-07,301.85,2.3446e+07,2.5e-05,0,0
9.8365e-07,301.85,2.338e+07,2.55e-05,0,0
9.8365e-07,301.84,2.331e+07,2.6e-05,0,0
9.8365e-07,301.83,2.3238e+07,2.65e-05,0,0
9.8365e-07,301.82,2.3159e+07,2.7e-05,0,0
9.8365e-07,301.82,2.3078e+07,2.75e-05,0,0
9.8365e-07,301.81,2.2988e+07,2.8e-05,0,0
9.8365e-07,301.8,2.2894e+07,2.85e-05,0,0
9.8365e-07,301.79,2.279e+07,2.9e-05,0,0
9.8365e-07,301.78,2.268e+07,2.95e-05,0,0
9.8365e-07,301.77,2.2561e+07,3e-05,0,0
9.8365e-07,301.76,2.2433e+07,3.05e-05,0,0
9.8365e-07,301.75,2.2295e+07,3.1e-05,0,0
9.8365e-07,301.73,2.2149e+07,3.15e-05,0,0
9.8365e-07,301.72,2.1993e+07,3.2e-05,0,0
9.8365e-07,301.71,2.1827e+07,3.25e-05,0,0
9.8365e-07,301.69,2.1652e+07,3.3e-05,0,0
9.8365e-07,301.68,2.1465e+07,3.35e-05,0,0
9.8365e-07,301.66,2.127e+07,3.4e-05,0,0
9.8365e-07,301.64,2.1062e+07,3.45e-05,0,0
9.8365e-07,301.62,2.0847e+07,3.5e-05,0,0
9.8365e-07,301.61,2.0635e+07,3.55e-05,0,0
9.8365e-07,301.59,2.0423e+07,3.6e-05,0,0
9.8365e-07,301.58,2.0232e+07,3.65e-05,0,0
9.8365e-07,301.57,2.0049e+07,3.7e-05,0,0
9.8365e-07,301.56,1.9891e+07,3.75e-05,0,0
9.8365e-07,301.54,1.974e+07,3.8e-05,0,0
9.8365e-07,301.54,1.9611e+07,3.85e-05,0,0
9.8365e-07,301.53,1.9485e+07,3.9e-05,0,0
9.8365e-07,301.52,1.9381e+07,3.95e-05,0,0
9.8365e-07,301.51,1.9279e+07,4e-05,0,0
9.8365e-07,301.51,1.9196e+07,4.05e-05,0,0
9.8365e-07,301.5,1.9114e+07,4.1e-05,0,0
9.8365e-07,301.49,1.9046e+07,4.15e-05,0,0
9.8365e-07,301.49,1.8979e+07,4.2e-05,0,0
9.8365e-07,301.48,1.8921e+07,4.25e-05,0,0
9.8365e-07,301.48,1.8863e+07,4.3e-05,0,0
9.8365e-07,301.48,1.8811e+07,4.35e-05,0,0
9.8365e-07,301.47,1.8758e+07,4.4e-05,0,0
9.8365e-07,301.47,1.8707e+07,4.45e-05,0,0
9.8365e-07,301.46,1.8656e+07,4.5e-05,0,0
9.8365e-07,301.46,1.8605e+07,4.55e-05,0,0
9.8365e-07,301.45,1.8554e+07,4.6e-05,0,0
9.8365e-07,301.45,1.8502e+07,4.65e-05,0,0
9.8365e-07,301.45,1.8449e+07,4.7e-05,0,0
9.8365e-07,301.44,1.8395e+07,4.75e-05,0,0
9.8365e-07,301.44,1.8339e+07,4.8e-05,0,0
9.8365e-07,301.43,1.828e+07,4.85e-05,0,0
9.8365e-07,301.43,1.8219e+07,4.9e-05,0,0
9.8365e-07,301.42,1.8155e+07,4.95e-05,0,0
9.8365e-07,301.41,1.809e+07,5e-05,0,0
9.8365e-07,301.41,1.8025e+07,5.05e-05,0,0
9.8365e-07,301.4,1.7963e+07,5.1e-05,0,0
9.8365e-07,301.4,1.7904e+07,5.15e-05,0,0
9.8365e-07,301.4,1.7849e+07,5.2e-05,0,0
9.8365e-07,301.39,1.7797e+07,5.25e-05,0,0
9.8365e-07,301.39,1.7749e+07,5.3e-05,0,0
9.8365e-07,301.38,1.7704e+07,5.35e-05,0,0
9.8365e-07,301.38,1.7662e+07,5.4e-05,0,0
9.8365e-07,301.38,1.7622e+07,5.45e-05,0,0
9.8365e-07,301.38,1.7585e+07,5.5e-05,0,0
9.8365e-07,301.37,1.7549e+07,5.55e-05,0,0
9.8365e-07,301.37,1.7516e+07,5.6e-05,0,0
9.8365e-07,301.37,1.7483e+07,5.65e-05,0,0
9.8365e-07,301.36,1.7451e+07,5.7e-05,0,0
9.8365e-07,301.36,1.742e+07,5.75e-05,0,0
9.8365e-07,301.36,1.739e+07,5.8e-05,0,0
9.8365e-07,301.36,1.7359e+07,5.85e-05,0,0
9.8365e-07,301.35,1.7328e+07,5.9e-05,0,0
9.8365e-07,301.35,1.7297e+07,5.95e-05,0,0
9.8365e-07,301.35,1.7264e+07,6e-05,0,0
9.8365e-07,301.35,1.7231e+07,6.05e-05,0,0
9.8365e-07,301.34,1.7196e+07,6.1e-05,0,0
9.8365e-07,301.34,1.7161e+07,6.15e-05,0,0
9.8365e-07,301.34,1.7142e+07,6.2e-05,0,0
9.8365e-07,301.34,1.7082e+07,6.25e-05,0,0
9.8365e-07,301.34,1.7038e+07,6.3e-05,0,0
9.8365e-07,301.33,1.6994e+07,6.35e-05,0,0
9.8365e-07,301.33,1.695e+07,6.4e-05,0,0
9.8365e-07,301.32,1.6905e+07,6.45e-05,0,0
9.8365e-07,301.32,1.6853e+07,6.5e-05,0,0
9.8365e-07,301.31,1.6802e+07,6.55e-05,0,0
9.8365e-07,301.31,1.675e+07,6.6e-05,0,0
9.8365e-07,301.3,1.6696e+07,6.65e-05,0,0
9.8365e-07,301.3,1.6637e+07,6.7e-05,0,0
9.8365e-07,301.3,1.6578e+07,6.75e-05,0,0
9.8365e-07,301.29,1.6519e+07,6.8e-05,0,0
9.8365e-07,301.29,1.6458e+07,6.85e-05,0,0
9.8365e-07,301.28,1.6394e+07,6.9e-05,0,0
9.8365e-07,301.27,1.6331e+07,6.95e-05,0,0
9.8365e-07,301.27,1.6267e+07,7e-05,0,0
9.8365e-07,301.26,1.6203e+07,7.05e-05,0,0
9.8365e-07,301.26,1.6137e+07,7.1e-05,0,0
9.8365e-07,301.25,1.6071e+07,7.15e-05,0,0
9.8365e-07,301.25,1.6006e+07,7.2e-05,0,0
9.8365e-07,301.24,1.5939e+07,7.25e-05,0,0
9.8365e-07,301.24,1.5872e+07,7.3e-05,0,0
9.8365e-07,301.23,1.5805e+07,7.35e-05,0,0
9.8365e-07,301.23,1.5737e+07,7.4e-05,0,0
9.8365e-07,301.22,1.5668e+07,7.45e-05,0,0
9.8365e-07,301.22,1.5598e+07,7.5e-05,0,0
9.8365e-07,301.21,1.5527e+07,7.55e-05,0,0
9.8365e-07,301.21,1.5456e+07,7.6e-05,0,0
9.8365e-07,301.2,1.5382e+07,7.65e-05,0,0
9.8365e-07,301.19,1.5306e+07,7.7e-05,0,0
9.8365e-07,301.19,1.523e+07,7.75e-05,0,0
9.8365e-07,301.18,1.5154e+07,7.8e-05,0,0
9.8365e-07,301.17,1.5073e+07,7.85e-05,0,0
9.8365e-07,301.17,1.4991e+07,7.9e-05,0,0
9.8365e-07,301.16,1.4908e+07,7.95e-05,0,0
9.8365e-07,301.15,1.4825e+07,8e-05,0,0
9.8365e-07,301.15,1.4735e+07,8.05e-05,0,0
9.8365e-07,301.14,1.4643e+07,8.1e-05,0,0
9.8365e-07,301.13,1.4552e+07,8.15e-05,0,0
9.8365e-07,301.13,1.446e+07,8.2e-05,0,0
9.8365e-07,301.12,1.4358e+07,8.25e-05,0,0
9.8365e-07,301.11,1.4255e+07,8.3e-05,0,0
9.8365e-07,301.1,1.4152e+07,8.35e-05,0,0
9.8365e-07,301.09,1.4049e+07,8.4e-05,0,0
9.8365e-07,301.08,1.3937e+07,8.45e-05,0,0
9.8365e-07,301.07,1.3826e+07,8.5e-05,0,0
9.8365e-07,301.07,1.3714e+07,8.55e-05,0,0
9.8365e-07,301.06,1.3603e+07,8.6e-05,0,0
9.8365e-07,301.05,1.3496e+07,8.65e-05,0,0
9.8365e-07,301.04,1.3389e+07,8.7e-05,0,0
9.8365e-07,301.03,1.3282e+07,8.75e-05,0,0
9.8365e-07,301.03,1.3177e+07,8.8e-05,0,0
9.8365e-07,301.02,1.3081e+07,8.85e-05,0,0
9.8365e-07,301.01,1.2986e+07,8.9e-05,0,0
9.8365e-07,301.01,1.289e+07,8.95e-05,0,0
9.8365e-07,301,1.2796e+07,9e-05,0,0
9.8365e-07,300.99,1.2706e+07,9.05e-05,0,0
9.8365e-07,300.99,1.2615e+07,9.1e-05,0,0
9.8365e-07,300.98,1.2525e+07,9.15e-05,0,0
9.8365e-07,300.97,1.2436e+07,9.2e-05,0,0
9.8365e-07,300.97,1.2349e+07,9.25e-05,0,0
9.8365e-07,300.96,1.2262e+07,9.3e-05,0,0
9.8365e-07,300.96,1.2175e+07,9.35e-05,0,0
9.8365e-07,300.97,1.202e+07,9.4e-05,0,0
9.8365e-07,300.96,1.1979e+07,9.45e-05,0,0
9.8365e-07,300.96,1.1916e+07,9.5e-05,0,0
9.8365e-07,300.95,1.1836e+07,9.55e-05,0,0
9.8365e-07,300.95,1.1758e+07,9.6e-05,0,0
9.8365e-07,300.94,1.1681e+07,9.65e-05,0,0
9.8365e-07,300.94,1.1608e+07,9.7e-05,0,0
9.8365e-07,300.93,1.1537e+07,9.75e-05,0,0
9.8365e-07,300.93,1.1471e+07,9.8e-05,0,0
