Time,"Tm","pressure","Points:0","Points:1","Points:2"
1.0798e-06,302.46,3.0953e+07,0,0,0
1.0798e-06,302.46,3.0934e+07,5e-07,0,0
1.0798e-06,302.46,3.0881e+07,1e-06,0,0
1.0798e-06,302.45,3.0795e+07,1.5e-06,0,0
1.0798e-06,302.44,3.0678e+07,2e-06,0,0
1.0798e-06,302.44,3.0537e+07,2.5e-06,0,0
1.0798e-06,302.42,3.0382e+07,3e-06,0,0
1.0798e-06,302.4,3.0208e+07,3.5e-06,0,0
1.0798e-06,302.39,3.0011e+07,4e-06,0,0
1.0798e-06,302.37,2.9785e+07,4.5e-06,0,0
1.0798e-06,302.36,2.952e+07,5e-06,0,0
1.0798e-06,302.34,2.9243e+07,5.5e-06,0,0
1.0798e-06,302.31,2.8974e+07,6e-06,0,0
1.0798e-06,302.28,2.8678e+07,6.5e-06,0,0
1.0798e-06,302.25,2.8346e+07,7e-06,0,0
1.0798e-06,302.23,2.7997e+07,7.5e-06,0,0
1.0798e-06,302.2,2.7637e+07,8e-06,0,0
1.0798e-06,302.18,2.7271e+07,8.5e-06,0,0
1.0798e-06,302.15,2.6902e+07,9e-06,0,0
1.0798e-06,302.12,2.6528e+07,9.5e-06,0,0
1.0798e-06,302.09,2.6151e+07,1e-05,0,0
1.0798e-06,302.06,2.5769e+07,1.05e-05,0,0
1.0798e-06,302.03,2.5384e+07,1.1e-05,0,0
1.0798e-06,302,2.5005e+07,1.15e-05,0,0
1.0798e-06,301.97,2.4632e+07,1.2e-05,0,0
1.0798e-06,301.94,2.4258e+07,1.25e-05,0,0
1.0798e-06,301.91,2.3889e+07,1.3e-05,0,0
1.0798e-06,301.88,2.3521e+07,1.35e-05,0,0
1.0798e-06,301.85,2.315e+07,1.4e-05,0,0
1.0798e-06,301.83,2.2796e+07,1.45e-05,0,0
1.0798e-06,301.8,2.2463e+07,1.5e-05,0,0
1.0798e-06,301.78,2.2256e+07,1.55e-05,0,0
1.0798e-06,301.75,2.1855e+07,1.6e-05,0,0
1.0798e-06,301.73,2.1556e+07,1.65e-05,0,0
1.0798e-06,301.7,2.1265e+07,1.7e-05,0,0
1.0798e-06,301.68,2.0976e+07,1.75e-05,0,0
1.0798e-06,301.66,2.0698e+07,1.8e-05,0,0
1.0798e-06,301.64,2.0422e+07,1.85e-05,0,0
1.0798e-06,301.62,2.0159e+07,1.9e-05,0,0
1.0798e-06,301.6,1.9898e+07,1.95e-05,0,0
1.0798e-06,301.58,1.9654e+07,2e-05,0,0
1.0798e-06,301.56,1.9412e+07,2.05e-05,0,0
1.0798e-06,301.54,1.9188e+07,2.1e-05,0,0
1.0798e-06,301.53,1.8966e+07,2.15e-05,0,0
1.0798e-06,301.51,1.8761e+07,2.2e-05,0,0
1.0798e-06,301.49,1.8559e+07,2.25e-05,0,0
1.0798e-06,301.48,1.8372e+07,2.3e-05,0,0
1.0798e-06,301.47,1.8189e+07,2.35e-05,0,0
1.0798e-06,301.45,1.8021e+07,2.4e-05,0,0
1.0798e-06,301.44,1.7857e+07,2.45e-05,0,0
1.0798e-06,301.43,1.771e+07,2.5e-05,0,0
1.0798e-06,301.42,1.7568e+07,2.55e-05,0,0
1.0798e-06,301.41,1.744e+07,2.6e-05,0,0
1.0798e-06,301.4,1.7315e+07,2.65e-05,0,0
1.0798e-06,301.39,1.7202e+07,2.7e-05,0,0
1.0798e-06,301.38,1.7092e+07,2.75e-05,0,0
1.0798e-06,301.37,1.6991e+07,2.8e-05,0,0
1.0798e-06,301.36,1.6892e+07,2.85e-05,0,0
1.0798e-06,301.35,1.6799e+07,2.9e-05,0,0
1.0798e-06,301.35,1.6708e+07,2.95e-05,0,0
1.0798e-06,301.34,1.662e+07,3e-05,0,0
1.0798e-06,301.33,1.6533e+07,3.05e-05,0,0
1.0798e-06,301.32,1.6449e+07,3.1e-05,0,0
1.0798e-06,301.32,1.6368e+07,3.15e-05,0,0
1.0798e-06,301.31,1.629e+07,3.2e-05,0,0
1.0798e-06,301.31,1.6218e+07,3.25e-05,0,0
1.0798e-06,301.3,1.6152e+07,3.3e-05,0,0
1.0798e-06,301.29,1.6092e+07,3.35e-05,0,0
1.0798e-06,301.29,1.6037e+07,3.4e-05,0,0
1.0798e-06,301.29,1.5988e+07,3.45e-05,0,0
1.0798e-06,301.28,1.5941e+07,3.5e-05,0,0
1.0798e-06,301.28,1.5898e+07,3.55e-05,0,0
1.0798e-06,301.27,1.5856e+07,3.6e-05,0,0
1.0798e-06,301.27,1.5814e+07,3.65e-05,0,0
1.0798e-06,301.26,1.5771e+07,3.7e-05,0,0
1.0798e-06,301.26,1.5725e+07,3.75e-05,0,0
1.0798e-06,301.25,1.5677e+07,3.8e-05,0,0
1.0798e-06,301.25,1.5619e+07,3.85e-05,0,0
1.0798e-06,301.24,1.5558e+07,3.9e-05,0,0
1.0798e-06,301.24,1.5489e+07,3.95e-05,0,0
1.0798e-06,301.23,1.5419e+07,4e-05,0,0
1.0798e-06,301.23,1.5353e+07,4.05e-05,0,0
1.0798e-06,301.22,1.5287e+07,4.1e-05,0,0
1.0798e-06,301.22,1.5234e+07,4.15e-05,0,0
1.0798e-06,301.21,1.5182e+07,4.2e-05,0,0
1.0798e-06,301.21,1.5141e+07,4.25e-05,0,0
1.0798e-06,301.2,1.5101e+07,4.3e-05,0,0
1.0798e-06,301.2,1.507e+07,4.35e-05,0,0
1.0798e-06,301.2,1.504e+07,4.4e-05,0,0
1.0798e-06,301.2,1.5017e+07,4.45e-05,0,0
1.0798e-06,301.2,1.4994e+07,4.5e-05,0,0
1.0798e-06,301.19,1.4975e+07,4.55e-05,0,0
1.0798e-06,301.19,1.4958e+07,4.6e-05,0,0
1.0798e-06,301.19,1.4942e+07,4.65e-05,0,0
1.0798e-06,301.19,1.4927e+07,4.7e-05,0,0
1.0798e-06,301.19,1.4913e+07,4.75e-05,0,0
1.0798e-06,301.18,1.49e+07,4.8e-05,0,0
1.0798e-06,301.18,1.4887e+07,4.85e-05,0,0
1.0798e-06,301.18,1.4873e+07,4.9e-05,0,0
1.0798e-06,301.18,1.4858e+07,4.95e-05,0,0
1.0798e-06,301.18,1.484e+07,5e-05,0,0
1.0798e-06,301.17,1.4819e+07,5.05e-05,0,0
1.0798e-06,301.17,1.4793e+07,5.1e-05,0,0
1.0798e-06,301.17,1.4761e+07,5.15e-05,0,0
1.0798e-06,301.17,1.4725e+07,5.2e-05,0,0
1.0798e-06,301.16,1.4685e+07,5.25e-05,0,0
1.0798e-06,301.16,1.4645e+07,5.3e-05,0,0
1.0798e-06,301.16,1.4607e+07,5.35e-05,0,0
1.0798e-06,301.15,1.4574e+07,5.4e-05,0,0
1.0798e-06,301.15,1.4545e+07,5.45e-05,0,0
1.0798e-06,301.15,1.452e+07,5.5e-05,0,0
1.0798e-06,301.15,1.4497e+07,5.55e-05,0,0
1.0798e-06,301.14,1.4477e+07,5.6e-05,0,0
1.0798e-06,301.14,1.4457e+07,5.65e-05,0,0
1.0798e-06,301.14,1.4442e+07,5.7e-05,0,0
1.0798e-06,301.14,1.4428e+07,5.75e-05,0,0
1.0798e-06,301.14,1.4419e+07,5.8e-05,0,0
1.0798e-06,301.14,1.4412e+07,5.85e-05,0,0
1.0798e-06,301.14,1.4408e+07,5.9e-05,0,0
1.0798e-06,301.14,1.4405e+07,5.95e-05,0,0
1.0798e-06,301.14,1.4405e+07,6e-05,0,0
1.0798e-06,301.14,1.4405e+07,6.05e-05,0,0
1.0798e-06,301.14,1.4407e+07,6.1e-05,0,0
1.0798e-06,301.14,1.4409e+07,6.15e-05,0,0
1.0798e-06,301.14,1.4411e+07,6.2e-05,0,0
1.0798e-06,301.15,1.4422e+07,6.25e-05,0,0
1.0798e-06,301.15,1.4429e+07,6.3e-05,0,0
1.0798e-06,301.15,1.4437e+07,6.35e-05,0,0
1.0798e-06,301.15,1.4444e+07,6.4e-05,0,0
1.0798e-06,301.15,1.4451e+07,6.45e-05,0,0
1.0798e-06,301.15,1.446e+07,6.5e-05,0,0
1.0798e-06,301.15,1.4469e+07,6.55e-05,0,0
1.0798e-06,301.15,1.4477e+07,6.6e-05,0,0
1.0798e-06,301.16,1.4486e+07,6.65e-05,0,0
1.0798e-06,301.16,1.4497e+07,6.7e-05,0,0
1.0798e-06,301.16,1.4507e+07,6.75e-05,0,0
1.0798e-06,301.16,1.4517e+07,6.8e-05,0,0
1.0798e-06,301.16,1.453e+07,6.85e-05,0,0
1.0798e-06,301.16,1.455e+07,6.9e-05,0,0
1.0798e-06,301.16,1.457e+07,6.95e-05,0,0
1.0798e-06,301.16,1.459e+07,7e-05,0,0
1.0798e-06,301.17,1.4618e+07,7.05e-05,0,0
1.0798e-06,301.17,1.4658e+07,7.1e-05,0,0
1.0798e-06,301.17,1.4699e+07,7.15e-05,0,0
1.0798e-06,301.18,1.474e+07,7.2e-05,0,0
1.0798e-06,301.18,1.4791e+07,7.25e-05,0,0
1.0798e-06,301.19,1.4855e+07,7.3e-05,0,0
1.0798e-06,301.19,1.4919e+07,7.35e-05,0,0
1.0798e-06,301.2,1.4984e+07,7.4e-05,0,0
1.0798e-06,301.2,1.5052e+07,7.45e-05,0,0
1.0798e-06,301.21,1.5124e+07,7.5e-05,0,0
1.0798e-06,301.22,1.5196e+07,7.55e-05,0,0
1.0798e-06,301.22,1.5267e+07,7.6e-05,0,0
1.0798e-06,301.23,1.5333e+07,7.65e-05,0,0
1.0798e-06,301.23,1.5394e+07,7.7e-05,0,0
1.0798e-06,301.23,1.5456e+07,7.75e-05,0,0
1.0798e-06,301.24,1.5518e+07,7.8e-05,0,0
1.0798e-06,301.24,1.5567e+07,7.85e-05,0,0
1.0798e-06,301.24,1.5611e+07,7.9e-05,0,0
1.0798e-06,301.25,1.5656e+07,7.95e-05,0,0
1.0798e-06,301.25,1.5701e+07,8e-05,0,0
1.0798e-06,301.25,1.5732e+07,8.05e-05,0,0
1.0798e-06,301.25,1.576e+07,8.1e-05,0,0
1.0798e-06,301.25,1.5789e+07,8.15e-05,0,0
1.0798e-06,301.25,1.5817e+07,8.2e-05,0,0
1.0798e-06,301.26,1.5839e+07,8.25e-05,0,0
1.0798e-06,301.26,1.5861e+07,8.3e-05,0,0
1.0798e-06,301.26,1.5882e+07,8.35e-05,0,0
1.0798e-06,301.26,1.5904e+07,8.4e-05,0,0
