Time,"Tm","pressure","Points:0","Points:1","Points:2"
9.5632e-07,301.23,1.4712e+07,0,0,0
9.5632e-07,301.23,1.4705e+07,5e-07,0,0
9.5632e-07,301.23,1.4698e+07,1e-06,0,0
9.5632e-07,301.23,1.4679e+07,1.5e-06,0,0
9.5632e-07,301.23,1.4661e+07,2e-06,0,0
9.5632e-07,301.23,1.464e+07,2.5e-06,0,0
9.5632e-07,301.23,1.4619e+07,3e-06,0,0
9.5632e-07,301.22,1.4597e+07,3.5e-06,0,0
9.5632e-07,301.22,1.4574e+07,4e-06,0,0
9.5632e-07,301.22,1.4539e+07,4.5e-06,0,0
9.5632e-07,301.22,1.4505e+07,5e-06,0,0
9.5632e-07,301.21,1.4478e+07,5.5e-06,0,0
9.5632e-07,301.21,1.4452e+07,6e-06,0,0
9.5632e-07,301.2,1.4431e+07,6.5e-06,0,0
9.5632e-07,301.2,1.4407e+07,7e-06,0,0
9.5632e-07,301.2,1.4375e+07,7.5e-06,0,0
9.5632e-07,301.2,1.4344e+07,8e-06,0,0
9.5632e-07,301.2,1.4315e+07,8.5e-06,0,0
9.5632e-07,301.19,1.4287e+07,9e-06,0,0
9.5632e-07,301.19,1.426e+07,9.5e-06,0,0
9.5632e-07,301.19,1.4231e+07,1e-05,0,0
9.5632e-07,301.18,1.42e+07,1.05e-05,0,0
9.5632e-07,301.18,1.4168e+07,1.1e-05,0,0
9.5632e-07,301.18,1.4136e+07,1.15e-05,0,0
9.5632e-07,301.17,1.4103e+07,1.2e-05,0,0
9.5632e-07,301.17,1.4067e+07,1.25e-05,0,0
9.5632e-07,301.16,1.4028e+07,1.3e-05,0,0
9.5632e-07,301.16,1.3986e+07,1.35e-05,0,0
9.5632e-07,301.15,1.3943e+07,1.4e-05,0,0
9.5632e-07,301.15,1.3899e+07,1.45e-05,0,0
9.5632e-07,301.14,1.385e+07,1.5e-05,0,0
9.5632e-07,301.13,1.3799e+07,1.55e-05,0,0
9.5632e-07,301.13,1.3743e+07,1.6e-05,0,0
9.5632e-07,301.12,1.3686e+07,1.65e-05,0,0
9.5632e-07,301.12,1.3625e+07,1.7e-05,0,0
9.5632e-07,301.11,1.3563e+07,1.75e-05,0,0
9.5632e-07,301.11,1.35e+07,1.8e-05,0,0
9.5632e-07,301.1,1.3436e+07,1.85e-05,0,0
9.5632e-07,301.09,1.3369e+07,1.9e-05,0,0
9.5632e-07,301.09,1.3302e+07,1.95e-05,0,0
9.5632e-07,301.08,1.323e+07,2e-05,0,0
9.5632e-07,301.08,1.3158e+07,2.05e-05,0,0
9.5632e-07,301.07,1.3083e+07,2.1e-05,0,0
9.5632e-07,301.06,1.3007e+07,2.15e-05,0,0
9.5632e-07,301.06,1.2926e+07,2.2e-05,0,0
9.5632e-07,301.05,1.2845e+07,2.25e-05,0,0
9.5632e-07,301.04,1.2756e+07,2.3e-05,0,0
9.5632e-07,301.03,1.2667e+07,2.35e-05,0,0
9.5632e-07,301.02,1.257e+07,2.4e-05,0,0
9.5632e-07,301.02,1.2473e+07,2.45e-05,0,0
9.5632e-07,301.01,1.2371e+07,2.5e-05,0,0
9.5632e-07,301,1.2268e+07,2.55e-05,0,0
9.5632e-07,300.99,1.2164e+07,2.6e-05,0,0
9.5632e-07,300.98,1.206e+07,2.65e-05,0,0
9.5632e-07,300.97,1.1955e+07,2.7e-05,0,0
9.5632e-07,300.96,1.1848e+07,2.75e-05,0,0
9.5632e-07,300.95,1.1739e+07,2.8e-05,0,0
9.5632e-07,300.94,1.1628e+07,2.85e-05,0,0
9.5632e-07,300.93,1.1515e+07,2.9e-05,0,0
9.5632e-07,300.92,1.14e+07,2.95e-05,0,0
9.5632e-07,300.91,1.1282e+07,3e-05,0,0
9.5632e-07,300.9,1.1164e+07,3.05e-05,0,0
9.5632e-07,300.89,1.1045e+07,3.1e-05,0,0
9.5632e-07,300.89,1.0927e+07,3.15e-05,0,0
9.5632e-07,300.88,1.0809e+07,3.2e-05,0,0
9.5632e-07,300.87,1.0692e+07,3.25e-05,0,0
9.5632e-07,300.86,1.0577e+07,3.3e-05,0,0
9.5632e-07,300.85,1.0464e+07,3.35e-05,0,0
9.5632e-07,300.84,1.0354e+07,3.4e-05,0,0
9.5632e-07,300.83,1.0247e+07,3.45e-05,0,0
9.5632e-07,300.82,1.0144e+07,3.5e-05,0,0
9.5632e-07,300.81,1.0045e+07,3.55e-05,0,0
9.5632e-07,300.81,9.9489e+06,3.6e-05,0,0
9.5632e-07,300.8,9.8575e+06,3.65e-05,0,0
9.5632e-07,300.79,9.7679e+06,3.7e-05,0,0
9.5632e-07,300.79,9.6831e+06,3.75e-05,0,0
9.5632e-07,300.78,9.5997e+06,3.8e-05,0,0
9.5632e-07,300.77,9.5219e+06,3.85e-05,0,0
9.5632e-07,300.77,9.4452e+06,3.9e-05,0,0
9.5632e-07,300.76,9.3739e+06,3.95e-05,0,0
9.5632e-07,300.75,9.3033e+06,4e-05,0,0
9.5632e-07,300.75,9.2371e+06,4.05e-05,0,0
