Time,"Tm","pressure","Points:0","Points:1","Points:2"
1.0192e-06,302.96,3.8026e+07,0,0,0
1.0192e-06,302.96,3.8011e+07,5e-07,0,0
1.0192e-06,302.95,3.7972e+07,1e-06,0,0
1.0192e-06,302.95,3.7911e+07,1.5e-06,0,0
1.0192e-06,302.95,3.7832e+07,2e-06,0,0
1.0192e-06,302.94,3.7742e+07,2.5e-06,0,0
1.0192e-06,302.93,3.7651e+07,3e-06,0,0
1.0192e-06,302.92,3.7558e+07,3.5e-06,0,0
1.0192e-06,302.91,3.746e+07,4e-06,0,0
1.0192e-06,302.9,3.735e+07,4.5e-06,0,0
1.0192e-06,302.9,3.7218e+07,5e-06,0,0
1.0192e-06,302.9,3.7089e+07,5.5e-06,0,0
1.0192e-06,302.88,3.6983e+07,6e-06,0,0
1.0192e-06,302.86,3.6863e+07,6.5e-06,0,0
1.0192e-06,302.86,3.6718e+07,7e-06,0,0
1.0192e-06,302.85,3.6569e+07,7.5e-06,0,0
1.0192e-06,302.84,3.6422e+07,8e-06,0,0
1.0192e-06,302.83,3.628e+07,8.5e-06,0,0
1.0192e-06,302.82,3.6145e+07,9e-06,0,0
1.0192e-06,302.81,3.6017e+07,9.5e-06,0,0
1.0192e-06,302.8,3.5893e+07,1e-05,0,0
1.0192e-06,302.79,3.5771e+07,1.05e-05,0,0
1.0192e-06,302.79,3.5646e+07,1.1e-05,0,0
1.0192e-06,302.77,3.5521e+07,1.15e-05,0,0
1.0192e-06,302.76,3.5394e+07,1.2e-05,0,0
1.0192e-06,302.75,3.5255e+07,1.25e-05,0,0
1.0192e-06,302.74,3.5116e+07,1.3e-05,0,0
1.0192e-06,302.73,3.4989e+07,1.35e-05,0,0
1.0192e-06,302.72,3.4878e+07,1.4e-05,0,0
1.0192e-06,302.71,3.4782e+07,1.45e-05,0,0
1.0192e-06,302.71,3.47e+07,1.5e-05,0,0
1.0192e-06,302.7,3.4652e+07,1.55e-05,0,0
1.0192e-06,302.7,3.4618e+07,1.6e-05,0,0
1.0192e-06,302.7,3.4567e+07,1.65e-05,0,0
1.0192e-06,302.7,3.4534e+07,1.7e-05,0,0
1.0192e-06,302.7,3.4505e+07,1.75e-05,0,0
1.0192e-06,302.7,3.4486e+07,1.8e-05,0,0
1.0192e-06,302.7,3.4468e+07,1.85e-05,0,0
1.0192e-06,302.7,3.4454e+07,1.9e-05,0,0
1.0192e-06,302.69,3.444e+07,1.95e-05,0,0
1.0192e-06,302.69,3.4425e+07,2e-05,0,0
1.0192e-06,302.69,3.441e+07,2.05e-05,0,0
1.0192e-06,302.69,3.4386e+07,2.1e-05,0,0
1.0192e-06,302.69,3.436e+07,2.15e-05,0,0
1.0192e-06,302.68,3.4325e+07,2.2e-05,0,0
1.0192e-06,302.68,3.4289e+07,2.25e-05,0,0
1.0192e-06,302.68,3.4246e+07,2.3e-05,0,0
