Time,"Tm","pressure","Points:0","Points:1","Points:2"
1.025e-06,303.38,4.3279e+07,0,0,0
1.025e-06,303.38,4.3277e+07,5e-07,0,0
1.025e-06,303.38,4.327e+07,1e-06,0,0
1.025e-06,303.38,4.3253e+07,1.5e-06,0,0
1.025e-06,303.38,4.3226e+07,2e-06,0,0
1.025e-06,303.38,4.3194e+07,2.5e-06,0,0
1.025e-06,303.38,4.3167e+07,3e-06,0,0
1.025e-06,303.37,4.3143e+07,3.5e-06,0,0
1.025e-06,303.37,4.3124e+07,4e-06,0,0
1.025e-06,303.36,4.3104e+07,4.5e-06,0,0
1.025e-06,303.37,4.3074e+07,5e-06,0,0
1.025e-06,303.37,4.3061e+07,5.5e-06,0,0
1.025e-06,303.36,4.3083e+07,6e-06,0,0
1.025e-06,303.35,4.3098e+07,6.5e-06,0,0
1.025e-06,303.36,4.3092e+07,7e-06,0,0
1.025e-06,303.36,4.3083e+07,7.5e-06,0,0
1.025e-06,303.36,4.3069e+07,8e-06,0,0
1.025e-06,303.36,4.3051e+07,8.5e-06,0,0
1.025e-06,303.35,4.3026e+07,9e-06,0,0
1.025e-06,303.35,4.2992e+07,9.5e-06,0,0
1.025e-06,303.34,4.2947e+07,1e-05,0,0
1.025e-06,303.34,4.289e+07,1.05e-05,0,0
1.025e-06,303.33,4.2821e+07,1.1e-05,0,0
1.025e-06,303.32,4.2749e+07,1.15e-05,0,0
1.025e-06,303.31,4.2666e+07,1.2e-05,0,0
1.025e-06,303.3,4.2558e+07,1.25e-05,0,0
1.025e-06,303.29,4.2426e+07,1.3e-05,0,0
1.025e-06,303.28,4.2279e+07,1.35e-05,0,0
1.025e-06,303.26,4.2119e+07,1.4e-05,0,0
1.025e-06,303.24,4.194e+07,1.45e-05,0,0
1.025e-06,303.22,4.1735e+07,1.5e-05,0,0
1.025e-06,303.21,4.1593e+07,1.55e-05,0,0
1.025e-06,303.17,4.116e+07,1.6e-05,0,0
1.025e-06,303.14,4.0863e+07,1.65e-05,0,0
1.025e-06,303.11,4.0505e+07,1.7e-05,0,0
1.025e-06,303.08,4.0132e+07,1.75e-05,0,0
1.025e-06,303.05,3.9717e+07,1.8e-05,0,0
1.025e-06,303.01,3.9295e+07,1.85e-05,0,0
1.025e-06,302.98,3.8853e+07,1.9e-05,0,0
1.025e-06,302.94,3.8409e+07,1.95e-05,0,0
1.025e-06,302.91,3.7949e+07,2e-05,0,0
1.025e-06,302.87,3.7487e+07,2.05e-05,0,0
1.025e-06,302.84,3.7033e+07,2.1e-05,0,0
1.025e-06,302.8,3.6581e+07,2.15e-05,0,0
1.025e-06,302.77,3.6151e+07,2.2e-05,0,0
1.025e-06,302.74,3.5724e+07,2.25e-05,0,0
1.025e-06,302.72,3.5332e+07,2.3e-05,0,0
1.025e-06,302.69,3.4945e+07,2.35e-05,0,0
1.025e-06,302.67,3.4599e+07,2.4e-05,0,0
1.025e-06,302.64,3.4261e+07,2.45e-05,0,0
1.025e-06,302.62,3.396e+07,2.5e-05,0,0
1.025e-06,302.6,3.3668e+07,2.55e-05,0,0
1.025e-06,302.58,3.3406e+07,2.6e-05,0,0
1.025e-06,302.56,3.3154e+07,2.65e-05,0,0
1.025e-06,302.55,3.2929e+07,2.7e-05,0,0
1.025e-06,302.53,3.2716e+07,2.75e-05,0,0
1.025e-06,302.52,3.2527e+07,2.8e-05,0,0
1.025e-06,302.51,3.2349e+07,2.85e-05,0,0
1.025e-06,302.5,3.2192e+07,2.9e-05,0,0
1.025e-06,302.49,3.2046e+07,2.95e-05,0,0
1.025e-06,302.48,3.1915e+07,3e-05,0,0
1.025e-06,302.47,3.1793e+07,3.05e-05,0,0
1.025e-06,302.46,3.1681e+07,3.1e-05,0,0
1.025e-06,302.45,3.1576e+07,3.15e-05,0,0
1.025e-06,302.44,3.1477e+07,3.2e-05,0,0
1.025e-06,302.44,3.1381e+07,3.25e-05,0,0
1.025e-06,302.43,3.1287e+07,3.3e-05,0,0
1.025e-06,302.42,3.1195e+07,3.35e-05,0,0
1.025e-06,302.41,3.1104e+07,3.4e-05,0,0
1.025e-06,302.41,3.1011e+07,3.45e-05,0,0
1.025e-06,302.4,3.0919e+07,3.5e-05,0,0
1.025e-06,302.39,3.0823e+07,3.55e-05,0,0
1.025e-06,302.38,3.0727e+07,3.6e-05,0,0
1.025e-06,302.37,3.0626e+07,3.65e-05,0,0
1.025e-06,302.36,3.0524e+07,3.7e-05,0,0
1.025e-06,302.36,3.0418e+07,3.75e-05,0,0
1.025e-06,302.35,3.031e+07,3.8e-05,0,0
1.025e-06,302.34,3.0198e+07,3.85e-05,0,0
1.025e-06,302.33,3.0085e+07,3.9e-05,0,0
1.025e-06,302.32,2.9966e+07,3.95e-05,0,0
1.025e-06,302.31,2.9846e+07,4e-05,0,0
1.025e-06,302.3,2.9718e+07,4.05e-05,0,0
1.025e-06,302.29,2.9589e+07,4.1e-05,0,0
1.025e-06,302.27,2.9448e+07,4.15e-05,0,0
1.025e-06,302.26,2.9306e+07,4.2e-05,0,0
1.025e-06,302.25,2.9164e+07,4.25e-05,0,0
1.025e-06,302.24,2.9024e+07,4.3e-05,0,0
1.025e-06,302.23,2.8902e+07,4.35e-05,0,0
1.025e-06,302.22,2.8784e+07,4.4e-05,0,0
1.025e-06,302.22,2.8691e+07,4.45e-05,0,0
1.025e-06,302.21,2.8601e+07,4.5e-05,0,0
1.025e-06,302.21,2.8535e+07,4.55e-05,0,0
1.025e-06,302.2,2.8473e+07,4.6e-05,0,0
1.025e-06,302.2,2.8429e+07,4.65e-05,0,0
1.025e-06,302.2,2.8389e+07,4.7e-05,0,0
1.025e-06,302.19,2.8362e+07,4.75e-05,0,0
1.025e-06,302.19,2.8336e+07,4.8e-05,0,0
1.025e-06,302.19,2.8315e+07,4.85e-05,0,0
1.025e-06,302.19,2.8294e+07,4.9e-05,0,0
1.025e-06,302.19,2.8275e+07,4.95e-05,0,0
1.025e-06,302.18,2.8254e+07,5e-05,0,0
1.025e-06,302.18,2.8232e+07,5.05e-05,0,0
1.025e-06,302.18,2.8208e+07,5.1e-05,0,0
1.025e-06,302.18,2.8181e+07,5.15e-05,0,0
1.025e-06,302.18,2.8156e+07,5.2e-05,0,0
1.025e-06,302.17,2.813e+07,5.25e-05,0,0
1.025e-06,302.17,2.811e+07,5.3e-05,0,0
1.025e-06,302.17,2.8095e+07,5.35e-05,0,0
1.025e-06,302.17,2.8087e+07,5.4e-05,0,0
1.025e-06,302.17,2.8086e+07,5.45e-05,0,0
1.025e-06,302.17,2.8097e+07,5.5e-05,0,0
1.025e-06,302.17,2.8115e+07,5.55e-05,0,0
1.025e-06,302.18,2.8151e+07,5.6e-05,0,0
1.025e-06,302.18,2.8195e+07,5.65e-05,0,0
1.025e-06,302.19,2.8256e+07,5.7e-05,0,0
1.025e-06,302.19,2.8323e+07,5.75e-05,0,0
1.025e-06,302.2,2.84e+07,5.8e-05,0,0
1.025e-06,302.2,2.848e+07,5.85e-05,0,0
