Time,"Tm","pressure","Points:0","Points:1","Points:2"
1.0124e-06,303.75,4.7955e+07,0,0,0
1.0124e-06,303.75,4.7956e+07,5e-07,0,0
1.0124e-06,303.75,4.7955e+07,1e-06,0,0
1.0124e-06,303.75,4.7945e+07,1.5e-06,0,0
1.0124e-06,303.75,4.7921e+07,2e-06,0,0
1.0124e-06,303.74,4.7884e+07,2.5e-06,0,0
1.0124e-06,303.74,4.784e+07,3e-06,0,0
1.0124e-06,303.73,4.7782e+07,3.5e-06,0,0
1.0124e-06,303.72,4.7706e+07,4e-06,0,0
1.0124e-06,303.71,4.7607e+07,4.5e-06,0,0
1.0124e-06,303.7,4.7473e+07,5e-06,0,0
1.0124e-06,303.69,4.7331e+07,5.5e-06,0,0
1.0124e-06,303.67,4.7199e+07,6e-06,0,0
1.0124e-06,303.65,4.7038e+07,6.5e-06,0,0
1.0124e-06,303.64,4.6836e+07,7e-06,0,0
1.0124e-06,303.62,4.661e+07,7.5e-06,0,0
1.0124e-06,303.6,4.6365e+07,8e-06,0,0
1.0124e-06,303.58,4.6106e+07,8.5e-06,0,0
1.0124e-06,303.56,4.5836e+07,9e-06,0,0
1.0124e-06,303.53,4.5555e+07,9.5e-06,0,0
1.0124e-06,303.51,4.5261e+07,1e-05,0,0
1.0124e-06,303.48,4.4954e+07,1.05e-05,0,0
1.0124e-06,303.46,4.4635e+07,1.1e-05,0,0
1.0124e-06,303.43,4.4313e+07,1.15e-05,0,0
1.0124e-06,303.4,4.3989e+07,1.2e-05,0,0
1.0124e-06,303.37,4.3655e+07,1.25e-05,0,0
1.0124e-06,303.35,4.3313e+07,1.3e-05,0,0
1.0124e-06,303.32,4.2974e+07,1.35e-05,0,0
1.0124e-06,303.29,4.2639e+07,1.4e-05,0,0
1.0124e-06,303.27,4.2306e+07,1.45e-05,0,0
1.0124e-06,303.24,4.1975e+07,1.5e-05,0,0
1.0124e-06,303.22,4.1764e+07,1.55e-05,0,0
1.0124e-06,303.19,4.129e+07,1.6e-05,0,0
1.0124e-06,303.16,4.0958e+07,1.65e-05,0,0
1.0124e-06,303.14,4.0631e+07,1.7e-05,0,0
1.0124e-06,303.11,4.0306e+07,1.75e-05,0,0
1.0124e-06,303.09,3.9995e+07,1.8e-05,0,0
1.0124e-06,303.07,3.9686e+07,1.85e-05,0,0
1.0124e-06,303.05,3.9399e+07,1.9e-05,0,0
1.0124e-06,303.02,3.9115e+07,1.95e-05,0,0
1.0124e-06,303.01,3.8858e+07,2e-05,0,0
1.0124e-06,302.99,3.8603e+07,2.05e-05,0,0
1.0124e-06,302.97,3.837e+07,2.1e-05,0,0
1.0124e-06,302.95,3.8137e+07,2.15e-05,0,0
1.0124e-06,302.93,3.7922e+07,2.2e-05,0,0
1.0124e-06,302.92,3.7708e+07,2.25e-05,0,0
1.0124e-06,302.9,3.7508e+07,2.3e-05,0,0
1.0124e-06,302.89,3.7308e+07,2.35e-05,0,0
1.0124e-06,302.87,3.7119e+07,2.4e-05,0,0
1.0124e-06,302.86,3.6931e+07,2.45e-05,0,0
1.0124e-06,302.84,3.6749e+07,2.5e-05,0,0
1.0124e-06,302.83,3.6567e+07,2.55e-05,0,0
1.0124e-06,302.81,3.6388e+07,2.6e-05,0,0
1.0124e-06,302.8,3.6209e+07,2.65e-05,0,0
1.0124e-06,302.78,3.6029e+07,2.7e-05,0,0
1.0124e-06,302.77,3.5849e+07,2.75e-05,0,0
1.0124e-06,302.75,3.5667e+07,2.8e-05,0,0
1.0124e-06,302.73,3.5482e+07,2.85e-05,0,0
1.0124e-06,302.72,3.5295e+07,2.9e-05,0,0
1.0124e-06,302.7,3.5105e+07,2.95e-05,0,0
1.0124e-06,302.69,3.4912e+07,3e-05,0,0
1.0124e-06,302.67,3.4715e+07,3.05e-05,0,0
1.0124e-06,302.65,3.4514e+07,3.1e-05,0,0
1.0124e-06,302.64,3.4308e+07,3.15e-05,0,0
1.0124e-06,302.62,3.4099e+07,3.2e-05,0,0
1.0124e-06,302.6,3.3884e+07,3.25e-05,0,0
1.0124e-06,302.58,3.3665e+07,3.3e-05,0,0
