Time,"Tm","pressure","Points:0","Points:1","Points:2"
1.0858e-06,302.54,3.2056e+07,0,0,0
1.0858e-06,302.54,3.2035e+07,5e-07,0,0
1.0858e-06,302.54,3.1977e+07,1e-06,0,0
1.0858e-06,302.53,3.1881e+07,1.5e-06,0,0
1.0858e-06,302.52,3.1746e+07,2e-06,0,0
1.0858e-06,302.51,3.1579e+07,2.5e-06,0,0
1.0858e-06,302.49,3.1387e+07,3e-06,0,0
1.0858e-06,302.47,3.117e+07,3.5e-06,0,0
1.0858e-06,302.45,3.0923e+07,4e-06,0,0
1.0858e-06,302.43,3.0644e+07,4.5e-06,0,0
1.0858e-06,302.41,3.0323e+07,5e-06,0,0
1.0858e-06,302.39,2.9988e+07,5.5e-06,0,0
1.0858e-06,302.36,2.9662e+07,6e-06,0,0
1.0858e-06,302.32,2.9312e+07,6.5e-06,0,0
1.0858e-06,302.3,2.8929e+07,7e-06,0,0
1.0858e-06,302.27,2.8534e+07,7.5e-06,0,0
1.0858e-06,302.24,2.8133e+07,8e-06,0,0
1.0858e-06,302.21,2.7729e+07,8.5e-06,0,0
1.0858e-06,302.18,2.7322e+07,9e-06,0,0
1.0858e-06,302.15,2.6913e+07,9.5e-06,0,0
1.0858e-06,302.12,2.6503e+07,1e-05,0,0
1.0858e-06,302.09,2.6093e+07,1.05e-05,0,0
1.0858e-06,302.06,2.5685e+07,1.1e-05,0,0
1.0858e-06,302.03,2.5288e+07,1.15e-05,0,0
1.0858e-06,301.99,2.4903e+07,1.2e-05,0,0
1.0858e-06,301.96,2.4525e+07,1.25e-05,0,0
1.0858e-06,301.94,2.4144e+07,1.3e-05,0,0
1.0858e-06,301.91,2.3761e+07,1.35e-05,0,0
1.0858e-06,301.88,2.3398e+07,1.4e-05,0,0
1.0858e-06,301.85,2.3058e+07,1.45e-05,0,0
1.0858e-06,301.82,2.2733e+07,1.5e-05,0,0
1.0858e-06,301.8,2.2529e+07,1.55e-05,0,0
1.0858e-06,301.78,2.2136e+07,1.6e-05,0,0
1.0858e-06,301.75,2.1843e+07,1.65e-05,0,0
1.0858e-06,301.73,2.1562e+07,1.7e-05,0,0
1.0858e-06,301.71,2.1284e+07,1.75e-05,0,0
1.0858e-06,301.69,2.1021e+07,1.8e-05,0,0
1.0858e-06,301.67,2.0761e+07,1.85e-05,0,0
1.0858e-06,301.65,2.0513e+07,1.9e-05,0,0
1.0858e-06,301.63,2.0268e+07,1.95e-05,0,0
1.0858e-06,301.61,2.0033e+07,2e-05,0,0
1.0858e-06,301.59,1.98e+07,2.05e-05,0,0
1.0858e-06,301.58,1.9576e+07,2.1e-05,0,0
1.0858e-06,301.56,1.9353e+07,2.15e-05,0,0
1.0858e-06,301.54,1.914e+07,2.2e-05,0,0
1.0858e-06,301.52,1.8927e+07,2.25e-05,0,0
1.0858e-06,301.51,1.8724e+07,2.3e-05,0,0
1.0858e-06,301.49,1.8523e+07,2.35e-05,0,0
1.0858e-06,301.48,1.8334e+07,2.4e-05,0,0
1.0858e-06,301.46,1.8147e+07,2.45e-05,0,0
1.0858e-06,301.45,1.7972e+07,2.5e-05,0,0
1.0858e-06,301.43,1.78e+07,2.55e-05,0,0
1.0858e-06,301.42,1.7636e+07,2.6e-05,0,0
1.0858e-06,301.41,1.7474e+07,2.65e-05,0,0
1.0858e-06,301.4,1.732e+07,2.7e-05,0,0
1.0858e-06,301.38,1.7169e+07,2.75e-05,0,0
1.0858e-06,301.37,1.7025e+07,2.8e-05,0,0
1.0858e-06,301.36,1.6882e+07,2.85e-05,0,0
1.0858e-06,301.35,1.6744e+07,2.9e-05,0,0
1.0858e-06,301.34,1.6607e+07,2.95e-05,0,0
1.0858e-06,301.33,1.6472e+07,3e-05,0,0
1.0858e-06,301.31,1.6339e+07,3.05e-05,0,0
1.0858e-06,301.3,1.6208e+07,3.1e-05,0,0
1.0858e-06,301.29,1.6083e+07,3.15e-05,0,0
1.0858e-06,301.28,1.5962e+07,3.2e-05,0,0
1.0858e-06,301.28,1.585e+07,3.25e-05,0,0
1.0858e-06,301.27,1.5745e+07,3.3e-05,0,0
1.0858e-06,301.26,1.5648e+07,3.35e-05,0,0
1.0858e-06,301.25,1.5558e+07,3.4e-05,0,0
1.0858e-06,301.24,1.5474e+07,3.45e-05,0,0
1.0858e-06,301.24,1.5394e+07,3.5e-05,0,0
1.0858e-06,301.23,1.5321e+07,3.55e-05,0,0
1.0858e-06,301.23,1.5252e+07,3.6e-05,0,0
1.0858e-06,301.22,1.519e+07,3.65e-05,0,0
1.0858e-06,301.22,1.5132e+07,3.7e-05,0,0
1.0858e-06,301.21,1.5079e+07,3.75e-05,0,0
1.0858e-06,301.21,1.5028e+07,3.8e-05,0,0
1.0858e-06,301.2,1.4979e+07,3.85e-05,0,0
1.0858e-06,301.2,1.4931e+07,3.9e-05,0,0
1.0858e-06,301.19,1.4882e+07,3.95e-05,0,0
1.0858e-06,301.19,1.4833e+07,4e-05,0,0
1.0858e-06,301.18,1.4786e+07,4.05e-05,0,0
1.0858e-06,301.18,1.4738e+07,4.1e-05,0,0
1.0858e-06,301.18,1.4696e+07,4.15e-05,0,0
1.0858e-06,301.17,1.4653e+07,4.2e-05,0,0
1.0858e-06,301.17,1.4618e+07,4.25e-05,0,0
1.0858e-06,301.17,1.4584e+07,4.3e-05,0,0
1.0858e-06,301.16,1.4556e+07,4.35e-05,0,0
1.0858e-06,301.16,1.453e+07,4.4e-05,0,0
1.0858e-06,301.16,1.4508e+07,4.45e-05,0,0
1.0858e-06,301.16,1.4487e+07,4.5e-05,0,0
1.0858e-06,301.15,1.4469e+07,4.55e-05,0,0
1.0858e-06,301.15,1.4451e+07,4.6e-05,0,0
1.0858e-06,301.15,1.4433e+07,4.65e-05,0,0
1.0858e-06,301.15,1.4412e+07,4.7e-05,0,0
1.0858e-06,301.14,1.4387e+07,4.75e-05,0,0
1.0858e-06,301.14,1.4358e+07,4.8e-05,0,0
1.0858e-06,301.14,1.4319e+07,4.85e-05,0,0
1.0858e-06,301.13,1.4277e+07,4.9e-05,0,0
1.0858e-06,301.13,1.4228e+07,4.95e-05,0,0
1.0858e-06,301.12,1.418e+07,5e-05,0,0
1.0858e-06,301.12,1.4135e+07,5.05e-05,0,0
1.0858e-06,301.12,1.4095e+07,5.1e-05,0,0
1.0858e-06,301.12,1.4061e+07,5.15e-05,0,0
1.0858e-06,301.11,1.4032e+07,5.2e-05,0,0
1.0858e-06,301.11,1.4007e+07,5.25e-05,0,0
1.0858e-06,301.11,1.3987e+07,5.3e-05,0,0
1.0858e-06,301.11,1.397e+07,5.35e-05,0,0
1.0858e-06,301.11,1.3956e+07,5.4e-05,0,0
1.0858e-06,301.11,1.3944e+07,5.45e-05,0,0
1.0858e-06,301.11,1.3935e+07,5.5e-05,0,0
1.0858e-06,301.1,1.3927e+07,5.55e-05,0,0
1.0858e-06,301.1,1.3921e+07,5.6e-05,0,0
1.0858e-06,301.1,1.3916e+07,5.65e-05,0,0
1.0858e-06,301.1,1.3911e+07,5.7e-05,0,0
1.0858e-06,301.1,1.3907e+07,5.75e-05,0,0
1.0858e-06,301.1,1.3902e+07,5.8e-05,0,0
1.0858e-06,301.1,1.3898e+07,5.85e-05,0,0
1.0858e-06,301.1,1.389e+07,5.9e-05,0,0
1.0858e-06,301.1,1.3882e+07,5.95e-05,0,0
1.0858e-06,301.1,1.3869e+07,6e-05,0,0
1.0858e-06,301.1,1.3854e+07,6.05e-05,0,0
1.0858e-06,301.09,1.3832e+07,6.1e-05,0,0
1.0858e-06,301.09,1.381e+07,6.15e-05,0,0
1.0858e-06,301.09,1.3797e+07,6.2e-05,0,0
1.0858e-06,301.09,1.3752e+07,6.25e-05,0,0
1.0858e-06,301.09,1.3727e+07,6.3e-05,0,0
1.0858e-06,301.09,1.3701e+07,6.35e-05,0,0
1.0858e-06,301.09,1.3676e+07,6.4e-05,0,0
1.0858e-06,301.09,1.3651e+07,6.45e-05,0,0
1.0858e-06,301.09,1.3635e+07,6.5e-05,0,0
1.0858e-06,301.08,1.3619e+07,6.55e-05,0,0
1.0858e-06,301.08,1.3603e+07,6.6e-05,0,0
1.0858e-06,301.08,1.3588e+07,6.65e-05,0,0
1.0858e-06,301.08,1.3581e+07,6.7e-05,0,0
1.0858e-06,301.08,1.3574e+07,6.75e-05,0,0
1.0858e-06,301.08,1.3567e+07,6.8e-05,0,0
1.0858e-06,301.08,1.3561e+07,6.85e-05,0,0
1.0858e-06,301.08,1.356e+07,6.9e-05,0,0
1.0858e-06,301.08,1.3558e+07,6.95e-05,0,0
1.0858e-06,301.08,1.3556e+07,7e-05,0,0
1.0858e-06,301.08,1.3555e+07,7.05e-05,0,0
1.0858e-06,301.08,1.3557e+07,7.1e-05,0,0
1.0858e-06,301.08,1.3558e+07,7.15e-05,0,0
1.0858e-06,301.08,1.356e+07,7.2e-05,0,0
1.0858e-06,301.08,1.3563e+07,7.25e-05,0,0
1.0858e-06,301.08,1.3568e+07,7.3e-05,0,0
1.0858e-06,301.08,1.3573e+07,7.35e-05,0,0
1.0858e-06,301.08,1.3578e+07,7.4e-05,0,0
1.0858e-06,301.08,1.3585e+07,7.45e-05,0,0
1.0858e-06,301.08,1.3593e+07,7.5e-05,0,0
1.0858e-06,301.08,1.3602e+07,7.55e-05,0,0
1.0858e-06,301.08,1.361e+07,7.6e-05,0,0
1.0858e-06,301.09,1.3622e+07,7.65e-05,0,0
1.0858e-06,301.09,1.3636e+07,7.7e-05,0,0
1.0858e-06,301.09,1.3649e+07,7.75e-05,0,0
1.0858e-06,301.09,1.3663e+07,7.8e-05,0,0
1.0858e-06,301.09,1.3684e+07,7.85e-05,0,0
1.0858e-06,301.09,1.3708e+07,7.9e-05,0,0
1.0858e-06,301.1,1.3732e+07,7.95e-05,0,0
1.0858e-06,301.1,1.3755e+07,8e-05,0,0
1.0858e-06,301.1,1.3793e+07,8.05e-05,0,0
1.0858e-06,301.11,1.3834e+07,8.1e-05,0,0
1.0858e-06,301.11,1.3874e+07,8.15e-05,0,0
1.0858e-06,301.11,1.3915e+07,8.2e-05,0,0
1.0858e-06,301.12,1.3972e+07,8.25e-05,0,0
1.0858e-06,301.12,1.403e+07,8.3e-05,0,0
1.0858e-06,301.13,1.4088e+07,8.35e-05,0,0
1.0858e-06,301.13,1.4147e+07,8.4e-05,0,0
1.0858e-06,301.14,1.4211e+07,8.45e-05,0,0
1.0858e-06,301.14,1.4275e+07,8.5e-05,0,0
1.0858e-06,301.15,1.4339e+07,8.55e-05,0,0
