Time,"Tm","pressure","Points:0","Points:1","Points:2"
9.4497e-07,300.55,5.8117e+06,0,0,0
9.4497e-07,300.55,5.8103e+06,5e-07,0,0
9.4497e-07,300.55,5.8088e+06,1e-06,0,0
9.4497e-07,300.55,5.8054e+06,1.5e-06,0,0
9.4497e-07,300.55,5.8024e+06,2e-06,0,0
9.4497e-07,300.55,5.8035e+06,2.5e-06,0,0
9.4497e-07,300.55,5.8049e+06,3e-06,0,0
9.4497e-07,300.54,5.809e+06,3.5e-06,0,0
9.4497e-07,300.54,5.8098e+06,4e-06,0,0
9.4497e-07,300.54,5.7968e+06,4.5e-06,0,0
9.4497e-07,300.54,5.7835e+06,5e-06,0,0
9.4497e-07,300.54,5.7691e+06,5.5e-06,0,0
9.4497e-07,300.53,5.7539e+06,6e-06,0,0
9.4497e-07,300.53,5.7367e+06,6.5e-06,0,0
9.4497e-07,300.53,5.7135e+06,7e-06,0,0
9.4497e-07,300.52,5.678e+06,7.5e-06,0,0
9.4497e-07,300.52,5.6422e+06,8e-06,0,0
9.4497e-07,300.52,5.6059e+06,8.5e-06,0,0
9.4497e-07,300.52,5.5693e+06,9e-06,0,0
9.4497e-07,300.51,5.5323e+06,9.5e-06,0,0
9.4497e-07,300.51,5.4927e+06,1e-05,0,0
9.4497e-07,300.5,5.4502e+06,1.05e-05,0,0
9.4497e-07,300.5,5.4074e+06,1.1e-05,0,0
9.4497e-07,300.49,5.3642e+06,1.15e-05,0,0
9.4497e-07,300.49,5.3181e+06,1.2e-05,0,0
9.4497e-07,300.48,5.2698e+06,1.25e-05,0,0
9.4497e-07,300.48,5.2168e+06,1.3e-05,0,0
9.4497e-07,300.47,5.1608e+06,1.35e-05,0,0
9.4497e-07,300.47,5.1069e+06,1.4e-05,0,0
9.4497e-07,300.46,5.054e+06,1.45e-05,0,0
9.4497e-07,300.46,5.0054e+06,1.5e-05,0,0
9.4497e-07,300.46,4.9587e+06,1.55e-05,0,0
9.4497e-07,300.46,4.894e+06,1.6e-05,0,0
9.4497e-07,300.45,4.8668e+06,1.65e-05,0,0
9.4497e-07,300.45,4.8371e+06,1.7e-05,0,0
9.4497e-07,300.45,4.8088e+06,1.75e-05,0,0
9.4497e-07,300.45,4.7794e+06,1.8e-05,0,0
9.4497e-07,300.44,4.7464e+06,1.85e-05,0,0
9.4497e-07,300.44,4.71e+06,1.9e-05,0,0
9.4497e-07,300.44,4.6708e+06,1.95e-05,0,0
9.4497e-07,300.43,4.6289e+06,2e-05,0,0
9.4497e-07,300.43,4.5855e+06,2.05e-05,0,0
9.4497e-07,300.42,4.5427e+06,2.1e-05,0,0
9.4497e-07,300.42,4.5029e+06,2.15e-05,0,0
9.4497e-07,300.42,4.4676e+06,2.2e-05,0,0
9.4497e-07,300.41,4.4387e+06,2.25e-05,0,0
9.4497e-07,300.41,4.4173e+06,2.3e-05,0,0
9.4497e-07,300.41,4.4032e+06,2.35e-05,0,0
9.4497e-07,300.41,4.3965e+06,2.4e-05,0,0
9.4497e-07,300.41,4.3976e+06,2.45e-05,0,0
9.4497e-07,300.41,4.4063e+06,2.5e-05,0,0
9.4497e-07,300.41,4.4232e+06,2.55e-05,0,0
9.4497e-07,300.42,4.4493e+06,2.6e-05,0,0
9.4497e-07,300.42,4.4845e+06,2.65e-05,0,0
9.4497e-07,300.42,4.5283e+06,2.7e-05,0,0
9.4497e-07,300.42,4.5805e+06,2.75e-05,0,0
9.4497e-07,300.43,4.6411e+06,2.8e-05,0,0
9.4497e-07,300.43,4.7107e+06,2.85e-05,0,0
9.4497e-07,300.44,4.7904e+06,2.9e-05,0,0
9.4497e-07,300.45,4.8815e+06,2.95e-05,0,0
9.4497e-07,300.46,4.9848e+06,3e-05,0,0
9.4497e-07,300.46,5.1002e+06,3.05e-05,0,0
9.4497e-07,300.47,5.2268e+06,3.1e-05,0,0
9.4497e-07,300.48,5.3624e+06,3.15e-05,0,0
9.4497e-07,300.49,5.5054e+06,3.2e-05,0,0
9.4497e-07,300.51,5.6548e+06,3.25e-05,0,0
9.4497e-07,300.52,5.8099e+06,3.3e-05,0,0
9.4497e-07,300.53,5.9681e+06,3.35e-05,0,0
9.4497e-07,300.54,6.1259e+06,3.4e-05,0,0
9.4497e-07,300.55,6.2801e+06,3.45e-05,0,0
9.4497e-07,300.56,6.4278e+06,3.5e-05,0,0
9.4497e-07,300.57,6.5665e+06,3.55e-05,0,0
9.4497e-07,300.58,6.6948e+06,3.6e-05,0,0
9.4497e-07,300.58,6.8116e+06,3.65e-05,0,0
9.4497e-07,300.59,6.916e+06,3.7e-05,0,0
9.4497e-07,300.6,7.0057e+06,3.75e-05,0,0
9.4497e-07,300.6,7.0768e+06,3.8e-05,0,0
9.4497e-07,300.6,7.1252e+06,3.85e-05,0,0
9.4497e-07,300.6,7.1479e+06,3.9e-05,0,0
