Time,"Tm","pressure","Points:0","Points:1","Points:2"
9.2629e-07,302.85,3.6382e+07,0,0,0
9.2629e-07,302.85,3.6382e+07,5e-07,0,0
9.2629e-07,302.85,3.6385e+07,1e-06,0,0
9.2629e-07,302.85,3.6388e+07,1.5e-06,0,0
9.2629e-07,302.85,3.6393e+07,2e-06,0,0
9.2629e-07,302.85,3.64e+07,2.5e-06,0,0
9.2629e-07,302.85,3.6408e+07,3e-06,0,0
9.2629e-07,302.85,3.6418e+07,3.5e-06,0,0
9.2629e-07,302.85,3.643e+07,4e-06,0,0
9.2629e-07,302.86,3.6443e+07,4.5e-06,0,0
9.2629e-07,302.86,3.6457e+07,5e-06,0,0
9.2629e-07,302.86,3.6474e+07,5.5e-06,0,0
9.2629e-07,302.86,3.6492e+07,6e-06,0,0
9.2629e-07,302.86,3.6512e+07,6.5e-06,0,0
9.2629e-07,302.86,3.6532e+07,7e-06,0,0
9.2629e-07,302.86,3.6554e+07,7.5e-06,0,0
9.2629e-07,302.86,3.6577e+07,8e-06,0,0
9.2629e-07,302.86,3.6602e+07,8.5e-06,0,0
9.2629e-07,302.86,3.6628e+07,9e-06,0,0
9.2629e-07,302.86,3.6656e+07,9.5e-06,0,0
9.2629e-07,302.87,3.6685e+07,1e-05,0,0
9.2629e-07,302.87,3.6715e+07,1.05e-05,0,0
9.2629e-07,302.87,3.6746e+07,1.1e-05,0,0
9.2629e-07,302.87,3.6777e+07,1.15e-05,0,0
9.2629e-07,302.87,3.6807e+07,1.2e-05,0,0
9.2629e-07,302.87,3.6838e+07,1.25e-05,0,0
9.2629e-07,302.88,3.6868e+07,1.3e-05,0,0
9.2629e-07,302.88,3.6898e+07,1.35e-05,0,0
9.2629e-07,302.88,3.6929e+07,1.4e-05,0,0
9.2629e-07,302.88,3.6961e+07,1.45e-05,0,0
9.2629e-07,302.88,3.6994e+07,1.5e-05,0,0
9.2629e-07,302.89,3.7029e+07,1.55e-05,0,0
9.2629e-07,302.89,3.7067e+07,1.6e-05,0,0
9.2629e-07,302.89,3.7107e+07,1.65e-05,0,0
9.2629e-07,302.89,3.7151e+07,1.7e-05,0,0
9.2629e-07,302.9,3.7199e+07,1.75e-05,0,0
