Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
8.4437e-07,9,302.6,1,302.6,3.4677e+07,0
8.4437e-07,9,302.6,1,302.6,3.4677e+07,0
8.4437e-07,9,302.6,1,302.6,3.4676e+07,0
8.4437e-07,9,302.6,1,302.6,3.4675e+07,0
8.4437e-07,9,302.6,1,302.6,3.4672e+07,0
8.4437e-07,9,302.6,1,302.6,3.4665e+07,0
8.4437e-07,9,302.6,1,302.6,3.4654e+07,0
8.4437e-07,9,302.6,1,302.6,3.464e+07,0
8.4437e-07,9,302.6,1,302.6,3.4621e+07,0
8.4437e-07,9,302.6,1,302.6,3.4597e+07,0
8.4437e-07,9,302.59,1,302.59,3.4569e+07,0
8.4437e-07,9,302.59,1,302.59,3.4534e+07,0
8.4437e-07,9,302.59,1,302.59,3.4493e+07,0
8.4437e-07,9,302.58,1,302.58,3.4446e+07,0
8.4437e-07,9,302.58,1,302.58,3.4395e+07,0
8.4437e-07,9,302.58,1,302.58,3.4342e+07,0
8.4437e-07,9,302.57,1,302.57,3.4289e+07,0
8.4437e-07,9,302.57,1,302.57,3.4236e+07,0
8.4437e-07,9,302.57,1,302.57,3.4182e+07,0
8.4437e-07,9,302.56,1,302.56,3.4126e+07,0
8.4437e-07,9,302.56,1,302.56,3.4067e+07,0
8.4437e-07,9,302.55,1,302.55,3.4006e+07,0
8.4437e-07,9,302.55,1,302.55,3.394e+07,0
8.4437e-07,9,302.54,1,302.54,3.3869e+07,0
8.4437e-07,9,302.54,1,302.54,3.3795e+07,0
8.4437e-07,9,302.53,1,302.53,3.3717e+07,0
