Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
7.0953e-07,9,303.14,1,303.14,4.1992e+07,0
7.0953e-07,9,303.14,1,303.14,4.1971e+07,0
7.0953e-07,9,303.14,1,303.14,4.1953e+07,0
7.0953e-07,9,303.14,1,303.14,4.1957e+07,0
7.0953e-07,9,303.14,1,303.14,4.1975e+07,0
7.0953e-07,9,303.14,1,303.14,4.1998e+07,0
7.0953e-07,9,303.14,1,303.14,4.2017e+07,0
7.0953e-07,9,303.14,1,303.14,4.2033e+07,0
7.0953e-07,9,303.14,1,303.14,4.2049e+07,0
7.0953e-07,9,303.14,1,303.14,4.2066e+07,0
7.0953e-07,9,303.15,1,303.15,4.208e+07,0
7.0953e-07,9,303.15,1,303.15,4.2093e+07,0
7.0953e-07,9,303.15,1,303.15,4.211e+07,0
7.0953e-07,9,303.15,1,303.15,4.2129e+07,0
7.0953e-07,9,303.15,1,303.15,4.2146e+07,0
7.0953e-07,9,303.15,1,303.15,4.2159e+07,0
7.0953e-07,9,303.15,1,303.15,4.2176e+07,0
7.0953e-07,9,303.15,1,303.15,4.2199e+07,0
7.0953e-07,9,303.16,1,303.16,4.2226e+07,0
7.0953e-07,9,303.16,1,303.16,4.2263e+07,0
7.0953e-07,9,303.16,1,303.16,4.2305e+07,0
7.0953e-07,9,303.16,1,303.16,4.2341e+07,0
7.0953e-07,9,303.17,1,303.17,4.2368e+07,0
7.0953e-07,9,303.17,1,303.17,4.2389e+07,0
7.0953e-07,9,303.17,1,303.17,4.2409e+07,0
7.0953e-07,9,303.17,1,303.17,4.243e+07,0
