Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
9.8017e-07,9,301.61,1,301.61,2.098e+07,0
9.8017e-07,9,301.61,1,301.61,2.0998e+07,0
9.8017e-07,9,301.61,1,301.61,2.1021e+07,0
9.8017e-07,9,301.61,1,301.61,2.1039e+07,0
9.8017e-07,9,301.61,1,301.61,2.1044e+07,0
9.8017e-07,9,301.61,1,301.61,2.1038e+07,0
9.8017e-07,9,301.61,1,301.61,2.1034e+07,0
9.8017e-07,9,301.61,1,301.61,2.1039e+07,0
9.8017e-07,9,301.61,1,301.61,2.1057e+07,0
9.8017e-07,9,301.62,1,301.62,2.1089e+07,0
9.8017e-07,9,301.62,1,301.62,2.1132e+07,0
9.8017e-07,9,301.62,1,301.62,2.118e+07,0
9.8017e-07,9,301.63,1,301.62,2.1225e+07,0
9.8017e-07,9,301.63,1,301.63,2.1266e+07,0
9.8017e-07,9,301.63,1,301.63,2.1305e+07,0
9.8017e-07,9,301.63,1,301.63,2.1343e+07,0
9.8017e-07,9,301.64,1,301.64,2.1386e+07,0
9.8017e-07,9,301.64,1,301.64,2.143e+07,0
9.8017e-07,9,301.64,1,301.64,2.1479e+07,0
9.8017e-07,9,301.65,1,301.65,2.1531e+07,0
9.8017e-07,9,301.65,1,301.65,2.1585e+07,0
9.8017e-07,9,301.65,1,301.65,2.1638e+07,0
9.8017e-07,9,301.66,1,301.66,2.169e+07,0
9.8017e-07,9,301.66,1,301.66,2.1741e+07,0
9.8017e-07,9,301.66,1,301.66,2.1799e+07,0
9.8017e-07,9,301.67,1,301.67,2.1867e+07,0
