Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
6.804e-07,9,303.1,1,303.1,4.1449e+07,0
6.804e-07,9,303.1,1,303.1,4.1445e+07,0
6.804e-07,9,303.1,1,303.1,4.1435e+07,0
6.804e-07,9,303.1,1,303.1,4.1428e+07,0
6.804e-07,9,303.1,1,303.1,4.1433e+07,0
6.804e-07,9,303.1,1,303.1,4.145e+07,0
6.804e-07,9,303.1,1,303.1,4.147e+07,0
6.804e-07,9,303.1,1,303.1,4.1488e+07,0
6.804e-07,9,303.1,1,303.1,4.1487e+07,0
6.804e-07,9,303.1,1,303.1,4.147e+07,0
6.804e-07,9,303.1,1,303.1,4.1452e+07,0
6.804e-07,9,303.1,1,303.1,4.1435e+07,0
6.804e-07,9,303.1,1,303.1,4.1409e+07,0
6.804e-07,9,303.09,1,303.09,4.138e+07,0
6.804e-07,9,303.09,1,303.09,4.1355e+07,0
6.804e-07,9,303.09,1,303.09,4.1327e+07,0
6.804e-07,9,303.09,1,303.09,4.1291e+07,0
6.804e-07,9,303.08,1,303.08,4.1244e+07,0
6.804e-07,9,303.08,1,303.08,4.1181e+07,0
6.804e-07,9,303.07,1,303.07,4.11e+07,0
6.804e-07,9,303.06,1,303.06,4.0998e+07,0
6.804e-07,9,303.05,1,303.05,4.0881e+07,0
6.804e-07,9,303.04,1,303.04,4.0749e+07,0
6.804e-07,9,303.03,1,303.03,4.0608e+07,0
6.804e-07,9,303.02,1,303.02,4.0456e+07,0
6.804e-07,9,303.01,1,303.01,4.0282e+07,0
6.804e-07,9,303,1,303,4.0087e+07,0
6.804e-07,9,302.98,1,302.98,3.9867e+07,0
6.804e-07,9,302.96,1,302.96,3.962e+07,0
6.804e-07,9,302.94,1,302.94,3.9353e+07,0
6.804e-07,9,302.92,1,302.92,3.9076e+07,0
6.804e-07,9,302.9,1,302.9,3.8789e+07,0
6.804e-07,9,302.88,1,302.88,3.8494e+07,0
6.804e-07,9,302.86,1,302.86,3.8199e+07,0
