Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
1.0472e-06,9,301.03,1,301.03,1.329e+07,0
1.0472e-06,9,301.03,1,301.03,1.3318e+07,0
1.0472e-06,9,301.03,1,301.03,1.3348e+07,0
1.0472e-06,9,301.03,1,301.03,1.3371e+07,0
1.0472e-06,9,301.03,1,301.03,1.3382e+07,0
1.0472e-06,9,301.03,1,301.03,1.3376e+07,0
1.0472e-06,9,301.03,1,301.03,1.3353e+07,0
1.0472e-06,9,301.03,1,301.03,1.3323e+07,0
1.0472e-06,9,301.03,1,301.03,1.3291e+07,0
1.0472e-06,9,301.02,1,301.02,1.3255e+07,0
1.0472e-06,9,301.02,1,301.02,1.3216e+07,0
1.0472e-06,9,301.02,1,301.02,1.317e+07,0
1.0472e-06,9,301.01,1,301.01,1.3117e+07,0
1.0472e-06,9,301.01,1,301.01,1.3061e+07,0
1.0472e-06,9,301,1,301,1.3e+07,0
1.0472e-06,9,301,1,301,1.2938e+07,0
1.0472e-06,9,300.99,1,300.99,1.2874e+07,0
1.0472e-06,9,300.99,1,300.99,1.2807e+07,0
1.0472e-06,9,300.98,1,300.98,1.2741e+07,0
1.0472e-06,9,300.98,1,300.98,1.2678e+07,0
1.0472e-06,9,300.97,1,300.97,1.2615e+07,0
1.0472e-06,9,300.97,1,300.97,1.2552e+07,0
1.0472e-06,9,300.96,1,300.96,1.2485e+07,0
1.0472e-06,9,300.95,1,300.95,1.2414e+07,0
1.0472e-06,9,300.95,1,300.95,1.2338e+07,0
1.0472e-06,9,300.94,1,300.94,1.2254e+07,0
