Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
8.0427e-07,9,302.6,1,302.6,3.4546e+07,0
8.0427e-07,9,302.6,1,302.6,3.4574e+07,0
8.0427e-07,9,302.6,1,302.6,3.4621e+07,0
8.0427e-07,9,302.61,1,302.61,3.4687e+07,0
8.0427e-07,9,302.62,1,302.62,3.4772e+07,0
8.0427e-07,9,302.62,1,302.62,3.4872e+07,0
8.0427e-07,9,302.63,1,302.63,3.4988e+07,0
8.0427e-07,9,302.64,1,302.64,3.5119e+07,0
8.0427e-07,9,302.65,1,302.65,3.5266e+07,0
8.0427e-07,9,302.66,1,302.66,3.543e+07,0
8.0427e-07,9,302.68,1,302.68,3.5614e+07,0
8.0427e-07,9,302.69,1,302.69,3.5822e+07,0
8.0427e-07,9,302.71,1,302.71,3.6052e+07,0
8.0427e-07,9,302.73,1,302.73,3.6305e+07,0
8.0427e-07,9,302.75,1,302.75,3.6574e+07,0
8.0427e-07,9,302.77,1,302.77,3.6851e+07,0
8.0427e-07,9,302.79,1,302.79,3.713e+07,0
8.0427e-07,9,302.81,1,302.81,3.7398e+07,0
8.0427e-07,9,302.83,1,302.83,3.7649e+07,0
8.0427e-07,9,302.84,1,302.84,3.7877e+07,0
8.0427e-07,9,302.86,1,302.86,3.8082e+07,0
8.0427e-07,9,302.87,1,302.87,3.8265e+07,0
8.0427e-07,9,302.88,1,302.88,3.8422e+07,0
8.0427e-07,9,302.89,1,302.89,3.8555e+07,0
8.0427e-07,9,302.9,1,302.9,3.8666e+07,0
8.0427e-07,9,302.9,1,302.9,3.8756e+07,0
