Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
9.0722e-07,9,306.57,1,306.57,8.995e+07,0
9.0722e-07,9,306.57,1,306.56,8.994e+07,0
9.0722e-07,9,306.56,1,306.56,8.9895e+07,0
9.0722e-07,9,306.56,1,306.56,8.9884e+07,0
9.0722e-07,9,306.56,1,306.56,8.9928e+07,0
9.0722e-07,9,306.57,1,306.57,9.0017e+07,0
9.0722e-07,9,306.58,1,306.58,9.0122e+07,0
9.0722e-07,9,306.59,1,306.58,9.0229e+07,0
9.0722e-07,9,306.59,1,306.59,9.0333e+07,0
9.0722e-07,9,306.6,1,306.6,9.0432e+07,0
9.0722e-07,9,306.61,1,306.61,9.0539e+07,0
9.0722e-07,9,306.62,1,306.62,9.0674e+07,0
9.0722e-07,9,306.63,1,306.63,9.0837e+07,0
9.0722e-07,9,306.64,1,306.64,9.1026e+07,0
9.0722e-07,9,306.65,1,306.65,9.1236e+07,0
9.0722e-07,9,306.67,1,306.67,9.1457e+07,0
9.0722e-07,9,306.68,1,306.68,9.1682e+07,0
9.0722e-07,9,306.7,1,306.7,9.1915e+07,0
9.0722e-07,9,306.72,1,306.72,9.2163e+07,0
9.0722e-07,9,306.74,1,306.74,9.2428e+07,0
9.0722e-07,9,306.75,1,306.75,9.2708e+07,0
9.0722e-07,9,306.77,1,306.77,9.2993e+07,0
9.0722e-07,9,306.79,1,306.79,9.3292e+07,0
9.0722e-07,9,306.82,1,306.82,9.3617e+07,0
9.0722e-07,9,306.84,1,306.84,9.3961e+07,0
9.0722e-07,9,306.86,1,306.86,9.4319e+07,0
9.0722e-07,9,306.89,1,306.89,9.4687e+07,0
9.0722e-07,9,306.92,1,306.92,9.5066e+07,0
9.0722e-07,9,306.94,1,306.94,9.5458e+07,0
9.0722e-07,9,306.97,1,306.97,9.5863e+07,0
9.0722e-07,9,307,1,307,9.6297e+07,0
9.0722e-07,9,307.03,1,307.03,9.6762e+07,0
9.0722e-07,9,307.06,1,307.06,9.7246e+07,0
9.0722e-07,9,307.1,1,307.1,9.7736e+07,0
9.0722e-07,9,307.13,1,307.13,9.8236e+07,0
9.0722e-07,9,307.17,1,307.17,9.8753e+07,0
9.0722e-07,9,307.2,1,307.2,9.9306e+07,0
9.0722e-07,9,307.24,1,307.24,9.9888e+07,0
9.0722e-07,9,307.29,1,307.28,1.0049e+08,0
9.0722e-07,9,307.33,1,307.33,1.0111e+08,0
9.0722e-07,9,307.37,1,307.37,1.0173e+08,0
9.0722e-07,9,307.41,1,307.41,1.0238e+08,0
9.0722e-07,9,307.46,1,307.46,1.0306e+08,0
9.0722e-07,9,307.51,1,307.51,1.0377e+08,0
9.0722e-07,9,307.56,1,307.56,1.0449e+08,0
9.0722e-07,9,307.61,1,307.61,1.0523e+08,0
9.0722e-07,9,307.66,1,307.66,1.0599e+08,0
9.0722e-07,9,307.71,1,307.71,1.0676e+08,0
9.0722e-07,9,307.76,1,307.76,1.0756e+08,0
9.0722e-07,9,307.82,1,307.82,1.0837e+08,0
9.0722e-07,9,307.87,1,307.87,1.0922e+08,0
9.0722e-07,9,307.93,1,307.93,1.101e+08,0
9.0722e-07,9,306.57,1,306.57,8.9985e+07,0
9.0722e-07,9,306.57,1,306.57,8.9976e+07,0
9.0722e-07,9,306.57,1,306.57,8.9944e+07,0
9.0722e-07,9,306.57,1,306.57,8.9941e+07,0
9.0722e-07,9,306.57,1,306.57,8.9986e+07,0
9.0722e-07,9,306.58,1,306.58,9.0065e+07,0
9.0722e-07,9,306.59,1,306.59,9.0165e+07,0
9.0722e-07,9,306.59,1,306.59,9.0274e+07,0
9.0722e-07,9,306.6,1,306.6,9.0388e+07,0
9.0722e-07,9,306.61,1,306.61,9.0499e+07,0
9.0722e-07,9,306.62,1,306.62,9.0616e+07,0
9.0722e-07,9,306.63,1,306.63,9.0752e+07,0
9.0722e-07,9,306.64,1,306.64,9.0912e+07,0
9.0722e-07,9,306.65,1,306.65,9.1096e+07,0
9.0722e-07,9,306.66,1,306.66,9.1299e+07,0
9.0722e-07,9,306.68,1,306.68,9.1517e+07,0
9.0722e-07,9,306.69,1,306.69,9.174e+07,0
9.0722e-07,9,306.71,1,306.71,9.1973e+07,0
9.0722e-07,9,306.73,1,306.73,9.2221e+07,0
9.0722e-07,9,306.75,1,306.75,9.2485e+07,0
9.0722e-07,9,306.76,1,306.76,9.2761e+07,0
9.0722e-07,9,306.78,1,306.78,9.3044e+07,0
9.0722e-07,9,306.8,1,306.8,9.3343e+07,0
9.0722e-07,9,306.83,1,306.83,9.3665e+07,0
9.0722e-07,9,306.85,1,306.85,9.4008e+07,0
9.0722e-07,9,306.87,1,306.87,9.4365e+07,0
9.0722e-07,9,306.9,1,306.9,9.4732e+07,0
