Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
8.6745e-07,9,303.04,1,303.03,4.0587e+07,0
8.6745e-07,9,303.03,1,303.03,4.0512e+07,0
8.6745e-07,9,303.02,1,303.02,4.0435e+07,0
8.6745e-07,9,303.02,1,303.02,4.0356e+07,0
8.6745e-07,9,303.01,1,303.01,4.0275e+07,0
8.6745e-07,9,303.01,1,303.01,4.0193e+07,0
8.6745e-07,9,303,1,303,4.0109e+07,0
8.6745e-07,9,302.99,1,302.99,4.0024e+07,0
8.6745e-07,9,302.99,1,302.99,3.9937e+07,0
8.6745e-07,9,302.98,1,302.98,3.985e+07,0
8.6745e-07,9,302.98,1,302.97,3.9762e+07,0
8.6745e-07,9,302.97,1,302.97,3.9673e+07,0
8.6745e-07,9,302.96,1,302.96,3.9583e+07,0
8.6745e-07,9,302.96,1,302.96,3.9493e+07,0
8.6745e-07,9,302.95,1,302.95,3.9402e+07,0
8.6745e-07,9,302.94,1,302.94,3.931e+07,0
8.6745e-07,9,302.94,1,302.93,3.9218e+07,0
8.6745e-07,9,302.93,1,302.93,3.9124e+07,0
8.6745e-07,9,302.92,1,302.92,3.903e+07,0
8.6745e-07,9,302.91,1,302.91,3.8934e+07,0
8.6745e-07,9,303.04,1,303.04,4.0595e+07,0
8.6745e-07,9,303.03,1,303.03,4.052e+07,0
8.6745e-07,9,303.02,1,303.02,4.0443e+07,0
8.6745e-07,9,303.02,1,303.02,4.0364e+07,0
8.6745e-07,9,303.01,1,303.01,4.0283e+07,0
8.6745e-07,9,303.01,1,303.01,4.0201e+07,0
8.6745e-07,9,303,1,303,4.0117e+07,0
8.6745e-07,9,302.99,1,302.99,4.0032e+07,0
8.6745e-07,9,302.99,1,302.99,3.9946e+07,0
8.6745e-07,9,302.98,1,302.98,3.9859e+07,0
8.6745e-07,9,302.98,1,302.98,3.977e+07,0
8.6745e-07,9,302.97,1,302.97,3.9681e+07,0
8.6745e-07,9,302.96,1,302.96,3.9591e+07,0
8.6745e-07,9,302.96,1,302.96,3.9501e+07,0
8.6745e-07,9,302.95,1,302.95,3.9409e+07,0
8.6745e-07,9,302.94,1,302.94,3.9318e+07,0
8.6745e-07,9,302.94,1,302.94,3.9225e+07,0
8.6745e-07,9,302.93,1,302.93,3.9131e+07,0
8.6745e-07,9,302.92,1,302.92,3.9036e+07,0
8.6745e-07,9,302.92,1,302.91,3.8941e+07,0
8.6745e-07,9,303.13,1,303.13,4.1905e+07,0
8.6745e-07,9,303.13,1,303.13,4.1901e+07,0
8.6745e-07,9,303.13,1,303.13,4.1894e+07,0
8.6745e-07,9,303.13,1,303.13,4.1883e+07,0
8.6745e-07,9,303.13,1,303.13,4.1869e+07,0
8.6745e-07,9,303.13,1,303.13,4.1851e+07,0
8.6745e-07,9,303.13,1,303.13,4.1831e+07,0
8.6745e-07,9,303.12,1,303.12,4.1808e+07,0
8.6745e-07,9,303.12,1,303.12,4.1782e+07,0
8.6745e-07,9,303.12,1,303.12,4.1753e+07,0
8.6745e-07,9,303.12,1,303.12,4.1721e+07,0
8.6745e-07,9,303.12,1,303.11,4.1688e+07,0
8.6745e-07,9,303.11,1,303.11,4.1652e+07,0
8.6745e-07,9,303.11,1,303.11,4.1615e+07,0
8.6745e-07,9,303.11,1,303.11,4.1576e+07,0
8.6745e-07,9,303.1,1,303.1,4.1535e+07,0
8.6745e-07,9,303.1,1,303.1,4.1493e+07,0
8.6745e-07,9,303.1,1,303.1,4.1449e+07,0
8.6745e-07,9,303.09,1,303.09,4.1404e+07,0
8.6745e-07,9,303.09,1,303.09,4.1357e+07,0
8.6745e-07,9,303.09,1,303.09,4.1309e+07,0
8.6745e-07,9,303.08,1,303.08,4.1259e+07,0
8.6745e-07,9,303.08,1,303.08,4.1208e+07,0
8.6745e-07,9,303.08,1,303.08,4.1155e+07,0
8.6745e-07,9,303.07,1,303.07,4.11e+07,0
8.6745e-07,9,303.07,1,303.07,4.1044e+07,0
8.6745e-07,9,303.06,1,303.06,4.0986e+07,0
8.6745e-07,9,303.06,1,303.06,4.0926e+07,0
8.6745e-07,9,303.06,1,303.05,4.0863e+07,0
8.6745e-07,9,303.05,1,303.05,4.0798e+07,0
8.6745e-07,9,303.05,1,303.05,4.073e+07,0
8.6745e-07,9,303.04,1,303.04,4.066e+07,0
8.6745e-07,9,303.13,1,303.13,4.1915e+07,0
8.6745e-07,9,303.13,1,303.13,4.1911e+07,0
8.6745e-07,9,303.13,1,303.13,4.1904e+07,0
8.6745e-07,9,303.13,1,303.13,4.1894e+07,0
8.6745e-07,9,303.13,1,303.13,4.1879e+07,0
8.6745e-07,9,303.13,1,303.13,4.1862e+07,0
8.6745e-07,9,303.13,1,303.13,4.1842e+07,0
8.6745e-07,9,303.12,1,303.12,4.1819e+07,0
8.6745e-07,9,303.12,1,303.12,4.1793e+07,0
8.6745e-07,9,303.12,1,303.12,4.1764e+07,0
8.6745e-07,9,303.12,1,303.12,4.1733e+07,0
8.6745e-07,9,303.12,1,303.12,4.17e+07,0
8.6745e-07,9,303.11,1,303.11,4.1664e+07,0
8.6745e-07,9,303.11,1,303.11,4.1627e+07,0
8.6745e-07,9,303.11,1,303.11,4.1588e+07,0
8.6745e-07,9,303.1,1,303.1,4.1547e+07,0
8.6745e-07,9,303.1,1,303.1,4.1505e+07,0
8.6745e-07,9,303.1,1,303.1,4.1461e+07,0
8.6745e-07,9,303.1,1,303.1,4.1416e+07,0
8.6745e-07,9,303.09,1,303.09,4.1369e+07,0
8.6745e-07,9,303.09,1,303.09,4.132e+07,0
8.6745e-07,9,303.08,1,303.08,4.127e+07,0
8.6745e-07,9,303.08,1,303.08,4.1218e+07,0
8.6745e-07,9,303.08,1,303.08,4.1165e+07,0
8.6745e-07,9,303.07,1,303.07,4.111e+07,0
8.6745e-07,9,303.07,1,303.07,4.1053e+07,0
8.6745e-07,9,303.06,1,303.06,4.0995e+07,0
8.6745e-07,9,303.06,1,303.06,4.0934e+07,0
8.6745e-07,9,303.06,1,303.06,4.0871e+07,0
8.6745e-07,9,303.05,1,303.05,4.0805e+07,0
8.6745e-07,9,303.05,1,303.05,4.0737e+07,0
8.6745e-07,9,303.04,1,303.04,4.0667e+07,0
