Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
1.0725e-06,9,301.15,1,301.15,1.4956e+07,0
1.0725e-06,9,301.15,1,301.15,1.497e+07,0
1.0725e-06,9,301.15,1,301.15,1.4984e+07,0
1.0725e-06,9,301.15,1,301.15,1.4992e+07,0
1.0725e-06,9,301.15,1,301.15,1.4985e+07,0
1.0725e-06,9,301.15,1,301.15,1.497e+07,0
1.0725e-06,9,301.15,1,301.15,1.4941e+07,0
1.0725e-06,9,301.15,1,301.15,1.4909e+07,0
1.0725e-06,9,301.15,1,301.15,1.4872e+07,0
1.0725e-06,9,301.14,1,301.14,1.4838e+07,0
1.0725e-06,9,301.14,1,301.14,1.481e+07,0
1.0725e-06,9,301.14,1,301.14,1.4781e+07,0
1.0725e-06,9,301.14,1,301.14,1.4759e+07,0
1.0725e-06,9,301.13,1,301.13,1.4733e+07,0
1.0725e-06,9,301.13,1,301.13,1.4696e+07,0
1.0725e-06,9,301.13,1,301.13,1.4646e+07,0
1.0725e-06,9,301.12,1,301.12,1.4592e+07,0
1.0725e-06,9,301.12,1,301.12,1.4544e+07,0
1.0725e-06,9,301.12,1,301.11,1.4501e+07,0
1.0725e-06,9,301.11,1,301.11,1.4467e+07,0
1.0725e-06,9,301.11,1,301.11,1.4437e+07,0
1.0725e-06,9,301.11,1,301.11,1.4407e+07,0
1.0725e-06,9,301.1,1,301.1,1.437e+07,0
1.0725e-06,9,301.1,1,301.1,1.4326e+07,0
1.0725e-06,9,301.1,1,301.1,1.4279e+07,0
1.0725e-06,9,301.09,1,301.09,1.423e+07,0
