Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
6.745e-07,9,302.91,1,302.91,3.8929e+07,0
6.745e-07,9,302.91,1,302.9,3.8841e+07,0
6.745e-07,9,302.89,1,302.89,3.8662e+07,0
6.745e-07,9,302.87,1,302.87,3.843e+07,0
6.745e-07,9,302.85,1,302.85,3.8137e+07,0
6.745e-07,9,302.82,1,302.82,3.7769e+07,0
6.745e-07,9,302.79,1,302.79,3.7343e+07,0
6.745e-07,9,302.76,1,302.76,3.6875e+07,0
6.745e-07,9,302.72,1,302.72,3.6373e+07,0
6.745e-07,9,302.68,1,302.68,3.5845e+07,0
6.745e-07,9,302.64,1,302.64,3.5303e+07,0
6.745e-07,9,302.6,1,302.6,3.4761e+07,0
6.745e-07,9,302.56,1,302.56,3.4207e+07,0
6.745e-07,9,302.52,1,302.52,3.3625e+07,0
6.745e-07,9,302.47,1,302.47,3.301e+07,0
6.745e-07,9,302.43,1,302.43,3.2418e+07,0
6.745e-07,9,302.38,1,302.38,3.1883e+07,0
6.745e-07,9,302.35,1,302.35,3.1444e+07,0
6.745e-07,9,302.33,1,302.33,3.1097e+07,0
6.745e-07,9,302.31,1,302.31,3.0838e+07,0
6.745e-07,9,302.3,1,302.29,3.065e+07,0
6.745e-07,9,302.29,1,302.29,3.0519e+07,0
6.745e-07,9,302.28,1,302.28,3.0432e+07,0
6.745e-07,9,302.28,1,302.28,3.0381e+07,0
6.745e-07,9,302.28,1,302.28,3.036e+07,0
6.745e-07,9,302.28,1,302.28,3.0368e+07,0
6.745e-07,9,302.28,1,302.28,3.0406e+07,0
6.745e-07,9,302.29,1,302.29,3.0469e+07,0
6.745e-07,9,302.29,1,302.29,3.055e+07,0
6.745e-07,9,302.3,1,302.3,3.0641e+07,0
6.745e-07,9,302.31,1,302.31,3.0741e+07,0
6.745e-07,9,302.32,1,302.32,3.0853e+07,0
6.745e-07,9,302.33,1,302.33,3.0962e+07,0
6.745e-07,9,302.34,1,302.34,3.1101e+07,0
6.745e-07,9,302.35,1,302.35,3.1245e+07,0
6.745e-07,9,302.36,1,302.36,3.1393e+07,0
6.745e-07,9,302.37,1,302.37,3.1539e+07,0
6.745e-07,9,302.38,1,302.38,3.1686e+07,0
6.745e-07,9,302.39,1,302.39,3.1836e+07,0
6.745e-07,9,302.4,1,302.4,3.1989e+07,0
6.745e-07,9,302.41,1,302.41,3.2145e+07,0
6.745e-07,9,302.43,1,302.43,3.2301e+07,0
6.745e-07,9,302.44,1,302.44,3.2461e+07,0
6.745e-07,9,302.45,1,302.45,3.2632e+07,0
6.745e-07,9,302.46,1,302.46,3.2814e+07,0
6.745e-07,9,302.48,1,302.48,3.2997e+07,0
6.745e-07,9,302.49,1,302.49,3.3181e+07,0
6.745e-07,9,302.51,1,302.51,3.337e+07,0
6.745e-07,9,302.52,1,302.52,3.3563e+07,0
6.745e-07,9,302.53,1,302.53,3.3758e+07,0
6.745e-07,9,302.55,1,302.55,3.3955e+07,0
6.745e-07,9,302.56,1,302.56,3.4154e+07,0
6.745e-07,9,302.86,1,302.86,3.8317e+07,0
6.745e-07,9,302.86,1,302.86,3.8206e+07,0
6.745e-07,9,302.84,1,302.84,3.7979e+07,0
6.745e-07,9,302.82,1,302.82,3.7677e+07,0
6.745e-07,9,302.79,1,302.79,3.7321e+07,0
6.745e-07,9,302.76,1,302.76,3.6924e+07,0
6.745e-07,9,302.73,1,302.73,3.648e+07,0
6.745e-07,9,302.69,1,302.69,3.5998e+07,0
6.745e-07,9,302.66,1,302.66,3.5506e+07,0
6.745e-07,9,302.62,1,302.62,3.5018e+07,0
6.745e-07,9,302.58,1,302.58,3.4529e+07,0
6.745e-07,9,302.55,1,302.55,3.4034e+07,0
6.745e-07,9,302.51,1,302.51,3.3531e+07,0
6.745e-07,9,302.48,1,302.47,3.305e+07,0
6.745e-07,9,302.44,1,302.44,3.2613e+07,0
6.745e-07,9,302.41,1,302.41,3.2208e+07,0
6.745e-07,9,302.38,1,302.38,3.1831e+07,0
6.745e-07,9,302.35,1,302.35,3.1473e+07,0
6.745e-07,9,302.33,1,302.33,3.1165e+07,0
6.745e-07,9,302.31,1,302.31,3.092e+07,0
6.745e-07,9,302.3,1,302.3,3.0725e+07,0
6.745e-07,9,302.29,1,302.29,3.0572e+07,0
6.745e-07,9,302.28,1,302.28,3.0462e+07,0
6.745e-07,9,302.28,1,302.28,3.0394e+07,0
6.745e-07,9,302.28,1,302.28,3.0363e+07,0
6.745e-07,9,302.28,1,302.28,3.0364e+07,0
6.745e-07,9,302.28,1,302.28,3.0398e+07,0
6.745e-07,9,302.29,1,302.29,3.046e+07,0
6.745e-07,9,302.29,1,302.29,3.0539e+07,0
6.745e-07,9,302.3,1,302.3,3.0628e+07,0
6.745e-07,9,302.31,1,302.31,3.0727e+07,0
6.745e-07,9,302.31,1,302.31,3.0835e+07,0
6.745e-07,9,302.33,1,302.33,3.0944e+07,0
6.745e-07,9,302.34,1,302.34,3.1081e+07,0
6.745e-07,9,302.35,1,302.35,3.1225e+07,0
6.745e-07,9,302.36,1,302.36,3.1367e+07,0
6.745e-07,9,302.37,1,302.37,3.1516e+07,0
6.745e-07,9,302.38,1,302.38,3.1669e+07,0
6.745e-07,9,302.39,1,302.39,3.1824e+07,0
6.745e-07,9,302.4,1,302.4,3.198e+07,0
6.745e-07,9,302.41,1,302.41,3.2137e+07,0
6.745e-07,9,302.43,1,302.43,3.2298e+07,0
6.745e-07,9,302.44,1,302.44,3.2465e+07,0
6.745e-07,9,302.45,1,302.45,3.2641e+07,0
6.745e-07,9,302.47,1,302.46,3.2824e+07,0
6.745e-07,9,302.48,1,302.48,3.3006e+07,0
6.745e-07,9,302.49,1,302.49,3.3187e+07,0
6.745e-07,9,302.51,1,302.51,3.3372e+07,0
6.745e-07,9,302.52,1,302.52,3.3564e+07,0
6.745e-07,9,302.53,1,302.53,3.376e+07,0
6.745e-07,9,302.55,1,302.55,3.3958e+07,0
6.745e-07,9,302.56,1,302.56,3.4157e+07,0
