Time,"Points:0","Points:1","Points:2","Tm"
1.2391e-06,0.00012891,0.00094515,0,300.16
1.2391e-06,0.000125,0.00094502,0,300.16
1.2391e-06,0.00013281,0.00094514,0,300.16
1.2391e-06,0.00013672,0.00094511,0,300.16
1.2391e-06,0.00014062,0.00094509,0,300.16
1.2391e-06,0.00014453,0.00094506,0,300.16
1.2391e-06,0.00014844,0.00094504,0,300.16
1.2391e-06,0.00015234,0.00094502,0,300.16
1.2391e-06,0.00015625,0.000945,0,300.16
1.2391e-06,0.00016016,0.00094499,0,300.16
1.2391e-06,0.00016406,0.00094497,0,300.16
1.2391e-06,0.00016797,0.00094496,0,300.16
1.2391e-06,0.00017187,0.00094494,0,300.16
1.2391e-06,0.00017578,0.00094493,0,300.16
1.2391e-06,0.00017969,0.00094492,0,300.16
1.2391e-06,0.00018359,0.00094491,0,300.16
1.2391e-06,0.0001875,0.0009449,0,300.16
1.2391e-06,0.00019141,0.0009449,0,300.16
1.2391e-06,0.00019531,0.00094489,0,300.16
1.2391e-06,0.00019922,0.00094489,0,300.16
1.2391e-06,0.00020313,0.00094488,0,300.16
1.2391e-06,0.00020703,0.00094487,0,300.16
1.2391e-06,0.00021094,0.00094487,0,300.16
1.2391e-06,0.00021484,0.00094486,0,300.16
1.2391e-06,0.00021875,0.00094486,0,300.16
1.2391e-06,0.00022266,0.00094485,0,300.17
1.2391e-06,0.00022656,0.00094485,0,300.16
1.2391e-06,0.00023047,0.00094485,0,300.16
1.2391e-06,0.00023437,0.00094484,0,300.17
1.2391e-06,0.00023828,0.00094484,0,300.17
1.2391e-06,0.00024219,0.00094484,0,300.17
1.2391e-06,0.00024609,0.00094484,0,300.17
1.2391e-06,0.00025,0.00094485,0,300.17
1.2391e-06,0.00025391,0.00094486,0,300.17
1.2391e-06,0.00025781,0.00094486,0,300.17
1.2391e-06,0.00026172,0.00094486,0,300.17
1.2391e-06,0.00026563,0.00094486,0,300.17
1.2391e-06,0.00026953,0.00094485,0,300.17
1.2391e-06,0.00027344,0.00094485,0,300.17
1.2391e-06,0.00027734,0.00094485,0,300.17
1.2391e-06,0.00028125,0.00094485,0,300.17
1.2391e-06,0.00028516,0.00094485,0,300.17
1.2391e-06,0.00028906,0.00094485,0,300.18
1.2391e-06,0.00029297,0.00094484,0,300.18
1.2391e-06,0.00029687,0.00094484,0,300.18
1.2391e-06,0.00030078,0.00094484,0,300.18
1.2391e-06,0.00030469,0.00094484,0,300.18
1.2391e-06,0.00030859,0.00094484,0,300.19
1.2391e-06,0.0003125,0.00094484,0,300.19
1.2391e-06,0.00031641,0.00094485,0,300.19
1.2391e-06,0.00032031,0.00094485,0,300.19
1.2391e-06,0.00032422,0.00094485,0,300.19
1.2391e-06,0.00032812,0.00094484,0,300.19
1.2391e-06,0.00033203,0.00094484,0,300.19
1.2391e-06,0.00033594,0.00094484,0,300.2
1.2391e-06,0.00033984,0.00094484,0,300.2
1.2391e-06,0.00034375,0.00094484,0,300.2
1.2391e-06,0.00034766,0.00094484,0,300.21
1.2391e-06,0.00035156,0.00094484,0,300.21
1.2391e-06,0.00035547,0.00094484,0,300.21
1.2391e-06,0.00035938,0.00094484,0,300.21
1.2391e-06,0.00036328,0.00094484,0,300.22
1.2391e-06,0.00036719,0.00094484,0,300.22
1.2391e-06,0.00037109,0.00094484,0,300.23
1.2391e-06,0.000375,0.00094484,0,300.23
1.2391e-06,0.00037891,0.00094485,0,300.23
1.2391e-06,0.00038281,0.00094485,0,300.24
1.2391e-06,0.00038672,0.00094485,0,300.24
1.2391e-06,0.00039063,0.00094485,0,300.25
1.2391e-06,0.00039453,0.00094485,0,300.25
1.2391e-06,0.00039844,0.00094485,0,300.26
1.2391e-06,0.00040234,0.00094485,0,300.27
1.2391e-06,0.00040625,0.00094485,0,300.27
1.2391e-06,0.00041016,0.00094485,0,300.28
1.2391e-06,0.00041406,0.00094485,0,300.29
1.2391e-06,0.00041797,0.00094485,0,300.3
1.2391e-06,0.00042188,0.00094485,0,300.32
1.2391e-06,0.00042578,0.00094485,0,300.33
1.2391e-06,0.00042969,0.00094485,0,300.35
1.2391e-06,0.00043359,0.00094485,0,300.37
1.2391e-06,0.0004375,0.00094485,0,300.38
1.2391e-06,-0.00012891,0.00094515,0,300.16
1.2391e-06,-0.000125,0.00094502,0,300.16
1.2391e-06,-0.00013281,0.00094514,0,300.16
1.2391e-06,-0.00013672,0.00094511,0,300.16
1.2391e-06,-0.00014062,0.00094509,0,300.16
1.2391e-06,-0.00014453,0.00094506,0,300.16
1.2391e-06,-0.00014844,0.00094504,0,300.16
1.2391e-06,-0.00015234,0.00094502,0,300.16
1.2391e-06,-0.00015625,0.000945,0,300.16
1.2391e-06,-0.00016016,0.00094499,0,300.16
1.2391e-06,-0.00016406,0.00094497,0,300.16
1.2391e-06,-0.00016797,0.00094496,0,300.16
1.2391e-06,-0.00017187,0.00094494,0,300.16
1.2391e-06,-0.00017578,0.00094493,0,300.16
1.2391e-06,-0.00017969,0.00094492,0,300.16
1.2391e-06,-0.00018359,0.00094491,0,300.16
1.2391e-06,-0.0001875,0.0009449,0,300.16
1.2391e-06,-0.00019141,0.0009449,0,300.16
1.2391e-06,-0.00019531,0.00094489,0,300.16
1.2391e-06,-0.00019922,0.00094489,0,300.16
1.2391e-06,-0.00020313,0.00094488,0,300.16
1.2391e-06,-0.00020703,0.00094487,0,300.16
1.2391e-06,-0.00021094,0.00094487,0,300.16
1.2391e-06,-0.00021484,0.00094486,0,300.16
1.2391e-06,-0.00021875,0.00094486,0,300.16
1.2391e-06,-0.00022266,0.00094485,0,300.17
1.2391e-06,-0.00022656,0.00094485,0,300.16
1.2391e-06,-0.00023047,0.00094485,0,300.16
1.2391e-06,-0.00023437,0.00094484,0,300.17
1.2391e-06,-0.00023828,0.00094484,0,300.17
1.2391e-06,-0.00024219,0.00094484,0,300.17
1.2391e-06,-0.00024609,0.00094484,0,300.17
1.2391e-06,-0.00025,0.00094485,0,300.17
1.2391e-06,-0.00025391,0.00094486,0,300.17
1.2391e-06,-0.00025781,0.00094486,0,300.17
1.2391e-06,-0.00026172,0.00094486,0,300.17
1.2391e-06,-0.00026563,0.00094486,0,300.17
1.2391e-06,-0.00026953,0.00094485,0,300.17
1.2391e-06,-0.00027344,0.00094485,0,300.17
1.2391e-06,-0.00027734,0.00094485,0,300.17
1.2391e-06,-0.00028125,0.00094485,0,300.17
1.2391e-06,-0.00028516,0.00094485,0,300.17
1.2391e-06,-0.00028906,0.00094485,0,300.18
1.2391e-06,-0.00029297,0.00094484,0,300.18
1.2391e-06,-0.00029687,0.00094484,0,300.18
1.2391e-06,-0.00030078,0.00094484,0,300.18
1.2391e-06,-0.00030469,0.00094484,0,300.18
1.2391e-06,-0.00030859,0.00094484,0,300.19
1.2391e-06,-0.0003125,0.00094484,0,300.19
1.2391e-06,-0.00031641,0.00094485,0,300.19
1.2391e-06,-0.00032031,0.00094485,0,300.19
1.2391e-06,-0.00032422,0.00094485,0,300.19
1.2391e-06,-0.00032812,0.00094484,0,300.19
1.2391e-06,-0.00033203,0.00094484,0,300.19
1.2391e-06,-0.00033594,0.00094484,0,300.2
1.2391e-06,-0.00033984,0.00094484,0,300.2
1.2391e-06,-0.00034375,0.00094484,0,300.2
1.2391e-06,-0.00034766,0.00094484,0,300.21
1.2391e-06,-0.00035156,0.00094484,0,300.21
1.2391e-06,-0.00035547,0.00094484,0,300.21
1.2391e-06,-0.00035938,0.00094484,0,300.21
1.2391e-06,-0.00036328,0.00094484,0,300.22
1.2391e-06,-0.00036719,0.00094484,0,300.22
1.2391e-06,-0.00037109,0.00094484,0,300.23
1.2391e-06,-0.000375,0.00094484,0,300.23
1.2391e-06,-0.00037891,0.00094485,0,300.23
1.2391e-06,-0.00038281,0.00094485,0,300.24
1.2391e-06,-0.00038672,0.00094485,0,300.24
1.2391e-06,-0.00039063,0.00094485,0,300.25
1.2391e-06,-0.00039453,0.00094485,0,300.25
1.2391e-06,-0.00039844,0.00094485,0,300.26
1.2391e-06,-0.00040234,0.00094485,0,300.27
1.2391e-06,-0.00040625,0.00094485,0,300.27
1.2391e-06,-0.00041016,0.00094485,0,300.28
1.2391e-06,-0.00041406,0.00094485,0,300.29
1.2391e-06,-0.00041797,0.00094485,0,300.3
1.2391e-06,-0.00042188,0.00094485,0,300.32
1.2391e-06,-0.00042578,0.00094485,0,300.33
1.2391e-06,-0.00042969,0.00094485,0,300.35
1.2391e-06,-0.00043359,0.00094485,0,300.37
1.2391e-06,-0.0004375,0.00094485,0,300.38
1.2391e-06,7.6172e-05,0.00094522,0,300.17
1.2391e-06,7.4586e-05,0.00094531,0,300.17
1.2391e-06,7.8125e-05,0.00094513,0,300.17
1.2391e-06,8.0078e-05,0.00094504,0,300.17
1.2391e-06,8.2031e-05,0.00094496,0,300.17
1.2391e-06,8.3984e-05,0.00094488,0,300.17
1.2391e-06,8.5937e-05,0.00094481,0,300.17
1.2391e-06,8.7891e-05,0.00094473,0,300.16
1.2391e-06,8.9844e-05,0.00094466,0,300.16
1.2391e-06,9.1797e-05,0.0009446,0,300.17
1.2391e-06,9.375e-05,0.00094454,0,300.17
1.2391e-06,9.5703e-05,0.00094448,0,300.17
1.2391e-06,9.7656e-05,0.00094441,0,300.17
1.2391e-06,9.9609e-05,0.00094435,0,300.16
1.2391e-06,0.00010156,0.00094428,0,300.16
1.2391e-06,0.00010352,0.00094422,0,300.16
1.2391e-06,0.00010547,0.00094416,0,300.16
1.2391e-06,0.00010742,0.0009441,0,300.16
1.2391e-06,0.00010938,0.00094404,0,300.16
1.2391e-06,0.00011133,0.00094398,0,300.16
1.2391e-06,0.00011328,0.00094392,0,300.16
1.2391e-06,0.00011523,0.00094387,0,300.16
1.2391e-06,0.00011719,0.00094381,0,300.16
1.2391e-06,0.00011914,0.00094377,0,300.16
1.2391e-06,0.00012109,0.00094375,0,300.16
1.2391e-06,0.00012305,0.00094382,0,300.16
1.2391e-06,0.000125,0.00094389,0,300.16
1.2391e-06,6.4453e-05,0.00094674,0,300.18
1.2391e-06,6.25e-05,0.00094688,0,300.17
1.2391e-06,6.6406e-05,0.00094656,0,300.17
1.2391e-06,6.8359e-05,0.00094634,0,300.17
1.2391e-06,7.0312e-05,0.00094606,0,300.17
1.2391e-06,7.2266e-05,0.00094574,0,300.17
1.2391e-06,7.4219e-05,0.00094538,0,300.17
1.2391e-06,-7.6172e-05,0.00094522,0,300.17
1.2391e-06,-7.4586e-05,0.00094531,0,300.17
1.2391e-06,-7.8125e-05,0.00094513,0,300.17
1.2391e-06,-8.0078e-05,0.00094504,0,300.17
1.2391e-06,-8.2031e-05,0.00094496,0,300.17
1.2391e-06,-8.3984e-05,0.00094488,0,300.17
1.2391e-06,-8.5937e-05,0.00094481,0,300.17
1.2391e-06,-8.7891e-05,0.00094473,0,300.16
1.2391e-06,-8.9844e-05,0.00094466,0,300.16
1.2391e-06,-9.1797e-05,0.0009446,0,300.17
1.2391e-06,-9.375e-05,0.00094454,0,300.17
1.2391e-06,-9.5703e-05,0.00094448,0,300.17
1.2391e-06,-9.7656e-05,0.00094441,0,300.17
