Time,"Points:0","Points:1","Points:2","Tm"
9.7267e-07,0.00019141,0.00094623,0,301.09
9.7267e-07,0.0001875,0.00094625,0,301.1
9.7267e-07,0.00019531,0.00094621,0,301.08
9.7267e-07,0.00019922,0.00094618,0,301.07
9.7267e-07,0.00020313,0.00094617,0,301.06
9.7267e-07,0.00020703,0.00094615,0,301.05
9.7267e-07,0.00021094,0.00094613,0,301.04
9.7267e-07,0.00021484,0.00094611,0,301.03
9.7267e-07,0.00021875,0.00094609,0,301.02
9.7267e-07,0.00022266,0.00094608,0,301.01
9.7267e-07,0.00022656,0.00094607,0,301.01
9.7267e-07,0.00023047,0.00094605,0,301
9.7267e-07,0.00023437,0.00094604,0,300.99
9.7267e-07,0.00023828,0.00094603,0,300.99
9.7267e-07,0.00024219,0.00094602,0,300.98
9.7267e-07,0.00024609,0.00094602,0,300.98
9.7267e-07,0.00025,0.00094605,0,300.97
9.7267e-07,0.00025391,0.00094608,0,300.97
9.7267e-07,0.00025781,0.00094607,0,300.96
9.7267e-07,0.00026172,0.00094606,0,300.96
9.7267e-07,0.00026563,0.00094605,0,300.95
9.7267e-07,0.00026953,0.00094604,0,300.95
9.7267e-07,0.00027344,0.00094604,0,300.95
9.7267e-07,0.00027734,0.00094603,0,300.94
9.7267e-07,0.00028125,0.00094602,0,300.94
9.7267e-07,0.00028516,0.00094602,0,300.94
9.7267e-07,0.00028906,0.00094601,0,300.93
9.7267e-07,0.00029297,0.000946,0,300.93
9.7267e-07,0.00029687,0.000946,0,300.92
9.7267e-07,0.00030078,0.00094599,0,300.92
9.7267e-07,0.00030469,0.00094599,0,300.92
9.7267e-07,0.00030859,0.00094598,0,300.92
9.7267e-07,0.0003125,0.00094598,0,300.91
9.7267e-07,0.00031641,0.00094597,0,300.91
9.7267e-07,0.00032031,0.00094597,0,300.91
9.7267e-07,0.00032422,0.00094597,0,300.91
9.7267e-07,0.00032812,0.00094596,0,300.9
9.7267e-07,0.00033203,0.00094596,0,300.9
9.7267e-07,0.00033594,0.00094595,0,300.9
9.7267e-07,0.00033984,0.00094595,0,300.9
9.7267e-07,0.00034375,0.00094595,0,300.89
9.7267e-07,0.00034766,0.00094594,0,300.89
9.7267e-07,0.00035156,0.00094594,0,300.89
9.7267e-07,0.00035547,0.00094594,0,300.89
9.7267e-07,0.00035938,0.00094594,0,300.89
9.7267e-07,0.00036328,0.00094593,0,300.88
9.7267e-07,0.00036719,0.00094593,0,300.88
9.7267e-07,0.00037109,0.00094593,0,300.88
9.7267e-07,0.000375,0.00094593,0,300.88
9.7267e-07,0.00037891,0.00094592,0,300.87
9.7267e-07,0.00038281,0.00094592,0,300.87
9.7267e-07,0.00038672,0.00094592,0,300.87
9.7267e-07,0.00039063,0.00094592,0,300.87
9.7267e-07,0.00039453,0.00094591,0,300.87
9.7267e-07,0.00039844,0.00094591,0,300.87
9.7267e-07,0.00040234,0.00094591,0,300.87
9.7267e-07,0.00040625,0.00094591,0,300.87
9.7267e-07,0.00041016,0.00094591,0,300.87
9.7267e-07,0.00041406,0.0009459,0,300.87
9.7267e-07,0.00041797,0.0009459,0,300.87
9.7267e-07,0.00042188,0.0009459,0,300.87
9.7267e-07,0.00042578,0.0009459,0,300.87
9.7267e-07,0.00042969,0.0009459,0,300.88
9.7267e-07,0.00043359,0.0009459,0,300.88
9.7267e-07,0.0004375,0.00094589,0,300.88
9.7267e-07,0.00044141,0.00094589,0,300.88
9.7267e-07,0.00044531,0.00094589,0,300.88
9.7267e-07,0.00044922,0.00094589,0,300.88
9.7267e-07,0.00045312,0.00094589,0,300.89
9.7267e-07,0.00045703,0.00094589,0,300.89
9.7267e-07,0.00046094,0.00094589,0,300.89
9.7267e-07,0.00046484,0.00094588,0,300.89
9.7267e-07,0.00046875,0.00094588,0,300.9
9.7267e-07,0.00047266,0.00094588,0,300.9
9.7267e-07,0.00047656,0.00094588,0,300.9
9.7267e-07,0.00048047,0.00094588,0,300.9
9.7267e-07,0.00048437,0.00094588,0,300.91
9.7267e-07,0.00048828,0.00094588,0,300.91
9.7267e-07,0.00049219,0.00094588,0,300.92
9.7267e-07,0.00049609,0.00094588,0,300.92
9.7267e-07,0.0005,0.00094588,0,300.92
9.7267e-07,-0.00019141,0.00094623,0,301.09
9.7267e-07,-0.0001875,0.00094625,0,301.1
9.7267e-07,-0.00019531,0.00094621,0,301.08
9.7267e-07,-0.00019922,0.00094618,0,301.07
9.7267e-07,-0.00020313,0.00094617,0,301.06
9.7267e-07,-0.00020703,0.00094615,0,301.05
9.7267e-07,-0.00021094,0.00094613,0,301.04
9.7267e-07,-0.00021484,0.00094611,0,301.03
9.7267e-07,-0.00021875,0.00094609,0,301.02
9.7267e-07,-0.00022266,0.00094608,0,301.01
9.7267e-07,-0.00022656,0.00094607,0,301.01
9.7267e-07,-0.00023047,0.00094605,0,301
9.7267e-07,-0.00023437,0.00094604,0,300.99
9.7267e-07,-0.00023828,0.00094603,0,300.99
9.7267e-07,-0.00024219,0.00094602,0,300.98
9.7267e-07,-0.00024609,0.00094602,0,300.98
9.7267e-07,-0.00025,0.00094605,0,300.97
9.7267e-07,-0.00025391,0.00094608,0,300.97
9.7267e-07,-0.00025781,0.00094607,0,300.96
9.7267e-07,-0.00026172,0.00094606,0,300.96
9.7267e-07,-0.00026563,0.00094605,0,300.95
9.7267e-07,-0.00026953,0.00094604,0,300.95
9.7267e-07,-0.00027344,0.00094604,0,300.95
9.7267e-07,-0.00027734,0.00094603,0,300.94
9.7267e-07,-0.00028125,0.00094602,0,300.94
9.7267e-07,-0.00028516,0.00094602,0,300.94
9.7267e-07,-0.00028906,0.00094601,0,300.93
9.7267e-07,-0.00029297,0.000946,0,300.93
9.7267e-07,-0.00029687,0.000946,0,300.92
9.7267e-07,-0.00030078,0.00094599,0,300.92
9.7267e-07,-0.00030469,0.00094599,0,300.92
9.7267e-07,-0.00030859,0.00094598,0,300.92
9.7267e-07,-0.0003125,0.00094598,0,300.91
9.7267e-07,-0.00031641,0.00094597,0,300.91
9.7267e-07,-0.00032031,0.00094597,0,300.91
9.7267e-07,-0.00032422,0.00094597,0,300.91
9.7267e-07,-0.00032812,0.00094596,0,300.9
9.7267e-07,-0.00033203,0.00094596,0,300.9
9.7267e-07,-0.00033594,0.00094595,0,300.9
9.7267e-07,-0.00033984,0.00094595,0,300.9
9.7267e-07,-0.00034375,0.00094595,0,300.89
9.7267e-07,-0.00034766,0.00094594,0,300.89
9.7267e-07,-0.00035156,0.00094594,0,300.89
9.7267e-07,-0.00035547,0.00094594,0,300.89
9.7267e-07,-0.00035938,0.00094594,0,300.89
9.7267e-07,-0.00036328,0.00094593,0,300.88
9.7267e-07,-0.00036719,0.00094593,0,300.88
9.7267e-07,-0.00037109,0.00094593,0,300.88
9.7267e-07,-0.000375,0.00094593,0,300.88
9.7267e-07,-0.00037891,0.00094592,0,300.87
9.7267e-07,-0.00038281,0.00094592,0,300.87
9.7267e-07,-0.00038672,0.00094592,0,300.87
9.7267e-07,-0.00039063,0.00094592,0,300.87
9.7267e-07,-0.00039453,0.00094591,0,300.87
9.7267e-07,-0.00039844,0.00094591,0,300.87
9.7267e-07,-0.00040234,0.00094591,0,300.87
9.7267e-07,-0.00040625,0.00094591,0,300.87
9.7267e-07,-0.00041016,0.00094591,0,300.87
9.7267e-07,-0.00041406,0.0009459,0,300.87
9.7267e-07,-0.00041797,0.0009459,0,300.87
9.7267e-07,-0.00042188,0.0009459,0,300.87
9.7267e-07,-0.00042578,0.0009459,0,300.87
9.7267e-07,-0.00042969,0.0009459,0,300.88
9.7267e-07,-0.00043359,0.0009459,0,300.88
9.7267e-07,-0.0004375,0.00094589,0,300.88
9.7267e-07,-0.00044141,0.00094589,0,300.88
9.7267e-07,-0.00044531,0.00094589,0,300.88
9.7267e-07,-0.00044922,0.00094589,0,300.88
9.7267e-07,-0.00045312,0.00094589,0,300.89
9.7267e-07,-0.00045703,0.00094589,0,300.89
9.7267e-07,-0.00046094,0.00094589,0,300.89
9.7267e-07,-0.00046484,0.00094588,0,300.89
9.7267e-07,-0.00046875,0.00094588,0,300.9
9.7267e-07,-0.00047266,0.00094588,0,300.9
9.7267e-07,-0.00047656,0.00094588,0,300.9
9.7267e-07,-0.00048047,0.00094588,0,300.9
9.7267e-07,-0.00048437,0.00094588,0,300.91
9.7267e-07,-0.00048828,0.00094588,0,300.91
9.7267e-07,-0.00049219,0.00094588,0,300.92
9.7267e-07,-0.00049609,0.00094588,0,300.92
9.7267e-07,-0.0005,0.00094588,0,300.92
9.7267e-07,0.00014453,0.00094531,0,301.34
9.7267e-07,0.00014359,0.00094531,0,301.35
9.7267e-07,0.00014648,0.00094529,0,301.32
9.7267e-07,0.00014844,0.00094528,0,301.31
9.7267e-07,0.00015039,0.00094527,0,301.29
9.7267e-07,0.00015234,0.00094526,0,301.28
9.7267e-07,0.0001543,0.00094525,0,301.27
9.7267e-07,0.00015625,0.00094524,0,301.26
9.7267e-07,0.0001582,0.00094523,0,301.25
9.7267e-07,0.00016016,0.00094522,0,301.23
9.7267e-07,0.00016211,0.00094521,0,301.22
9.7267e-07,0.00016406,0.0009452,0,301.21
9.7267e-07,0.00016602,0.00094519,0,301.2
9.7267e-07,0.00016797,0.00094518,0,301.19
9.7267e-07,0.00016992,0.00094517,0,301.18
9.7267e-07,0.00017187,0.00094517,0,301.17
9.7267e-07,0.00017383,0.00094516,0,301.16
9.7267e-07,0.00017578,0.00094515,0,301.15
9.7267e-07,0.00017773,0.00094514,0,301.15
9.7267e-07,0.00017969,0.00094514,0,301.14
9.7267e-07,0.00018164,0.00094513,0,301.13
9.7267e-07,0.00018359,0.00094512,0,301.12
9.7267e-07,0.00018555,0.00094512,0,301.11
9.7267e-07,0.0001875,0.00094512,0,301.11
9.7267e-07,0.00012695,0.00094558,0,301.52
9.7267e-07,0.000125,0.00094534,0,301.55
9.7267e-07,0.00012891,0.00094555,0,301.5
9.7267e-07,0.00013086,0.0009455,0,301.48
9.7267e-07,0.00013281,0.00094547,0,301.46
9.7267e-07,0.00013477,0.00094544,0,301.44
9.7267e-07,0.00013672,0.00094541,0,301.42
9.7267e-07,0.00013867,0.00094538,0,301.39
9.7267e-07,0.00014062,0.00094535,0,301.37
9.7267e-07,0.00014258,0.00094533,0,301.36
9.7267e-07,-0.00014453,0.00094531,0,301.34
9.7267e-07,-0.00014359,0.00094531,0,301.35
9.7267e-07,-0.00014648,0.00094529,0,301.32
9.7267e-07,-0.00014844,0.00094528,0,301.31
9.7267e-07,-0.00015039,0.00094527,0,301.29
9.7267e-07,-0.00015234,0.00094526,0,301.28
9.7267e-07,-0.0001543,0.00094525,0,301.27
9.7267e-07,-0.00015625,0.00094524,0,301.26
9.7267e-07,-0.0001582,0.00094523,0,301.25
9.7267e-07,-0.00016016,0.00094522,0,301.23
9.7267e-07,-0.00016211,0.00094521,0,301.22
9.7267e-07,-0.00016406,0.0009452,0,301.21
9.7267e-07,-0.00016602,0.00094519,0,301.2
9.7267e-07,-0.00016797,0.00094518,0,301.19
9.7267e-07,-0.00016992,0.00094517,0,301.18
9.7267e-07,-0.00017187,0.00094517,0,301.17
9.7267e-07,-0.00017383,0.00094516,0,301.16
9.7267e-07,-0.00017578,0.00094515,0,301.15
9.7267e-07,-0.00017773,0.00094514,0,301.15
9.7267e-07,-0.00017969,0.00094514,0,301.14
9.7267e-07,-0.00018164,0.00094513,0,301.13
9.7267e-07,-0.00018359,0.00094512,0,301.12
9.7267e-07,-0.00018555,0.00094512,0,301.11
9.7267e-07,-0.0001875,0.00094512,0,301.11
9.7267e-07,-0.00012695,0.00094558,0,301.52
9.7267e-07,-0.000125,0.00094534,0,301.55
9.7267e-07,-0.00012891,0.00094555,0,301.5
9.7267e-07,-0.00013086,0.0009455,0,301.48
9.7267e-07,-0.00013281,0.00094547,0,301.46
9.7267e-07,-0.00013477,0.00094544,0,301.44
9.7267e-07,-0.00013672,0.00094541,0,301.42
9.7267e-07,-0.00013867,0.00094538,0,301.39
9.7267e-07,-0.00014062,0.00094535,0,301.37
9.7267e-07,-0.00014258,0.00094533,0,301.36
9.7267e-07,9.4727e-05,0.00094502,0,302.29
9.7267e-07,9.375e-05,0.00094502,0,302.34
9.7267e-07,9.5703e-05,0.00094499,0,302.25
9.7267e-07,9.668e-05,0.00094496,0,302.21
9.7267e-07,9.7656e-05,0.00094494,0,302.18
9.7267e-07,9.8633e-05,0.00094491,0,302.15
9.7267e-07,9.9609e-05,0.00094489,0,302.11
9.7267e-07,0.00010059,0.00094486,0,302.08
9.7267e-07,0.00010156,0.00094484,0,302.05
9.7267e-07,0.00010254,0.00094482,0,302.02
9.7267e-07,0.00010352,0.00094479,0,301.99
9.7267e-07,0.00010449,0.00094477,0,301.96
9.7267e-07,0.00010547,0.00094475,0,301.93
9.7267e-07,0.00010645,0.00094472,0,301.91
9.7267e-07,0.00010742,0.0009447,0,301.89
9.7267e-07,0.0001084,0.00094468,0,301.86
9.7267e-07,0.00010938,0.00094466,0,301.84
9.7267e-07,0.00011035,0.00094464,0,301.82
9.7267e-07,0.00011133,0.00094462,0,301.8
9.7267e-07,0.0001123,0.0009446,0,301.78
9.7267e-07,0.00011328,0.00094457,0,301.76
9.7267e-07,0.00011426,0.00094455,0,301.74
9.7267e-07,0.00011523,0.00094453,0,301.73
9.7267e-07,0.00011621,0.00094451,0,301.71
9.7267e-07,0.00011719,0.00094449,0,301.69
9.7267e-07,0.00011816,0.00094448,0,301.67
9.7267e-07,0.00011914,0.00094447,0,301.65
9.7267e-07,0.00012012,0.00094447,0,301.63
9.7267e-07,0.00012109,0.0009445,0,301.61
9.7267e-07,0.00012207,0.00094457,0,301.6
9.7267e-07,0.00012305,0.00094476,0,301.58
9.7267e-07,0.00012402,0.00094496,0,301.56
9.7267e-07,0.000125,0.00094503,0,301.56
9.7267e-07,4.2969e-05,0.00094912,0,305.68
9.7267e-07,4.2239e-05,0.00094922,0,305.62
9.7267e-07,4.3945e-05,0.00094898,0,305.75
9.7267e-07,4.4922e-05,0.00094883,0,305.83
9.7267e-07,4.5898e-05,0.00094865,0,305.93
9.7267e-07,4.6875e-05,0.00094843,0,306
9.7267e-07,3.8086e-05,0.00095011,0,305.22
9.7267e-07,3.7537e-05,0.0009502,0,305.18
